frame;time;kinetic;gravitational;elastic;total
1;0.033333;0.000000;0.000000;0.000000;0.000000
2;0.066667;0.000000;0.000000;0.000000;0.000000
3;0.100000;0.000000;0.000000;0.000000;0.000000
4;0.133333;0.000000;0.000000;0.000000;0.000000
5;0.166667;0.000000;0.000000;0.000000;0.000000
6;0.200000;0.000000;0.000000;0.000000;0.000000
7;0.233333;0.000000;0.000000;0.000000;0.000000
8;0.266667;0.000000;0.000000;0.000000;0.000000
9;0.300000;0.000000;0.000000;0.000000;0.000000
10;0.333333;0.000000;0.000000;0.000000;0.000000
11;0.366667;0.000000;0.000000;0.000000;0.000000
12;0.400000;0.000000;0.000000;0.000000;0.000000
13;0.433333;0.000000;0.000000;0.000000;0.000000
14;0.466667;0.000000;0.000000;0.000000;0.000000
15;0.500000;0.000000;0.000000;0.000000;0.000000
16;0.533333;0.000000;0.000000;0.000000;0.000000
17;0.566667;0.174102;0.000000;0.981494;1.155596
18;0.600000;0.252784;0.000000;12.339530;12.592320
19;0.633333;1.284228;0.000000;16.185710;17.469940
20;0.666667;1.702177;0.000000;14.416880;16.119060
21;0.700000;2.137686;0.000000;13.390540;15.528230
22;0.733334;2.633775;0.000000;12.424210;15.057990
23;0.766667;2.737515;0.000000;11.895330;14.632850
24;0.800000;2.333582;0.000000;11.985690;14.319280
25;0.833334;1.680886;0.000000;12.387690;14.068580
26;0.866667;1.261559;0.000000;12.576210;13.837770
27;0.900000;1.253640;0.000000;12.334960;13.588600
28;0.933334;2.334179;0.000000;7.752275;10.086450
29;0.966667;22.849130;0.000000;90.575590;113.424700
30;1.000000;28.145820;0.000000;72.037640;100.183500
31;1.033334;36.163720;0.000000;55.788470;91.952190
32;1.066667;42.756060;0.000000;42.830080;85.586140
33;1.100000;49.232290;0.000000;31.172480;80.404770
34;1.133334;54.412550;0.000000;20.809500;75.222050
35;1.166667;54.546840;0.000000;16.162490;70.709330
36;1.200000;50.206700;0.000000;17.039140;67.245840
37;1.233333;43.925790;0.000000;20.394830;64.320620
38;1.266667;37.864630;0.000000;23.861570;61.726200
39;1.300000;32.697710;0.000000;26.692670;59.390380
40;1.333333;28.192640;0.000000;29.299660;57.492300
41;1.366667;23.922650;0.000000;31.960220;55.882870
42;1.400000;19.966930;0.000000;34.328110;54.295050
43;1.433333;16.851350;0.000000;35.004210;51.855560
44;1.466667;14.286230;0.000000;33.988730;48.274960
