frame;time;kinetic;gravitational;elastic;total
92;3.066665;181.748000;-830.683000;120.961800;-527.973300
93;3.099998;152.923600;-798.236600;114.877200;-530.435800
94;3.133332;128.033500;-772.028800;111.109100;-532.886200
95;3.166665;107.240200;-752.081800;109.515000;-535.326600
96;3.199998;90.636250;-738.389300;109.993500;-537.759600
97;3.233332;78.247180;-730.916300;112.480200;-540.189000
98;3.266665;70.035920;-729.598300;116.946600;-542.615800
99;3.299998;65.907990;-734.342600;123.394400;-545.040200
100;3.333332;65.717110;-745.033300;131.852300;-547.463900
101;3.366665;69.270920;-761.530800;142.370500;-549.889300
102;3.399998;76.338880;-783.672600;155.017100;-552.316700
103;3.433331;86.657500;-811.271500;169.873800;-554.740200
104;3.466665;99.935400;-844.129900;187.032000;-557.162500
105;3.499998;115.857000;-882.029500;206.593200;-559.579300
106;3.533331;134.085300;-924.738500;228.665100;-561.988200
107;3.566665;154.263500;-972.012100;253.361900;-564.386700
108;3.599998;176.020700;-1023.597000;280.801200;-566.774700
109;3.633331;198.977800;-1079.226000;311.096900;-569.151400
110;3.666665;222.755800;-1138.631000;344.357000;-571.518300
111;3.699998;246.980800;-1201.537000;380.674600;-573.882100
112;3.733331;271.288800;-1267.660000;420.129600;-576.242000
113;3.766665;295.326600;-1336.716000;462.786200;-578.603100
114;3.799998;318.754600;-1408.416000;508.691700;-580.969500
115;3.833331;341.250900;-1482.468000;557.872800;-583.343900
116;3.866664;362.515400;-1558.583000;610.334600;-585.733100
117;3.899998;382.274900;-1636.467000;666.053500;-588.138200
118;3.933331;400.286100;-1715.824000;724.974400;-590.563700
119;3.966664;416.340900;-1796.363000;787.009000;-593.012700
120;3.999998;430.266800;-1877.785000;852.026100;-595.492200
121;4.033331;441.929900;-1959.796000;919.867700;-597.998000
122;4.066664;451.235400;-2042.103000;990.326700;-600.541000
123;4.099998;458.131000;-2124.414000;1063.161000;-603.121300
124;4.133331;462.606500;-2206.431000;1138.087000;-605.737700
125;4.166664;464.700000;-2287.870000;1214.771000;-608.399500
126;4.199997;464.499100;-2368.435000;1292.842000;-611.094300
127;4.233331;462.145700;-2447.847000;1371.874000;-613.827000
128;4.266664;457.835100;-2525.820000;1451.392000;-616.592800
129;4.299997;451.818300;-2602.079000;1530.876000;-619.384800
130;4.333331;444.397300;-2676.353000;1609.759000;-622.196000
131;4.366664;435.917500;-2748.376000;1687.437000;-625.022000
132;4.399997;426.755800;-2817.897000;1763.282000;-627.860000
133;4.433331;417.306900;-2884.663000;1836.668000;-630.687200
134;4.466664;407.965500;-2948.435000;1906.957000;-633.512800
135;4.499997;399.104900;-3008.987000;1973.561000;-636.320900
136;4.533330;391.063800;-3066.102000;2035.921000;-639.117100
137;4.566664;384.132300;-3119.580000;2093.557000;-641.891100
138;4.599997;378.547000;-3169.229000;2146.030000;-644.652000
139;4.633330;374.484600;-3214.875000;2192.995000;-647.395800
140;4.666664;372.062700;-3256.366000;2234.167000;-650.135700
141;4.699997;371.337400;-3293.555000;2269.357000;-652.860600
142;4.733330;372.306000;-3326.329000;2298.438000;-655.584700
143;4.766664;374.911600;-3354.591000;2321.361000;-658.318600
144;4.799997;379.044700;-3378.262000;2338.148000;-661.069600
145;4.833330;384.555400;-3397.288000;2348.885000;-663.848200
146;4.866663;391.265000;-3411.647000;2353.709000;-666.673000
147;4.899997;398.982000;-3421.331000;2352.789000;-669.560700
148;4.933330;407.523600;-3426.366000;2346.334000;-672.508200
149;4.966663;416.744000;-3426.803000;2334.539000;-675.519700
150;4.999997;426.552700;-3422.714000;2317.589000;-678.572800
151;5.033330;436.928300;-3414.196000;2295.629000;-681.638300
152;5.066663;447.898600;-3401.368000;2268.801000;-684.668300
153;5.099997;459.510800;-3384.373000;2237.230000;-687.632200
154;5.133330;471.792100;-3363.371000;2201.075000;-690.504100
155;5.166663;484.723800;-3338.532000;2160.543000;-693.264900
156;5.199996;498.233800;-3310.036000;2115.889000;-695.913200
157;5.233330;512.202700;-3278.074000;2067.410000;-698.462100
158;5.266663;526.469400;-3242.841000;2015.454000;-700.917500
159;5.299996;540.836900;-3204.531000;1960.396000;-703.297800
