frame;time;kinetic;gravitational;elastic;total
1;0.033333;0.049796;-0.122156;0.308601;0.236240
2;0.066667;0.177719;-0.314306;2.435845;2.299258
3;0.100000;0.326121;-0.570691;8.388856;8.144286
4;0.133333;0.418428;-0.854318;19.553580;19.117690
5;0.166667;0.464611;-1.131899;35.030990;34.363700
6;0.200000;0.563492;-1.403908;52.394460;51.554050
7;0.233333;0.834052;-1.694558;70.328060;69.467550
8;0.266667;1.256180;-2.021271;88.194500;87.429410
9;0.300000;1.642537;-2.363320;103.733800;103.013000
10;0.333333;1.869154;-2.686934;114.060200;113.242400
11;0.366667;2.210392;-2.984335;116.929100;116.155200
12;0.400000;2.435256;-3.250626;112.200500;111.385200
13;0.433333;2.846374;-3.511051;102.123700;101.459100
14;0.466667;3.252955;-3.783880;89.346980;88.816060
15;0.500000;3.678116;-4.064598;75.860410;75.473930
16;0.533333;4.130706;-4.350789;62.751240;62.531150
17;0.566667;4.696123;-4.658727;50.791500;50.828890
18;0.600000;5.137507;-4.994734;40.958470;41.101240
19;0.633333;5.437554;-5.362100;33.766940;33.842400
20;0.666667;5.465466;-5.749204;28.943550;28.659810
21;0.700000;5.354477;-6.140765;25.586560;24.800280
22;0.733334;5.295586;-6.523924;22.657420;21.429090
23;0.766667;5.158104;-6.882297;20.139840;18.415640
24;0.800000;5.039438;-7.209888;18.388380;16.217930
25;0.833334;4.905896;-7.504433;17.507320;14.908780
26;0.866667;4.793601;-7.770287;17.018160;14.041470
27;0.900000;4.740901;-8.016104;15.616940;12.341740
28;0.933334;5.084268;-8.248059;12.758060;9.594267
29;0.966667;5.717790;-8.472242;11.491800;8.737345
30;1.000000;6.079496;-8.691714;13.427740;10.815520
31;1.033334;5.201232;-8.897430;16.545690;12.849490
32;1.066667;3.873185;-9.085925;17.572200;12.359460
33;1.100000;3.193980;-9.273441;17.062880;10.983420
34;1.133334;2.912310;-9.472833;17.596220;11.035690
35;1.166667;2.853503;-9.686598;19.440100;12.607000
36;1.200000;2.820734;-9.911850;21.916560;14.825440
37;1.233333;3.016169;-10.147610;24.959640;17.828200
38;1.266667;3.505729;-10.393210;27.622460;20.734980
39;1.300000;3.944141;-10.639970;30.142890;23.447070
40;1.333333;4.436311;-10.881050;32.321930;25.877190
41;1.366667;4.621469;-11.105090;34.024950;27.541330
42;1.400000;4.426461;-11.303030;34.672120;27.795550
43;1.433333;4.184868;-11.469340;34.142520;26.858050
44;1.466667;3.784448;-11.596450;32.255050;24.443050
45;1.500000;3.463081;-11.683140;29.326190;21.106120
46;1.533333;3.086234;-11.733120;25.845310;17.198430
47;1.566666;2.740228;-11.750490;21.966640;12.956380
48;1.600000;2.506170;-11.742810;17.917890;8.681253
49;1.633333;2.453748;-11.715020;13.877450;4.616172
50;1.666666;2.458154;-11.671600;10.095020;0.881575
51;1.700000;2.537930;-11.616830;6.786572;-2.292322
52;1.733333;2.602543;-11.554400;4.160908;-4.790945
53;1.766666;2.724140;-11.487920;2.388049;-6.375733
54;1.800000;2.864318;-11.421860;1.352300;-7.205245
55;1.833333;3.154191;-11.361540;0.914419;-7.292930
56;1.866666;3.286907;-11.314740;0.655718;-7.372116
57;1.899999;3.081960;-11.287610;0.371871;-7.833783
58;1.933333;2.958988;-11.283480;0.130869;-8.193624
59;1.966666;2.941057;-11.303540;0.143764;-8.218719
60;1.999999;2.943690;-11.347230;0.326542;-8.076994
61;2.033333;2.934380;-11.410580;0.770508;-7.705693
62;2.066666;2.938276;-11.483500;1.788502;-6.756724
63;2.099999;2.975982;-11.552470;3.237601;-5.338881
64;2.133333;3.030241;-11.607910;5.158300;-3.419371
65;2.166666;3.128171;-11.644660;7.492425;-1.024063
66;2.199999;3.053381;-11.662320;10.372910;1.763967
67;2.233333;2.471932;-11.664050;13.562070;4.369956
68;2.266666;1.931742;-11.649200;16.602580;6.885122
69;2.299999;1.565760;-11.617040;18.954280;8.902995
70;2.333333;1.294725;-11.568470;20.177390;9.903647
71;2.366666;1.127380;-11.501910;20.080720;9.706190
72;2.399999;1.000601;-11.416090;18.786660;8.371168
73;2.433332;0.886415;-11.313620;16.502520;6.075315
74;2.466666;0.735378;-11.198650;13.496930;3.033657
75;2.499999;0.571170;-11.078000;10.323970;-0.182858
76;2.533332;0.478992;-10.960010;7.442291;-3.038725
77;2.566666;0.428873;-10.849430;5.099204;-5.321356
78;2.599999;0.463037;-10.748690;3.335582;-6.950071
79;2.633332;0.511029;-10.660600;2.140076;-8.009498
80;2.666666;0.601081;-10.588500;1.431729;-8.555694
81;2.699999;0.684199;-10.533480;1.034142;-8.815138
82;2.733332;0.660398;-10.491460;0.880637;-8.950430
83;2.766665;0.596604;-10.458110;0.931905;-8.929602
84;2.799999;0.523773;-10.429780;1.111429;-8.794578
85;2.833332;0.439397;-10.403080;1.185959;-8.777721
86;2.866665;0.344429;-10.371160;0.928820;-9.097912
87;2.899999;0.392094;-10.339200;0.719566;-9.227537
88;2.933332;0.403479;-10.307230;0.741475;-9.162278
89;2.966665;0.379002;-10.277510;0.811144;-9.087361
90;2.999999;0.355589;-10.254140;0.796599;-9.101954
91;3.033332;0.396744;-10.239110;0.700384;-9.141985
92;3.066665;0.439025;-10.231150;0.653374;-9.138748
93;3.099998;0.459648;-10.228270;0.717650;-9.050974
94;3.133332;0.477634;-10.228170;0.907739;-8.842796
95;3.166665;0.473086;-10.232340;1.188037;-8.571214
96;3.199998;0.493562;-10.243620;1.550190;-8.199863
97;3.233332;0.551652;-10.263130;2.164122;-7.547360
98;3.266665;0.638577;-10.288320;3.233779;-6.415964
99;3.299998;0.716792;-10.310100;4.782753;-4.810551
100;3.333332;0.771567;-10.317610;6.508908;-3.037133
101;3.366665;0.819630;-10.303670;8.228016;-1.256026
102;3.399998;0.752733;-10.270090;9.525870;0.008508
103;3.433331;0.664779;-10.223640;10.014510;0.455644
104;3.466665;0.597046;-10.167200;9.873917;0.303759
105;3.499998;0.585632;-10.106630;9.382096;-0.138901
106;3.533331;0.601843;-10.046000;8.962584;-0.481578
107;3.566665;0.666435;-9.984005;8.497916;-0.819654
108;3.599998;0.747562;-9.920135;8.065408;-1.107166
109;3.633331;0.819582;-9.857287;7.738862;-1.298843
110;3.666665;0.872704;-9.799019;7.495784;-1.430530
111;3.699998;1.013698;-9.747561;7.628703;-1.105161
112;3.733331;1.166632;-9.704842;8.660973;0.122763
113;3.766665;1.271531;-9.670946;10.724010;2.324594
114;3.799998;1.429172;-9.633941;13.360150;5.155382
115;3.833331;1.694455;-9.573509;16.195420;8.316367
116;3.866664;1.939862;-9.470222;18.684430;11.154070
117;3.899998;1.745281;-9.336624;19.746900;12.155560
118;3.933331;1.640658;-9.184152;18.718250;11.174760
119;3.966664;1.451739;-9.016221;16.215370;8.650892
120;3.999998;1.553187;-8.846986;13.469990;6.176192
121;4.033331;1.902573;-8.683908;10.952810;4.171470
122;4.066664;2.300816;-8.544291;9.150338;2.906862
123;4.099998;2.734836;-8.430280;8.569514;2.874070
124;4.133331;2.904263;-8.357841;8.919613;3.466035
125;4.166664;2.545354;-8.347285;8.933955;3.132024
126;4.199997;2.456272;-8.391728;9.127296;3.191840
127;4.233331;2.664123;-8.471869;10.857180;5.049433
128;4.266664;2.790027;-8.570041;15.483640;9.703623
129;4.299997;2.782839;-8.681320;24.897290;18.998810
130;4.333331;2.728765;-8.816781;39.722390;33.634370
131;4.366664;2.947310;-8.981950;57.690860;51.656220
132;4.399997;3.206403;-9.178544;77.498000;71.525860
133;4.433331;3.169923;-9.407104;97.910910;91.673730
134;4.466664;3.328316;-9.658079;113.919200;107.589400
135;4.499997;3.889499;-9.912017;120.843800;114.821300
136;4.533330;4.372206;-10.154300;119.209900;113.427900
137;4.566664;4.573025;-10.366570;111.469500;105.676000
138;4.599997;4.422562;-10.533850;101.109500;94.998200
139;4.633330;3.888986;-10.657680;88.609470;81.840770
140;4.666664;3.618080;-10.739690;74.856720;67.735110
141;4.699997;3.337581;-10.768960;60.065840;52.634450
142;4.733330;3.012335;-10.750890;45.976980;38.238430
143;4.766664;2.878308;-10.685900;33.626380;25.818790
144;4.799997;2.764942;-10.580510;23.250740;15.435170
145;4.833330;2.611948;-10.446790;15.085510;7.250664
146;4.866663;2.472387;-10.296980;9.285820;1.461228
147;4.899997;2.325732;-10.140660;5.391221;-2.423711
148;4.933330;2.159868;-9.989157;2.871444;-4.957845
149;4.966663;1.972968;-9.849988;1.642821;-6.234199
150;4.999997;1.881869;-9.734355;1.211879;-6.640607
151;5.033330;1.785592;-9.647231;1.198921;-6.662718
152;5.066663;1.813774;-9.589082;1.100863;-6.674444
153;5.099997;1.853601;-9.560098;0.925510;-6.780987
154;5.133330;1.755595;-9.556241;0.920331;-6.880315
155;5.166663;1.656321;-9.577263;0.988140;-6.932801
