frame;time;kinetic;gravitational;elastic;total
114;3.799998;2.697338;-4.221926;11.506910;9.982319
115;3.833331;2.643390;-4.373546;14.466370;12.736210
116;3.866664;2.651546;-4.535721;17.183650;15.299470
117;3.899998;2.777187;-4.705015;19.119810;17.191980
118;3.933331;3.057680;-4.894213;20.852390;19.015860
119;3.966664;3.659919;-5.122440;21.753970;20.291440
120;3.999998;4.303235;-5.377785;21.908580;20.834030
121;4.033331;4.813901;-5.632242;23.113830;22.295490
122;4.066664;4.998247;-5.867014;25.718490;24.849720
123;4.099998;4.978659;-6.074892;27.848190;26.751960
124;4.133331;4.300985;-6.245766;28.290360;26.345580
125;4.166664;3.830338;-6.376512;24.624930;22.078750
126;4.199997;3.759606;-6.483519;19.647690;16.923780
127;4.233331;3.887084;-6.584777;15.002290;12.304600
128;4.266664;3.921429;-6.687100;12.186300;9.420632
129;4.299997;3.896134;-6.807257;10.852180;7.941053
130;4.333331;4.209584;-6.973466;10.127520;7.363637
131;4.366664;4.666706;-7.199451;9.728199;7.195454
132;4.399997;4.366382;-7.454454;10.174020;7.085952
133;4.433331;4.061460;-7.700037;11.089900;7.451323
134;4.466664;4.208201;-7.910763;11.435640;7.733081
135;4.499997;4.448141;-8.083163;11.444010;7.808984
136;4.533330;4.701248;-8.239647;11.298030;7.759628
137;4.566664;4.982056;-8.393478;11.408950;7.997532
138;4.599997;5.326032;-8.552817;11.834390;8.607605
139;4.633330;5.469914;-8.719069;12.425270;9.176113
140;4.666664;5.379363;-8.887854;13.090070;9.581577
141;4.699997;5.328928;-9.054292;13.413460;9.688097
142;4.733330;5.393134;-9.215974;13.296770;9.473927
143;4.766664;5.530406;-9.370065;12.949120;9.109459
144;4.799997;5.217096;-9.507765;13.181080;8.890415
145;4.833330;4.798410;-9.617523;14.072040;9.252924
146;4.866663;4.579283;-9.689590;14.578630;9.468323
147;4.899997;4.573632;-9.722414;14.100840;8.952063
148;4.933330;4.516619;-9.718383;12.622220;7.420453
149;4.966663;4.424498;-9.686294;10.706180;5.444388
150;4.999997;4.457655;-9.642417;8.867703;3.682941
151;5.033330;4.704792;-9.597461;7.486696;2.594028
152;5.066663;4.885904;-9.548952;6.376968;1.713920
153;5.099997;4.904373;-9.493885;5.343594;0.754082
154;5.133330;4.866165;-9.434823;4.614852;0.046194
155;5.166663;4.728772;-9.376632;4.178263;-0.469596
156;5.199996;4.606623;-9.323461;3.899035;-0.817802
157;5.233330;4.832497;-9.278769;3.886543;-0.559728
158;5.266663;5.146004;-9.234858;4.286671;0.197817
159;5.299996;4.886270;-9.171248;4.894194;0.609215
160;5.333330;4.489173;-9.080974;5.198442;0.606642
161;5.366663;4.529322;-8.974046;5.141757;0.697033
162;5.399996;4.610241;-8.854103;4.993348;0.749486
163;5.433330;4.531348;-8.720046;4.973116;0.784418
164;5.466663;4.450124;-8.573444;5.208579;1.085258
