frame;time;kinetic;gravitational;elastic;total
1;0.033333;0.047239;-0.182966;0.159889;0.024162
2;0.066667;0.159492;-0.363664;1.155990;0.951818
3;0.100000;0.275460;-0.596385;3.612493;3.291567
4;0.133333;0.335032;-0.843299;7.354579;6.846313
5;0.166667;0.321162;-1.065134;10.963570;10.219600
6;0.200000;0.304126;-1.241181;12.862330;11.925270
7;0.233333;0.342321;-1.375676;12.561420;11.528070
8;0.266667;0.467352;-1.479556;10.431560;9.419355
9;0.300000;0.649640;-1.569645;7.322165;6.402161
10;0.333333;0.855997;-1.664622;4.286403;3.477777
11;0.366667;1.111105;-1.789047;2.064059;1.386117
12;0.400000;1.414375;-1.961246;0.808982;0.262111
13;0.433333;1.762882;-2.195426;0.299203;-0.133341
14;0.466667;2.138199;-2.497941;0.163382;-0.196361
15;0.500000;2.522076;-2.867072;0.227722;-0.117274
16;0.533333;2.905367;-3.293317;0.618423;0.230473
17;0.566667;3.230426;-3.757428;1.637551;1.110549
18;0.600000;3.416707;-4.229743;3.369038;2.556002
19;0.633333;3.430434;-4.679746;5.388156;4.138844
20;0.666667;3.306180;-5.087593;7.110794;5.329381
21;0.700000;3.225110;-5.450291;8.098155;5.872974
22;0.733334;3.257979;-5.775369;8.229660;5.712270
23;0.766667;3.362086;-6.067829;7.648891;4.943148
24;0.800000;3.349018;-6.328470;6.585294;3.605842
25;0.833334;3.094535;-6.554903;5.273800;1.813433
26;0.866667;2.763438;-6.748726;3.922035;-0.063253
27;0.900000;2.844765;-6.927633;2.773603;-1.309265
28;0.933334;3.091283;-7.108469;1.982086;-2.035100
29;0.966667;3.185031;-7.293223;1.252677;-2.855515
30;1.000000;3.365773;-7.477960;0.738923;-3.373264
31;1.033334;3.596356;-7.672678;0.434888;-3.641435
32;1.066667;3.730775;-7.885010;0.305546;-3.848689
33;1.100000;3.760806;-8.118369;0.369299;-3.988264
34;1.133334;3.784528;-8.375301;0.645588;-3.945185
35;1.166667;3.794338;-8.655124;1.197828;-3.662958
36;1.200000;3.813895;-8.956468;2.049171;-3.093401
37;1.233333;3.938552;-9.274788;3.179514;-2.156721
38;1.266667;4.464726;-9.607468;4.618383;-0.524358
39;1.300000;5.282608;-9.942355;6.308948;1.649200
40;1.333333;6.387920;-10.263190;7.838692;3.963421
41;1.366667;7.683362;-10.555320;8.616555;5.744594
