frame;time;kinetic;gravitational;elastic;total
1;0.033333;0.053698;-0.077652;4.175272;4.151319
2;0.066667;1.300124;-0.237435;61.403320;62.466010
3;0.100000;72.572360;-0.489259;14065.890000;14137.980000
4;0.133333;150.966400;-0.801198;33384.180000;33534.340000
5;0.166667;169.258000;-1.084151;74293.530000;74461.700000
6;0.200000;157.447600;-1.296097;91847.880000;92004.030000
7;0.233333;144.343700;-1.477474;67914.130000;68056.990000
8;0.266667;160.633600;-1.643703;35712.550000;35871.540000
9;0.300000;179.983300;-1.775131;22688.780000;22866.990000
10;0.333333;182.397700;-1.870625;18330.410000;18510.940000
11;0.366667;172.434400;-1.969537;33632.680000;33803.140000
12;0.400000;170.284600;-2.108466;58539.430000;58707.610000
13;0.433333;175.671700;-2.297325;69454.770000;69628.140000
14;0.466667;179.936700;-2.525948;65269.680000;65447.090000
15;0.500000;188.811900;-2.776634;68636.950000;68822.980000
16;0.533333;202.733200;-3.020970;89940.410000;90140.130000
17;0.566667;222.373000;-3.211890;118221.800000;118441.000000
18;0.600000;242.120300;-3.288490;145489.000000;145727.800000
19;0.633333;267.016200;-3.205521;184695.900000;184959.700000
20;0.666667;288.090400;-2.945292;202125.600000;202410.700000
21;0.700000;302.803600;-2.517684;197965.800000;198266.000000
22;0.733334;300.935600;-1.959052;197733.800000;198032.800000
23;0.766667;289.923200;-1.321958;200043.900000;200332.500000
24;0.800000;289.211200;-0.662786;208050.200000;208338.800000
25;0.833334;314.009200;-0.033671;179424.900000;179738.900000
26;0.866667;316.090700;0.552335;184569.300000;184885.900000
27;0.900000;317.657600;1.121635;232534.200000;232853.000000
28;0.933334;328.430600;1.691910;225546.900000;225877.000000
29;0.966667;341.403400;2.224443;176839.300000;177183.000000
30;1.000000;336.021800;2.693871;195209.200000;195548.000000
31;1.033334;348.488200;3.111491;221648.000000;221999.500000
32;1.066667;319.415100;3.519247;250451.200000;250774.100000
33;1.100000;318.925300;3.957285;283030.200000;283353.100000
34;1.133334;335.741200;4.412693;294793.300000;295133.500000
35;1.166667;319.414900;4.854043;271833.900000;272158.200000
36;1.200000;299.209100;5.283984;246058.800000;246363.300000
37;1.233333;315.722400;5.713471;228408.600000;228730.100000
38;1.266667;369.536400;6.130516;251053.000000;251428.700000
39;1.300000;330.012500;6.549285;244767.800000;245104.300000
40;1.333333;328.304600;7.029428;234901.900000;235237.200000
41;1.366667;350.298100;7.555779;227256.000000;227613.900000
42;1.400000;372.712100;8.082573;278030.200000;278411.000000
43;1.433333;343.773300;8.603669;267344.200000;267696.600000
44;1.466667;332.697200;9.104917;228512.200000;228854.000000
45;1.500000;321.201100;9.583888;245859.200000;246190.000000
