frame;time;kinetic;gravitational;elastic;total
1;0.033333;0.051008;-0.077389;0.344928;0.318548
2;0.066667;0.183927;-0.233905;4.153528;4.103550
3;0.100000;0.353033;-0.473328;17.604880;17.484590
4;0.133333;0.514844;-0.772696;44.644960;44.387110
5;0.166667;0.653460;-1.104875;82.786800;82.335380
6;0.200000;0.791539;-1.442777;121.262200;120.611000
7;0.233333;0.977446;-1.764926;146.058400;145.270900
8;0.266667;1.243688;-2.059106;149.475900;148.660500
9;0.300000;1.590527;-2.323239;130.252800;129.520100
10;0.333333;1.983034;-2.565873;97.015010;96.432170
11;0.366667;2.375788;-2.804147;63.246150;62.817790
12;0.400000;2.739606;-3.059589;38.579850;38.259860
13;0.433333;3.076558;-3.353487;26.831560;26.554630
14;0.466667;3.410512;-3.702623;26.357070;26.064960
15;0.500000;3.767558;-4.115570;33.822470;33.474460
16;0.533333;4.157493;-4.590549;47.563530;47.130480
17;0.566667;4.557734;-5.115307;69.720150;69.162570
18;0.600000;4.935495;-5.668739;103.210400;102.477100
19;0.633333;5.282709;-6.224719;146.126800;145.184800
20;0.666667;5.612813;-6.756140;189.773700;188.630400
21;0.700000;5.960517;-7.239853;221.319900;220.040500
22;0.733334;6.355478;-7.661049;231.373600;230.068000
23;0.766667;6.804492;-8.015416;215.749400;214.538500
24;0.800000;7.287012;-8.310493;178.494300;177.470800
25;0.833334;7.763190;-8.563220;132.403400;131.603400
26;0.866667;8.196686;-8.795202;90.528200;89.929680
27;0.900000;8.580326;-9.028340;59.389370;58.941360
28;0.933334;8.925297;-9.281743;40.353390;39.996940
29;0.966667;9.249053;-9.567565;32.303390;31.984880
30;1.000000;9.562883;-9.889421;33.469620;33.143080
31;1.033334;9.862592;-10.242670;43.867980;43.487900
32;1.066667;10.132170;-10.614570;64.006310;63.523920
33;1.100000;10.354370;-10.985610;93.067160;92.435930
34;1.133334;10.530440;-11.332770;126.197500;125.395200
35;1.166667;10.675700;-11.634330;156.099500;155.140900
36;1.200000;10.807900;-11.873600;177.462300;176.396700
37;1.233333;10.955170;-12.040920;179.819500;178.733700
38;1.266667;11.110830;-12.136620;165.143700;164.117900
39;1.300000;11.250560;-12.169370;141.524400;140.605600
40;1.333333;11.355790;-12.153520;114.388400;113.590700
41;1.366667;11.414430;-12.106340;90.502620;89.810710
42;1.400000;11.423170;-12.043900;74.161000;73.540280
43;1.433333;11.389690;-11.978310;66.031430;65.442800
44;1.466667;11.316330;-11.915480;66.859500;66.260350
45;1.500000;11.203350;-11.854230;75.170480;74.519600
46;1.533333;11.041420;-11.786060;91.117610;90.372960
47;1.566666;10.822610;-11.697360;113.291000;112.416200
48;1.600000;10.550310;-11.571800;137.674200;136.652700
49;1.633333;10.237030;-11.393150;159.604800;158.448600
50;1.666666;9.909546;-11.148820;171.905000;170.665800
51;1.700000;9.592380;-10.833670;168.334900;167.093600
52;1.733333;9.286062;-10.451290;150.873900;149.708700
53;1.766666;8.975742;-10.013400;124.880600;123.842900
54;1.800000;8.637197;-9.538120;98.151890;97.250960
55;1.833333;8.248707;-9.046829;76.992340;76.194210
56;1.866666;7.822572;-8.560179;62.991440;62.253840
57;1.899999;7.379741;-8.094806;56.864180;56.149110
58;1.933333;6.945927;-7.660932;55.832970;55.117970
59;1.966666;6.519727;-7.260330;60.583050;59.842450
60;1.999999;6.101458;-6.886462;70.175040;69.390040
61;2.033333;5.676991;-6.527796;83.551810;82.701000
62;2.066666;5.239809;-6.171926;99.355610;98.423500
63;2.099999;4.803046;-5.806647;112.953100;111.949500
64;2.133333;4.383069;-5.422941;118.668100;117.628200
65;2.166666;3.992685;-5.018916;113.936100;112.909900
66;2.199999;3.620452;-4.599465;101.970000;100.991000
67;2.233333;3.265019;-4.174366;86.102270;85.192920
68;2.266666;2.919351;-3.756445;70.785230;69.948140
69;2.299999;2.579515;-3.358382;58.666480;57.887610
