frame;time;kinetic;gravitational;elastic;total
93;3.099998;1.847846;-2.902955;3389.929000;3388.874000
94;3.133332;2.147950;-3.181178;3379.092000;3378.058000
95;3.166665;2.469145;-3.487118;3354.837000;3353.819000
96;3.199998;2.815943;-3.822555;3366.035000;3365.029000
97;3.233332;3.182707;-4.187915;3343.271000;3342.266000
98;3.266665;3.568533;-4.582025;3365.396000;3364.383000
99;3.299998;3.971105;-5.002454;3410.292000;3409.260000
100;3.333332;4.380422;-5.445848;3498.224000;3497.159000
101;3.366665;4.788579;-5.907831;3668.648000;3667.529000
102;3.399998;5.197959;-6.383774;3822.769000;3821.583000
103;3.433331;5.607049;-6.868065;4058.299000;4057.038000
104;3.466665;6.007285;-7.353771;4325.574000;4324.228000
105;3.499998;6.405372;-7.833852;4542.338000;4540.910000
106;3.533331;6.799721;-8.302571;4737.153000;4735.650000
107;3.566665;7.183550;-8.755008;4922.059000;4920.488000
108;3.599998;7.565464;-9.187248;5029.850000;5028.229000
109;3.633331;7.945149;-9.596453;5070.775000;5069.124000
110;3.666665;8.313992;-9.980625;5060.642000;5058.975000
111;3.699998;8.661128;-10.338780;5011.656000;5009.979000
112;3.733331;8.992418;-10.670570;4942.823000;4941.145000
113;3.766665;9.319451;-10.977290;4739.170000;4737.513000
114;3.799998;9.622401;-11.260890;4577.385000;4575.747000
115;3.833331;9.897294;-11.523030;4463.906000;4462.280000
116;3.866664;10.138280;-11.765990;4417.468000;4415.840000
117;3.899998;10.347440;-11.990990;4402.082000;4400.438000
118;3.933331;10.531040;-12.198440;4402.581000;4400.914000
119;3.966664;10.682950;-12.387380;4545.549000;4543.845000
120;3.999998;10.808990;-12.555130;4655.870000;4654.124000
121;4.033331;10.903160;-12.698200;4837.842000;4836.047000
122;4.066664;10.968580;-12.813090;5051.939000;5050.094000
123;4.099998;10.989260;-12.897260;5248.698000;5246.790000
124;4.133331;10.977270;-12.947240;5489.844000;5487.874000
125;4.166664;10.936070;-12.959770;5690.568000;5688.544000
126;4.199997;10.865220;-12.932290;5840.463000;5838.396000
127;4.233331;10.768630;-12.862640;5923.308000;5921.213000
128;4.266664;10.647180;-12.750180;5941.658000;5939.555000
129;4.299997;10.502250;-12.596090;5808.035000;5805.941000
130;4.333331;10.331010;-12.402110;5627.122000;5625.050000
131;4.366664;10.133130;-12.170560;5409.848000;5407.811000
132;4.399997;9.904904;-11.905040;5180.208000;5178.208000
133;4.433331;9.648105;-11.610250;4927.252000;4925.291000
134;4.466664;9.373993;-11.290950;4638.842000;4636.925000
135;4.499997;9.075523;-10.951370;4345.328000;4343.452000
136;4.533330;8.753160;-10.595310;4097.866000;4096.024000
137;4.566664;8.410769;-10.226030;3865.069000;3863.254000
138;4.599997;8.048676;-9.846639;3693.666000;3691.868000
139;4.633330;7.668857;-9.460124;3584.983000;3583.191000
140;4.666664;7.276629;-9.068182;3509.252000;3507.460000
141;4.699997;6.869906;-8.671676;3474.268000;3472.466000
142;4.733330;6.451608;-8.271440;3466.455000;3464.635000
143;4.766664;6.026456;-7.867899;3485.654000;3483.812000
144;4.799997;5.601298;-7.461067;3510.028000;3508.168000
145;4.833330;5.183809;-7.050892;3524.055000;3522.188000
146;4.866663;4.782654;-6.638011;3503.841000;3501.986000
147;4.899997;4.387925;-6.223853;3478.970000;3477.134000
148;4.933330;4.000367;-5.810328;3446.697000;3444.887000
149;4.966663;3.622101;-5.400252;3383.596000;3381.818000
150;4.999997;3.251438;-4.997259;3310.597000;3308.851000
