frame;time;kinetic;gravitational;elastic;total
1;0.033333;28465.360000;-0.037326;272998300.000000;273026800.000000
2;0.066667;276029.900000;1.404138;1812795000.000000;1813071000.000000
3;0.100000;361819.000000;7.399074;2262598000.000000;2262960000.000000
4;0.133333;370341.100000;19.451640;2306259000.000000;2306630000.000000
5;0.166667;407144.600000;35.082680;2355348000.000000;2355755000.000000
6;0.200000;420248.300000;50.054230;2407424000.000000;2407844000.000000
7;0.233333;349805.700000;62.397950;2350649000.000000;2350999000.000000
8;0.266667;344391.100000;70.351010;2355458000.000000;2355803000.000000
9;0.300000;376242.500000;72.504600;2335628000.000000;2336005000.000000
10;0.333333;351934.800000;68.940840;2268901000.000000;2269253000.000000
11;0.366667;384925.800000;59.802070;2346241000.000000;2346626000.000000
12;0.400000;402150.800000;46.272690;2358778000.000000;2359181000.000000
13;0.433333;387992.500000;31.752970;2235242000.000000;2235630000.000000
14;0.466667;338839.600000;18.766280;2255525000.000000;2255864000.000000
15;0.500000;380481.700000;9.078950;2402972000.000000;2403352000.000000
16;0.533333;365650.500000;4.345024;2455512000.000000;2455878000.000000
17;0.566667;388822.100000;5.044858;2229203000.000000;2229592000.000000
18;0.600000;359858.800000;11.436610;2208021000.000000;2208381000.000000
19;0.633333;399774.000000;22.012940;2334758000.000000;2335158000.000000
20;0.666667;372381.000000;34.772160;2262602000.000000;2262974000.000000
21;0.700000;398007.800000;47.273910;2341869000.000000;2342267000.000000
22;0.733334;344090.400000;57.564530;2382645000.000000;2382989000.000000
23;0.766667;367613.100000;64.372440;2292971000.000000;2293339000.000000
24;0.800000;355508.100000;66.887340;2194993000.000000;2195348000.000000
25;0.833334;378876.700000;64.042350;2301145000.000000;2301524000.000000
26;0.866667;405238.200000;56.303020;2421993000.000000;2422398000.000000
27;0.900000;387183.300000;45.189870;2302437000.000000;2302824000.000000
28;0.933334;387233.300000;33.065280;2254506000.000000;2254894000.000000
29;0.966667;383606.800000;21.460150;2353887000.000000;2354271000.000000
30;1.000000;397185.400000;12.542310;2372258000.000000;2372655000.000000
31;1.033334;362129.400000;8.300338;2225022000.000000;2225384000.000000
32;1.066667;391783.500000;8.922330;2392239000.000000;2392631000.000000
33;1.100000;384844.900000;14.177770;2340604000.000000;2340989000.000000
34;1.133334;341599.800000;23.395110;2264218000.000000;2264559000.000000
35;1.166667;346245.400000;34.900160;2259956000.000000;2260302000.000000
36;1.200000;374177.300000;46.336820;2281706000.000000;2282080000.000000
37;1.233333;403762.200000;56.454210;2400458000.000000;2400862000.000000
38;1.266667;368536.500000;63.318060;2310318000.000000;2310686000.000000
39;1.300000;377950.700000;64.912220;2389381000.000000;2389759000.000000
