frame;time;kinetic;gravitational;elastic;total
1;0.033333;4.992249;-163.783000;0.078587;-158.712100
2;0.066667;19.464510;-183.747700;0.579699;-163.703400
3;0.100000;42.589360;-213.153000;1.931496;-168.632200
4;0.133333;73.508510;-251.581100;4.563737;-173.508900
5;0.166667;111.347700;-298.596800;8.909451;-178.339600
6;0.200000;155.224300;-353.758400;15.405440;-183.128600
7;0.233333;204.258200;-416.629500;24.486070;-187.885300
8;0.266667;257.570900;-486.760400;36.581990;-192.607500
9;0.300000;314.288000;-563.700400;52.124870;-197.287500
10;0.333333;373.524200;-647.013500;71.552650;-201.936700
11;0.366667;434.390900;-736.247600;95.309510;-206.547100
12;0.400000;495.995000;-830.968800;123.840500;-211.133300
13;0.433333;557.449200;-930.723300;157.588300;-215.685800
14;0.466667;617.869700;-1035.068000;196.988800;-220.209300
15;0.500000;676.378700;-1143.553000;242.471300;-224.702900
16;0.533333;732.112700;-1255.737000;294.449600;-229.174600
17;0.566667;784.227300;-1371.163000;353.321200;-233.614500
18;0.600000;831.904500;-1489.389000;419.447900;-238.036800
19;0.633333;874.371900;-1609.960000;493.153500;-242.434500
20;0.666667;910.913300;-1732.429000;574.699900;-246.815400
21;0.700000;940.894500;-1856.340000;664.264800;-251.180800
22;0.733334;963.801500;-1981.248000;761.908600;-255.537700
23;0.766667;979.265100;-2106.701000;867.543500;-259.892500
24;0.800000;987.090900;-2232.244000;980.914200;-264.238800
25;0.833334;987.273100;-2357.437000;1101.576000;-268.587300
26;0.866667;979.993000;-2481.820000;1228.904000;-272.922700
27;0.900000;965.603000;-2604.947000;1362.091000;-277.253500
28;0.933334;944.603800;-2726.376000;1500.192000;-281.579800
29;0.966667;917.616100;-2845.654000;1642.149000;-285.888800
30;1.000000;885.340800;-2962.347000;1786.804000;-290.202300
31;1.033334;848.545500;-3076.005000;1932.955000;-294.505100
32;1.066667;808.023400;-3186.201000;2079.379000;-298.798100
33;1.100000;764.583200;-3292.504000;2224.817000;-303.103100
34;1.133334;719.029700;-3394.486000;2368.053000;-307.403000
35;1.166667;672.160300;-3491.737000;2507.865000;-311.712200
36;1.200000;624.754900;-3583.851000;2643.064000;-316.031400
37;1.233333;577.574400;-3670.436000;2772.509000;-320.353300
38;1.266667;531.361000;-3751.125000;2895.073000;-324.690300
39;1.300000;486.835400;-3825.555000;3009.688000;-329.031800
40;1.333333;444.692400;-3893.396000;3115.309000;-333.395100
41;1.366667;405.594100;-3954.350000;3210.990000;-337.765300
42;1.400000;370.161800;-4008.140000;3295.833000;-342.145100
43;1.433333;338.965700;-4054.527000;3369.033000;-346.528000
44;1.466667;312.508100;-4093.317000;3429.882000;-350.926900
45;1.500000;291.215800;-4124.353000;3477.797000;-355.340100
46;1.533333;275.421700;-4147.516000;3512.346000;-359.748000
47;1.566666;265.356300;-4162.746000;3533.207000;-364.182800
48;1.600000;261.139200;-4170.022000;3540.259000;-368.624500
49;1.633333;262.779000;-4169.359000;3533.503000;-373.077000
50;1.666666;270.178800;-4160.844000;3513.125000;-377.540700
51;1.700000;283.141500;-4144.583000;3479.422000;-382.019900
52;1.733333;301.378700;-4120.728000;3432.846000;-386.503200
53;1.766666;324.520800;-4089.472000;3373.961000;-390.990200
54;1.800000;352.131100;-4051.049000;3303.439000;-395.478000
55;1.833333;383.710900;-4005.703000;3222.034000;-399.958100
56;1.866666;418.710800;-3953.729000;3130.593000;-404.425400
57;1.899999;456.536800;-3895.425000;3030.012000;-408.875800
58;1.933333;496.555300;-3831.113000;2921.270000;-413.287900
59;1.966666;538.091400;-3761.130000;2805.372000;-417.666100
60;1.999999;580.436000;-3685.834000;2683.408000;-421.990100
61;2.033333;622.846300;-3605.583000;2556.464000;-426.272800
62;2.066666;664.559300;-3520.748000;2425.688000;-430.500300
63;2.099999;704.797100;-3431.710000;2292.239000;-434.674400
64;2.133333;742.788800;-3338.847000;2157.268000;-438.790300
65;2.166666;777.783800;-3242.551000;2021.916000;-442.850900
66;2.199999;809.085200;-3143.219000;1887.278000;-446.855300
67;2.233333;836.062300;-3041.247000;1754.389000;-450.795500
68;2.266666;858.168000;-2937.036000;1624.202000;-454.665500
69;2.299999;874.955700;-2830.997000;1497.571000;-458.470800
70;2.333333;886.095300;-2723.542000;1375.240000;-462.207600
71;2.366666;891.383900;-2615.088000;1257.834000;-465.869600
72;2.399999;890.730000;-2506.055000;1145.862000;-469.463200
73;2.433332;884.161700;-2396.866000;1039.726000;-472.978500
74;2.466666;871.807600;-2287.956000;939.728300;-476.420100
75;2.499999;853.903000;-2179.749000;846.060600;-479.785600
76;2.533332;830.771300;-2072.682000;758.831000;-483.079300
77;2.566666;802.811000;-1967.181000;678.072900;-486.297100
78;2.599999;770.483000;-1863.677000;603.753100;-489.440400
79;2.633332;734.300300;-1762.590000;535.777200;-492.512600
80;2.666666;694.816700;-1664.336000;474.005200;-495.514600
81;2.699999;652.616500;-1569.316000;418.247300;-498.452500
82;2.733332;608.309600;-1477.917000;368.280000;-501.327600
83;2.766665;562.518800;-1390.508000;323.842900;-504.145800
84;2.799999;515.872600;-1307.435000;284.650300;-506.912200
85;2.833332;468.998100;-1229.022000;250.393700;-509.630000
86;2.866665;422.510600;-1155.568000;220.749200;-512.307700
87;2.899999;377.008100;-1087.338000;195.384800;-514.944800
88;2.933332;333.060800;-1024.572000;173.963600;-517.547400
89;2.966665;291.202700;-967.476800;156.156100;-520.118000
90;2.999999;251.923200;-916.228500;141.644900;-522.660400
91;3.033332;215.657700;-870.971900;130.138300;-525.175800
92;3.066665;182.781200;-831.821900;121.371400;-527.669300
93;3.099998;153.601100;-798.860600;115.116600;-530.142900
94;3.133332;128.356300;-772.141900;111.185500;-532.600200
95;3.166665;107.214400;-751.687200;109.431000;-535.041800
96;3.199998;90.273400;-737.492100;109.746400;-537.472400
97;3.233332;77.565030;-729.520100;112.063400;-539.891700
98;3.266665;69.058000;-727.710000;116.348600;-542.303300
99;3.299998;64.663730;-731.973100;122.600300;-544.709000
100;3.333332;64.242060;-742.195400;130.842900;-547.110500
101;3.366665;67.606850;-758.239100;141.124400;-549.507900
102;3.399998;74.532360;-779.942000;153.510200;-551.899400
103;3.433331;84.759670;-807.127500;168.081600;-554.286300
104;3.466665;98.000430;-839.595700;184.930900;-556.664400
105;3.499998;113.940800;-877.133700;204.161700;-559.031100
106;3.533331;132.244100;-919.513800;225.884900;-561.384800
107;3.566665;152.552100;-966.492900;250.219700;-563.721100
108;3.599998;174.493000;-1017.820000;277.288100;-566.039300
109;3.633331;197.685100;-1073.235000;307.211300;-568.339100
110;3.666665;221.746200;-1132.470000;340.101500;-570.622200
111;3.699998;246.299000;-1195.248000;376.057600;-572.891700
112;3.733331;270.975500;-1261.292000;415.168700;-575.148100
113;3.766665;295.417800;-1330.317000;457.502000;-577.396700
114;3.799998;319.282200;-1402.033000;503.111600;-579.639500
115;3.833331;342.242200;-1476.155000;552.032000;-581.880700
116;3.866664;363.992000;-1552.388000;604.272300;-584.123400
117;3.899998;384.254100;-1630.439000;659.814000;-586.371100
118;3.933331;402.776400;-1710.014000;718.609900;-588.628200
119;3.966664;419.344100;-1790.821000;780.574500;-590.902300
120;3.999998;433.774800;-1872.558000;845.589800;-593.193500
121;4.033331;445.922600;-1954.932000;913.499900;-595.509600
122;4.066664;455.681700;-2037.646000;984.109900;-597.854200
123;4.099998;462.984700;-2120.405000;1057.187000;-600.233000
124;4.133331;467.811100;-2202.915000;1132.450000;-602.653400
125;4.166664;470.188500;-2284.882000;1209.581000;-605.112800
126;4.199997;470.196000;-2366.013000;1288.205000;-607.611800
127;4.233331;467.971500;-2446.022000;1367.895000;-610.155500
128;4.266664;463.711100;-2524.625000;1448.174000;-612.739900
129;4.299997;457.670900;-2601.543000;1528.514000;-615.358600
130;4.333331;450.161400;-2676.501000;1608.332000;-618.007400
131;4.366664;441.539700;-2749.230000;1687.014000;-620.676900
132;4.399997;432.195900;-2819.476000;1763.918000;-623.361500
133;4.433331;422.536500;-2886.981000;1838.395000;-626.049100
134;4.466664;412.966000;-2951.506000;1909.807000;-628.733000
135;4.499997;403.868100;-3012.815000;1977.541000;-631.405500
136;4.533330;395.586500;-3070.694000;2041.039000;-634.067900
137;4.566664;388.414100;-3124.929000;2099.804000;-636.710600
138;4.599997;382.584400;-3175.333000;2153.396000;-639.352200
139;4.633330;378.273700;-3221.725000;2201.473000;-641.978300
140;4.666664;375.594900;-3263.944000;2243.742000;-644.606700
141;4.699997;374.599300;-3301.844000;2280.012000;-647.232000
142;4.733330;375.282500;-3335.307000;2310.151000;-649.873500
143;4.766664;377.581500;-3364.230000;2334.113000;-652.535900
144;4.799997;381.386100;-3388.532000;2351.913000;-655.232500
145;4.833330;386.544500;-3408.159000;2363.629000;-657.985500
146;4.866663;392.873500;-3423.081000;2369.410000;-660.797700
147;4.899997;400.178000;-3433.296000;2369.419000;-663.699200
148;4.933330;408.269900;-3438.827000;2363.856000;-666.701300
149;4.966663;416.998500;-3439.715000;2352.919000;-669.797400
150;4.999997;426.276800;-3436.042000;2336.785000;-672.980500
151;5.033330;436.100700;-3427.905000;2315.601000;-676.202800
152;5.066663;446.526700;-3415.421000;2289.454000;-679.440600
153;5.099997;457.639400;-3398.735000;2258.471000;-682.624500
154;5.133330;469.494400;-3378.004000;2222.790000;-685.719900
155;5.166663;482.093700;-3353.400000;2182.591000;-688.715600
156;5.199996;495.372500;-3325.106000;2138.142000;-691.591600
157;5.233330;509.211600;-3293.314000;2089.738000;-694.365000
158;5.266663;523.444800;-3258.215000;2037.726000;-697.043500
159;5.299996;537.867000;-3220.002000;1982.491000;-699.644600
160;5.333330;552.236000;-3178.864000;1924.454000;-702.173700
161;5.366663;566.276200;-3134.987000;1864.066000;-704.644000
162;5.399996;579.685200;-3088.546000;1801.799000;-707.061900
163;5.433330;592.140000;-3039.711000;1738.147000;-709.424300
164;5.466663;603.310000;-2988.646000;1673.604000;-711.731900
165;5.499996;612.878100;-2935.507000;1608.641000;-713.988500
166;5.533329;620.557300;-2880.448000;1543.698000;-716.192300
167;5.566663;626.109300;-2823.616000;1479.168000;-718.338400
168;5.599996;629.354200;-2765.169000;1415.378000;-720.437300
169;5.633329;630.181000;-2705.268000;1352.606000;-722.481000
170;5.666663;628.546500;-2644.080000;1291.066000;-724.467900
171;5.699996;624.465100;-2581.794000;1230.931000;-726.398300
172;5.733329;617.995300;-2518.606000;1172.331000;-728.279600
173;5.766663;609.225200;-2454.736000;1115.403000;-730.107700
174;5.799996;598.254100;-2390.411000;1060.266000;-731.890900
175;5.833329;585.188200;-2325.884000;1007.077000;-733.618300
176;5.866663;570.130600;-2261.417000;955.982500;-735.303400
177;5.899996;553.188100;-2197.278000;907.149600;-736.940600
178;5.933329;534.474100;-2133.751000;860.738900;-738.538300
179;5.966662;514.119400;-2071.112000;816.895300;-740.097100
180;5.999996;492.275200;-2009.629000;775.737500;-741.616700
181;6.033329;469.119800;-1949.571000;737.351900;-743.099500
182;6.066662;444.856400;-1891.187000;701.781900;-744.549100
183;6.099996;419.709600;-1834.713000;669.035400;-745.968300
184;6.133329;393.918700;-1780.360000;639.085600;-747.355200
185;6.166662;367.729800;-1728.323000;611.882600;-748.710600
186;6.199996;341.387000;-1678.775000;587.349100;-750.038900
187;6.233329;315.125900;-1631.863000;565.398800;-751.338500
188;6.266662;289.168900;-1587.721000;545.940100;-752.611800
189;6.299995;263.721900;-1546.453000;528.870800;-753.860100
190;6.333329;238.972700;-1508.155000;514.096400;-755.086000
191;6.366662;215.091600;-1472.900000;501.516200;-756.292000
192;6.399995;192.232000;-1440.746000;491.034800;-757.478800
193;6.433329;170.531700;-1411.739000;482.557700;-758.649400
194;6.466662;150.113200;-1385.913000;475.993800;-759.806000
195;6.499995;131.086100;-1363.286000;471.250400;-760.950000
196;6.533329;113.548800;-1343.874000;468.240300;-762.084700
197;6.566662;97.586720;-1327.671000;466.877100;-763.207200
198;6.599995;83.274670;-1314.676000;467.078600;-764.322300
199;6.633328;70.674860;-1304.868000;468.764000;-765.429600
200;6.666662;59.835260;-1298.227000;471.862900;-766.528900
201;6.699995;50.789320;-1294.718000;476.310300;-767.618700
202;6.733328;43.553560;-1294.310000;482.052200;-768.704600
203;6.766662;38.126770;-1296.957000;489.046400;-769.783600
204;6.799995;34.489710;-1302.607000;497.263900;-770.853800
205;6.833328;32.604280;-1311.210000;506.687800;-771.918200
206;6.866662;32.415210;-1322.705000;517.311300;-772.978300
207;6.899995;33.851350;-1337.023000;529.142900;-774.029100
208;6.933328;36.828160;-1354.098000;542.192600;-775.077600
209;6.966661;41.250660;-1373.852000;556.482100;-776.119000
210;6.999995;47.016140;-1396.201000;572.032300;-777.152300
211;7.033328;54.017200;-1421.062000;588.859100;-778.185900
212;7.066661;62.143790;-1448.335000;606.981100;-779.210000
213;7.099995;71.285810;-1477.923000;626.408100;-780.229400
214;7.133328;81.333320;-1509.723000;647.140100;-781.249900
215;7.166661;92.178960;-1543.614000;669.174100;-782.261400
216;7.199995;103.717600;-1579.479000;692.491900;-783.269000
217;7.233328;115.848500;-1617.187000;717.062300;-784.276100
218;7.266661;128.475400;-1656.600000;742.846600;-785.278400
219;7.299994;141.507700;-1697.577000;769.789100;-786.280200
220;7.333328;154.861100;-1739.966000;797.820600;-787.284500
221;7.366661;168.459100;-1783.604000;826.857500;-788.287100
222;7.399994;182.233200;-1828.328000;856.805100;-789.289900
223;7.433328;196.125900;-1873.965000;887.546900;-790.292100
224;7.466661;210.088400;-1920.347000;918.955700;-791.302500
225;7.499994;224.082700;-1967.283000;950.890000;-792.310100
226;7.533328;238.081300;-2014.600000;983.200100;-793.318600
227;7.566661;252.063900;-2062.117000;1015.724000;-794.329700
228;7.599994;266.017200;-2109.653000;1048.291000;-795.345000
229;7.633327;279.932500;-2157.031000;1080.741000;-796.357800
230;7.666661;293.803300;-2204.082000;1112.903000;-797.375500
231;7.699994;307.626200;-2250.638000;1144.620000;-798.392000
232;7.733327;321.395500;-2296.541000;1175.739000;-799.406900
233;7.766661;335.103200;-2341.640000;1206.111000;-800.426500
234;7.799994;348.735600;-2385.802000;1235.624000;-801.442600
235;7.833327;362.270800;-2428.893000;1264.158000;-802.464600
236;7.866661;375.677100;-2470.795000;1291.626000;-803.491700
237;7.899994;388.908800;-2511.404000;1317.978000;-804.517500
238;7.933327;401.908600;-2550.627000;1343.164000;-805.555000
239;7.966660;414.605500;-2588.374000;1367.168000;-806.600700
240;7.999994;426.915400;-2624.580000;1390.006000;-807.658300
241;8.033327;438.745800;-2659.177000;1411.700000;-808.730200
242;8.066661;449.999800;-2692.113000;1432.292000;-809.821000
243;8.099995;460.581200;-2723.344000;1451.830000;-810.933300
244;8.133328;470.399400;-2752.836000;1470.363000;-812.074100
245;8.166662;479.376600;-2780.557000;1487.935000;-813.245400
246;8.199996;487.449800;-2806.480000;1504.582000;-814.447500
247;8.233330;494.576600;-2830.583000;1520.326000;-815.680800
248;8.266664;500.735000;-2852.853000;1535.171000;-816.947400
249;8.299997;505.918900;-2873.267000;1549.100000;-818.247700
250;8.333331;510.141000;-2891.810000;1562.091000;-819.577500
251;8.366665;513.425800;-2908.463000;1574.102000;-820.935300
252;8.399999;515.806600;-2923.215000;1585.083000;-822.325000
253;8.433332;517.323100;-2936.037000;1594.983000;-823.731400
254;8.466666;518.014800;-2946.911000;1603.736000;-825.159900
255;8.500000;517.921400;-2955.806000;1611.280000;-826.604400
256;8.533334;517.080300;-2962.697000;1617.559000;-828.057700
257;8.566668;515.523700;-2967.552000;1622.510000;-829.518500
258;8.600001;513.279400;-2970.337000;1626.076000;-830.981900
259;8.633335;510.371900;-2971.015000;1628.206000;-832.437600
260;8.666669;506.822300;-2969.561000;1628.841000;-833.897300
261;8.700003;502.652500;-2965.928000;1627.938000;-835.337500
262;8.733336;497.884100;-2960.097000;1625.435000;-836.777700
263;8.766670;492.541000;-2952.031000;1621.295000;-838.194300
264;8.800004;486.650600;-2941.714000;1615.462000;-839.601700
265;8.833338;480.244900;-2929.128000;1607.889000;-840.994000
266;8.866672;473.357300;-2914.270000;1598.539000;-842.373500
267;8.900005;466.024500;-2897.140000;1587.380000;-843.735500
268;8.933339;458.283200;-2877.756000;1574.392000;-845.080600
269;8.966673;450.167400;-2856.142000;1559.560000;-846.414100
270;9.000007;441.708800;-2832.343000;1542.901000;-847.732900
271;9.033340;432.929300;-2806.409000;1524.442000;-849.037200
272;9.066674;423.845400;-2778.406000;1504.242000;-850.318200
273;9.100008;414.463800;-2748.422000;1482.366000;-851.591600
274;9.133342;404.781600;-2716.544000;1458.920000;-852.842400
275;9.166676;394.788400;-2682.888000;1434.020000;-854.080100
276;9.200009;384.468500;-2647.569000;1407.803000;-855.297700
277;9.233343;373.799500;-2610.723000;1380.422000;-856.501700
278;9.266677;362.760200;-2572.487000;1352.041000;-857.686100
279;9.300011;351.329400;-2533.018000;1322.828000;-858.859900
280;9.333344;339.492300;-2492.464000;1292.959000;-860.012800
281;9.366678;327.239700;-2450.994000;1262.608000;-861.146200
282;9.400012;314.573900;-2408.770000;1231.928000;-862.267300
283;9.433346;301.505400;-2365.970000;1201.087000;-863.378100
284;9.466680;288.058900;-2322.753000;1170.224000;-864.469600
285;9.500013;274.267900;-2279.293000;1139.474000;-865.551100
286;9.533347;260.178100;-2235.756000;1108.961000;-866.616700
287;9.566681;245.843300;-2192.313000;1078.792000;-867.677100
288;9.600015;231.325500;-2149.111000;1049.063000;-868.722700
289;9.633348;216.692500;-2106.317000;1019.863000;-869.761600
290;9.666682;202.015900;-2064.077000;991.264200;-870.796600
291;9.700016;187.371500;-2022.533000;963.335800;-871.825900
292;9.733350;172.837000;-1981.828000;936.135600;-872.855300
293;9.766684;158.491300;-1942.089000;909.716200;-873.881800
294;9.800017;144.415900;-1903.444000;884.118200;-874.909900
295;9.833351;130.693300;-1866.013000;859.377000;-875.942700
296;9.866685;117.410600;-1829.904000;835.519200;-876.974400
297;9.900019;104.660500;-1795.230000;812.559000;-878.011000
298;9.933352;92.541590;-1762.092000;790.502100;-879.048100
299;9.966686;81.159970;-1730.588000;769.342400;-880.085300
300;10.000020;70.626540;-1700.808000;749.062300;-881.119700
301;10.033350;61.053230;-1672.844000;729.644500;-882.146300
302;10.066690;52.546660;-1646.777000;711.066300;-883.164000
303;10.100020;45.199030;-1622.692000;693.318100;-884.175200
304;10.133360;39.081970;-1600.657000;676.406700;-885.168300
305;10.166690;34.242820;-1580.748000;660.358000;-886.147600
306;10.200020;30.705670;-1563.032000;645.216000;-887.110800
307;10.233360;28.475270;-1547.573000;631.038100;-888.059800
308;10.266690;27.542650;-1534.431000;617.892800;-888.995300
309;10.300020;27.891250;-1523.655000;605.852000;-889.911900
310;10.333360;29.501010;-1515.299000;594.981600;-890.816000
311;10.366690;32.351090;-1509.398000;585.346400;-891.700600
312;10.400030;36.420880;-1505.996000;577.002400;-892.572300
313;10.433360;41.690110;-1505.117000;569.998600;-893.428600
314;10.466690;48.137710;-1506.788000;564.379800;-894.270200
315;10.500030;55.741290;-1511.020000;560.179800;-895.099300
316;10.533360;64.475750;-1517.818000;557.431900;-895.910200
