frame;time;kinetic;gravitational;elastic;total
1;0.033333;0.051966;-0.077676;4.175714;4.150004
2;0.066667;0.197352;-0.237512;47.221840;47.181670
3;0.100000;0.603256;-0.490047;205.500700;205.613900
4;0.133333;15.621410;-0.821710;1170.469000;1185.269000
5;0.166667;55.479790;-1.212996;7050.449000;7104.716000
6;0.200000;89.412400;-1.626785;19871.790000;19959.570000
7;0.233333;102.215000;-2.007672;38620.360000;38720.560000
8;0.266667;100.082800;-2.324496;37047.240000;37145.000000
9;0.300000;97.606220;-2.583310;27355.040000;27450.070000
10;0.333333;104.520500;-2.791318;18239.510000;18341.240000
11;0.366667;113.217200;-2.949396;14175.050000;14285.320000
12;0.400000;114.623900;-3.068738;15760.340000;15871.890000
13;0.433333;111.334700;-3.180143;23772.840000;23880.990000
14;0.466667;111.764600;-3.312667;32085.320000;32193.770000
15;0.500000;114.880400;-3.471224;41900.360000;42011.770000
16;0.533333;116.898500;-3.642830;51058.210000;51171.460000
17;0.566667;121.126000;-3.805812;65491.980000;65609.300000
18;0.600000;128.351000;-3.933967;81637.710000;81762.130000
19;0.633333;137.838000;-4.006216;101298.100000;101432.000000
20;0.666667;152.108600;-4.008844;112101.600000;112249.700000
21;0.700000;158.088100;-3.933630;114291.400000;114445.600000
22;0.733334;158.152600;-3.788196;117269.900000;117424.300000
23;0.766667;175.392600;-3.573888;116417.400000;116589.200000
24;0.800000;177.173600;-3.278297;117580.200000;117754.100000
25;0.833334;166.705900;-2.877194;120993.300000;121157.100000
26;0.866667;176.099100;-2.362186;124402.400000;124576.100000
27;0.900000;174.279200;-1.769126;137390.700000;137563.200000
28;0.933334;198.549600;-1.159305;132477.100000;132674.500000
29;0.966667;191.678200;-0.571084;130148.100000;130339.200000
30;1.000000;191.922900;0.013002;144709.400000;144901.300000
31;1.033334;210.267200;0.607224;133522.900000;133733.800000
32;1.066667;221.890100;1.198577;142290.800000;142513.900000
33;1.100000;222.150000;1.787971;154374.000000;154597.900000
34;1.133334;211.787500;2.396763;170519.600000;170733.800000
35;1.166667;219.020100;3.032039;148847.600000;149069.700000
36;1.200000;227.521700;3.690050;129322.100000;129553.300000
37;1.233333;227.906100;4.355087;125971.400000;126203.700000
38;1.266667;207.550200;5.046685;157945.100000;158157.700000
39;1.300000;220.365800;5.858628;164758.900000;164985.100000
40;1.333333;238.972600;6.833551;135416.700000;135662.500000
41;1.366667;242.329400;7.900887;138246.900000;138497.100000
42;1.400000;218.850400;9.024890;153335.700000;153563.600000
43;1.433333;223.280800;10.285350;176665.700000;176899.200000
44;1.466667;246.532200;11.720460;173567.400000;173825.700000
45;1.500000;249.181900;13.240600;166305.000000;166567.500000
46;1.533333;269.294900;14.749870;167049.000000;167333.100000
47;1.566666;254.281000;16.171980;182340.300000;182610.700000
48;1.600000;227.942400;17.426310;240690.900000;240936.300000
49;1.633333;242.318600;18.455090;264412.800000;264673.600000
50;1.666666;230.716000;19.262820;198718.900000;198968.900000
51;1.700000;169.294700;19.876050;181565.300000;181754.400000
52;1.733333;196.879100;20.390150;159328.300000;159545.600000
53;1.766666;172.797000;20.875520;144948.400000;145142.100000
54;1.800000;184.455000;21.302520;114873.300000;115079.100000
55;1.833333;178.539300;21.588030;121199.200000;121399.300000
56;1.866666;184.980100;21.703360;101009.600000;101216.300000
57;1.899999;170.343000;21.681600;99322.720000;99514.740000
58;1.933333;160.621100;21.499710;102075.600000;102257.700000
59;1.966666;160.427900;21.153000;124740.300000;124921.800000
60;1.999999;163.354100;20.664720;128079.500000;128263.500000
61;2.033333;179.025500;20.063100;147792.200000;147991.300000
62;2.066666;178.573200;19.405890;154575.800000;154773.800000
