frame;time;current;rest
1;0.033333;100.008300;99.999340;1.000090
2;0.066667;100.032100;99.999340;1.000328
3;0.100000;100.075200;99.999340;1.000759
4;0.133333;100.142600;99.999340;1.001433
5;0.166667;100.237200;99.999340;1.002378
6;0.200000;100.360300;99.999340;1.003610
7;0.233333;100.511300;99.999340;1.005120
8;0.266667;100.687900;99.999340;1.006885
9;0.300000;100.886300;99.999340;1.008870
10;0.333333;101.103000;99.999340;1.011036
11;0.366667;101.333100;99.999340;1.013337
12;0.400000;101.572700;99.999340;1.015733
13;0.433333;101.817600;99.999340;1.018183
14;0.466667;102.064200;99.999340;1.020649
15;0.500000;102.309900;99.999340;1.023105
16;0.533333;102.551700;99.999340;1.025524
17;0.566667;102.787700;99.999340;1.027884
18;0.600000;103.017100;99.999340;1.030178
19;0.633333;103.235100;99.999340;1.032357
20;0.666667;103.440800;99.999340;1.034415
21;0.700000;103.635200;99.999340;1.036359
22;0.733334;103.814800;99.999340;1.038155
23;0.766667;103.976900;99.999340;1.039776
24;0.800000;104.122300;99.999340;1.041230
25;0.833334;104.252700;99.999340;1.042534
26;0.866667;104.369600;99.999340;1.043702
27;0.900000;104.474500;99.999340;1.044752
28;0.933334;104.566600;99.999340;1.045673
29;0.966667;104.642200;99.999340;1.046429
30;1.000000;104.697500;99.999340;1.046982
31;1.033334;104.728700;99.999340;1.047294
32;1.066667;104.733000;99.999340;1.047337
33;1.100000;104.708800;99.999340;1.047095
34;1.133334;104.656600;99.999340;1.046573
35;1.166667;104.579800;99.999340;1.045805
36;1.200000;104.482700;99.999340;1.044834
37;1.233333;104.368500;99.999340;1.043692
38;1.266667;104.240400;99.999340;1.042411
39;1.300000;104.100200;99.999340;1.041009
40;1.333333;103.949700;99.999340;1.039504
41;1.366667;103.789800;99.999340;1.037905
42;1.400000;103.621300;99.999340;1.036219
43;1.433333;103.444900;99.999340;1.034456
44;1.466667;103.262000;99.999340;1.032627
45;1.500000;103.074400;99.999340;1.030751
46;1.533333;102.884200;99.999340;1.028849
47;1.566666;102.693300;99.999340;1.026939
48;1.600000;102.504400;99.999340;1.025051
49;1.633333;102.319600;99.999340;1.023202
50;1.666666;102.141000;99.999340;1.021417
51;1.700000;101.970500;99.999340;1.019711
52;1.733333;101.809200;99.999340;1.018099
53;1.766666;101.658800;99.999340;1.016595
54;1.800000;101.520900;99.999340;1.015215
55;1.833333;101.396600;99.999340;1.013973
56;1.866666;101.287800;99.999340;1.012884
57;1.899999;101.195100;99.999340;1.011958
58;1.933333;101.119400;99.999340;1.011200
59;1.966666;101.061000;99.999340;1.010616
60;1.999999;101.020100;99.999340;1.010207
61;2.033333;100.996300;99.999340;1.009970
62;2.066666;100.989800;99.999340;1.009904
63;2.099999;101.000400;99.999340;1.010010
64;2.133333;101.028300;99.999340;1.010289
65;2.166666;101.073000;99.999340;1.010736
66;2.199999;101.134300;99.999340;1.011349
67;2.233333;101.211300;99.999340;1.012119
68;2.266666;101.302800;99.999340;1.013035
69;2.299999;101.408100;99.999340;1.014088
70;2.333333;101.526000;99.999340;1.015267
71;2.366666;101.655800;99.999340;1.016565
72;2.399999;101.796400;99.999340;1.017971
73;2.433332;101.946300;99.999340;1.019470
74;2.466666;102.103700;99.999340;1.021044
75;2.499999;102.266500;99.999340;1.022671
76;2.533332;102.431900;99.999340;1.024326
77;2.566666;102.598000;99.999340;1.025987
78;2.599999;102.762200;99.999340;1.027629
79;2.633332;102.922500;99.999340;1.029232
80;2.666666;103.077300;99.999340;1.030780
81;2.699999;103.225100;99.999340;1.032258
82;2.733332;103.364900;99.999340;1.033656
83;2.766665;103.495900;99.999340;1.034966
84;2.799999;103.617400;99.999340;1.036181
85;2.833332;103.729100;99.999340;1.037298
86;2.866665;103.830400;99.999340;1.038311
87;2.899999;103.920400;99.999340;1.039211
88;2.933332;103.998700;99.999340;1.039994
89;2.966665;104.064400;99.999340;1.040651
90;2.999999;104.116300;99.999340;1.041170
91;3.033332;104.154200;99.999340;1.041549
92;3.066665;104.177300;99.999340;1.041780
93;3.099998;104.185300;99.999340;1.041860
94;3.133332;104.177800;99.999340;1.041785
95;3.166665;104.154900;99.999340;1.041556
96;3.199998;104.117100;99.999340;1.041178
97;3.233332;104.065200;99.999340;1.040659
98;3.266665;104.000000;99.999340;1.040007
99;3.299998;103.922600;99.999340;1.039233
100;3.333332;103.834400;99.999340;1.038351
101;3.366665;103.736600;99.999340;1.037373
102;3.399998;103.630700;99.999340;1.036313
103;3.433331;103.517500;99.999340;1.035182
104;3.466665;103.398800;99.999340;1.033994
105;3.499998;103.275600;99.999340;1.032763
106;3.533331;103.149100;99.999340;1.031498
107;3.566665;103.020900;99.999340;1.030215
108;3.599998;102.891700;99.999340;1.028924
109;3.633331;102.763200;99.999340;1.027639
110;3.666665;102.636600;99.999340;1.026373
111;3.699998;102.513300;99.999340;1.025140
112;3.733331;102.394500;99.999340;1.023952
113;3.766665;102.281300;99.999340;1.022820
114;3.799998;102.174900;99.999340;1.021755
115;3.833331;102.076200;99.999340;1.020769
116;3.866664;101.986300;99.999340;1.019870
117;3.899998;101.905900;99.999340;1.019066
118;3.933331;101.835700;99.999340;1.018364
119;3.966664;101.776100;99.999340;1.017768
120;3.999998;101.727800;99.999340;1.017285
121;4.033331;101.691100;99.999340;1.016917
122;4.066664;101.666000;99.999340;1.016667
123;4.099998;101.652800;99.999340;1.016535
124;4.133331;101.651400;99.999340;1.016521
125;4.166664;101.662000;99.999340;1.016626
126;4.199997;101.684000;99.999340;1.016846
127;4.233331;101.717300;99.999340;1.017180
128;4.266664;101.761500;99.999340;1.017622
129;4.299997;101.816100;99.999340;1.018168
130;4.333331;101.880400;99.999340;1.018811
131;4.366664;101.953800;99.999340;1.019545
132;4.399997;102.035200;99.999340;1.020359
133;4.433331;102.123900;99.999340;1.021246
