frame;time;current;rest
1;0.033333;100.008000;99.999340;1.000086
2;0.066667;100.030100;99.999340;1.000308
3;0.100000;100.068600;99.999340;1.000692
4;0.133333;100.125100;99.999340;1.001258
5;0.166667;100.198500;99.999340;1.001992
6;0.200000;100.285900;99.999340;1.002866
7;0.233333;100.383400;99.999340;1.003840
8;0.266667;100.487100;99.999340;1.004878
9;0.300000;100.592800;99.999340;1.005934
10;0.333333;100.696500;99.999340;1.006972
11;0.366667;100.794200;99.999340;1.007949
12;0.400000;100.882500;99.999340;1.008832
13;0.433333;100.957600;99.999340;1.009583
14;0.466667;101.017900;99.999340;1.010186
15;0.500000;101.061800;99.999340;1.010625
16;0.533333;101.090600;99.999340;1.010912
17;0.566667;101.106600;99.999340;1.011072
18;0.600000;101.113300;99.999340;1.011140
19;0.633333;101.115200;99.999340;1.011159
20;0.666667;101.116200;99.999340;1.011169
21;0.700000;101.120100;99.999340;1.011208
22;0.733334;101.128700;99.999340;1.011294
23;0.766667;101.142600;99.999340;1.011433
24;0.800000;101.160900;99.999340;1.011616
25;0.833334;101.181400;99.999340;1.011821
26;0.866667;101.201800;99.999340;1.012025
27;0.900000;101.218900;99.999340;1.012196
28;0.933334;101.230500;99.999340;1.012312
29;0.966667;101.234700;99.999340;1.012354
30;1.000000;101.230800;99.999340;1.012314
31;1.033334;101.218700;99.999340;1.012193
32;1.066667;101.199200;99.999340;1.011999
33;1.100000;101.174000;99.999340;1.011747
34;1.133334;101.145500;99.999340;1.011462
35;1.166667;101.115200;99.999340;1.011159
36;1.200000;101.082700;99.999340;1.010834
37;1.233333;101.045200;99.999340;1.010459
38;1.266667;100.999200;99.999340;1.009999
39;1.300000;100.943300;99.999340;1.009439
40;1.333333;100.879300;99.999340;1.008800
41;1.366667;100.810600;99.999340;1.008113
42;1.400000;100.741000;99.999340;1.007416
43;1.433333;100.673300;99.999340;1.006739
44;1.466667;100.609800;99.999340;1.006105
45;1.500000;100.552100;99.999340;1.005528
46;1.533333;100.501300;99.999340;1.005019
47;1.566666;100.458000;99.999340;1.004587
48;1.600000;100.423300;99.999340;1.004240
49;1.633333;100.397700;99.999340;1.003983
50;1.666666;100.381300;99.999340;1.003820
51;1.700000;100.374200;99.999340;1.003749
52;1.733333;100.376500;99.999340;1.003772
53;1.766666;100.388500;99.999340;1.003891
54;1.800000;100.409800;99.999340;1.004105
55;1.833333;100.440200;99.999340;1.004409
56;1.866666;100.479200;99.999340;1.004799
57;1.899999;100.526100;99.999340;1.005267
58;1.933333;100.579500;99.999340;1.005802
59;1.966666;100.637700;99.999340;1.006384
60;1.999999;100.699000;99.999340;1.006996
61;2.033333;100.761700;99.999340;1.007624
62;2.066666;100.824200;99.999340;1.008249
63;2.099999;100.885200;99.999340;1.008858
64;2.133333;100.943500;99.999340;1.009442
65;2.166666;100.998200;99.999340;1.009989
66;2.199999;101.048100;99.999340;1.010488
67;2.233333;101.092400;99.999340;1.010931
68;2.266666;101.130200;99.999340;1.011308
69;2.299999;101.160900;99.999340;1.011616
70;2.333333;101.184800;99.999340;1.011855
71;2.366666;101.202400;99.999340;1.012031
72;2.399999;101.214800;99.999340;1.012155
73;2.433332;101.223100;99.999340;1.012238
74;2.466666;101.228600;99.999340;1.012293
75;2.499999;101.232400;99.999340;1.012331
76;2.533332;101.235400;99.999340;1.012361
77;2.566666;101.238400;99.999340;1.012391
78;2.599999;101.241200;99.999340;1.012419
79;2.633332;101.243100;99.999340;1.012438
80;2.666666;101.242400;99.999340;1.012431
81;2.699999;101.237900;99.999340;1.012385
82;2.733332;101.227800;99.999340;1.012285
83;2.766665;101.210400;99.999340;1.012110
84;2.799999;101.184200;99.999340;1.011849
85;2.833332;101.148500;99.999340;1.011492
86;2.866665;101.105500;99.999340;1.011061
87;2.899999;101.059000;99.999340;1.010596
