frame;time;current;rest
269;8.966673;101.262700;99.999750;1.012630
270;9.000007;101.262500;99.999750;1.012627
271;9.033340;101.261600;99.999750;1.012619
272;9.066674;101.260200;99.999750;1.012604
273;9.100008;101.258100;99.999750;1.012584
274;9.133342;101.255600;99.999750;1.012558
275;9.166676;101.252600;99.999750;1.012529
276;9.200009;101.249600;99.999750;1.012498
277;9.233343;101.246300;99.999750;1.012466
278;9.266677;101.243200;99.999750;1.012434
279;9.300011;101.240100;99.999750;1.012404
280;9.333344;101.237200;99.999750;1.012375
281;9.366678;101.234400;99.999750;1.012347
282;9.400012;101.231600;99.999750;1.012319
283;9.433346;101.228800;99.999750;1.012291
284;9.466680;101.225800;99.999750;1.012261
285;9.500013;101.222500;99.999750;1.012227
286;9.533347;101.218700;99.999750;1.012189
287;9.566681;101.214200;99.999750;1.012145
288;9.600015;101.209000;99.999750;1.012093
289;9.633348;101.203000;99.999750;1.012033
290;9.666682;101.196100;99.999750;1.011963
291;9.700016;101.188500;99.999750;1.011887
292;9.733350;101.180300;99.999750;1.011806
293;9.766684;101.172000;99.999750;1.011722
294;9.800017;101.163700;99.999750;1.011640
295;9.833351;101.156000;99.999750;1.011562
296;9.866685;101.149200;99.999750;1.011495
297;9.900019;101.143700;99.999750;1.011439
298;9.933352;101.139500;99.999750;1.011398
299;9.966686;101.136900;99.999750;1.011371
300;10.000020;101.135800;99.999750;1.011361
301;10.033350;101.136200;99.999750;1.011365
302;10.066690;101.138000;99.999750;1.011383
303;10.100020;101.141200;99.999750;1.011415
304;10.133360;101.145500;99.999750;1.011458
305;10.166690;101.151000;99.999750;1.011513
306;10.200020;101.157500;99.999750;1.011577
307;10.233360;101.164900;99.999750;1.011652
308;10.266690;101.173200;99.999750;1.011734
309;10.300020;101.182100;99.999750;1.011824
310;10.333360;101.191500;99.999750;1.011918
311;10.366690;101.201300;99.999750;1.012016
312;10.400030;101.211100;99.999750;1.012113
313;10.433360;101.220500;99.999750;1.012208
314;10.466690;101.229400;99.999750;1.012296
315;10.500030;101.237200;99.999750;1.012375
316;10.533360;101.244000;99.999750;1.012442
317;10.566690;101.249200;99.999750;1.012495
318;10.600030;101.253000;99.999750;1.012533
319;10.633360;101.255300;99.999750;1.012555
320;10.666700;101.255900;99.999750;1.012562
321;10.700030;101.255200;99.999750;1.012555
322;10.733360;101.253400;99.999750;1.012536
323;10.766700;101.250500;99.999750;1.012508
324;10.800030;101.247100;99.999750;1.012474
325;10.833360;101.243200;99.999750;1.012435
326;10.866700;101.239400;99.999750;1.012396
327;10.900030;101.235800;99.999750;1.012361
328;10.933370;101.232800;99.999750;1.012331
329;10.966700;101.230700;99.999750;1.012310
330;11.000030;101.229400;99.999750;1.012297
331;11.033370;101.229100;99.999750;1.012294
332;11.066700;101.229700;99.999750;1.012299
333;11.100030;101.230900;99.999750;1.012312
334;11.133370;101.232600;99.999750;1.012329
335;11.166700;101.234600;99.999750;1.012348
336;11.200040;101.236400;99.999750;1.012367
337;11.233370;101.237900;99.999750;1.012381
338;11.266700;101.238700;99.999750;1.012389
339;11.300040;101.238600;99.999750;1.012388
340;11.333370;101.237400;99.999750;1.012377
341;11.366700;101.235100;99.999750;1.012354
342;11.400040;101.231700;99.999750;1.012320
343;11.433370;101.227200;99.999750;1.012275
344;11.466710;101.221800;99.999750;1.012220
345;11.500040;101.215500;99.999750;1.012158
346;11.533370;101.208800;99.999750;1.012091
347;11.566710;101.201900;99.999750;1.012021
348;11.600040;101.194900;99.999750;1.011952
349;11.633380;101.188200;99.999750;1.011884
350;11.666710;101.181900;99.999750;1.011821
351;11.700040;101.176100;99.999750;1.011763
352;11.733380;101.171000;99.999750;1.011713
353;11.766710;101.166700;99.999750;1.011670
354;11.800040;101.163300;99.999750;1.011636
355;11.833380;101.160800;99.999750;1.011610
356;11.866710;101.159300;99.999750;1.011596
357;11.900050;101.158700;99.999750;1.011590
358;11.933380;101.159200;99.999750;1.011594
359;11.966710;101.160500;99.999750;1.011607
360;12.000050;101.162700;99.999750;1.011629
361;12.033380;101.165600;99.999750;1.011659
362;12.066710;101.169200;99.999750;1.011694
363;12.100050;101.173200;99.999750;1.011735
364;12.133380;101.177600;99.999750;1.011778
365;12.166720;101.182100;99.999750;1.011824
366;12.200050;101.186700;99.999750;1.011870
367;12.233380;101.191300;99.999750;1.011915
368;12.266720;101.195500;99.999750;1.011958
369;12.300050;101.199600;99.999750;1.011998
370;12.333380;101.203300;99.999750;1.012035
371;12.366720;101.206500;99.999750;1.012068
372;12.400050;101.209400;99.999750;1.012097
373;12.433390;101.211900;99.999750;1.012121
374;12.466720;101.214000;99.999750;1.012143
375;12.500050;101.215800;99.999750;1.012161
376;12.533390;101.217300;99.999750;1.012176
377;12.566720;101.218600;99.999750;1.012188
378;12.600050;101.219800;99.999750;1.012200
379;12.633390;101.220800;99.999750;1.012211
380;12.666720;101.221800;99.999750;1.012220
381;12.700060;101.222800;99.999750;1.012230
382;12.733390;101.223800;99.999750;1.012241
383;12.766720;101.225000;99.999750;1.012252
384;12.800060;101.226200;99.999750;1.012265
385;12.833390;101.227600;99.999750;1.012278
386;12.866720;101.229100;99.999750;1.012294
387;12.900060;101.230700;99.999750;1.012310
388;12.933390;101.232300;99.999750;1.012326
389;12.966730;101.233900;99.999750;1.012342
390;13.000060;101.235500;99.999750;1.012357
391;13.033390;101.236700;99.999750;1.012370
392;13.066730;101.237800;99.999750;1.012381
393;13.100060;101.238500;99.999750;1.012387
394;13.133400;101.238600;99.999750;1.012389
395;13.166730;101.238200;99.999750;1.012385
396;13.200060;101.237200;99.999750;1.012375
397;13.233400;101.235600;99.999750;1.012358
398;13.266730;101.233300;99.999750;1.012336
399;13.300060;101.230400;99.999750;1.012306
400;13.333400;101.227000;99.999750;1.012272
401;13.366730;101.223000;99.999750;1.012233
402;13.400070;101.218700;99.999750;1.012190
403;13.433400;101.214100;99.999750;1.012144
404;13.466730;101.209500;99.999750;1.012097
405;13.500070;101.204700;99.999750;1.012050
406;13.533400;101.200100;99.999750;1.012004
407;13.566730;101.195900;99.999750;1.011961
408;13.600070;101.191900;99.999750;1.011921
409;13.633400;101.188400;99.999750;1.011886
410;13.666740;101.185400;99.999750;1.011857
411;13.700070;101.183000;99.999750;1.011832
412;13.733400;101.181200;99.999750;1.011815
413;13.766740;101.179900;99.999750;1.011802
414;13.800070;101.179400;99.999750;1.011796
415;13.833400;101.179400;99.999750;1.011797
416;13.866740;101.180000;99.999750;1.011803
417;13.900070;101.181200;99.999750;1.011814
418;13.933410;101.182800;99.999750;1.011831
419;13.966740;101.184900;99.999750;1.011851
420;14.000070;101.187400;99.999750;1.011876
421;14.033410;101.190200;99.999750;1.011905
422;14.066740;101.193300;99.999750;1.011935
423;14.100070;101.196500;99.999750;1.011967
424;14.133410;101.199900;99.999750;1.012001
425;14.166740;101.203300;99.999750;1.012035
426;14.200080;101.206600;99.999750;1.012069
427;14.233410;101.210000;99.999750;1.012102
428;14.266740;101.213200;99.999750;1.012134
429;14.300080;101.216200;99.999750;1.012164
430;14.333410;101.219000;99.999750;1.012193
431;14.366740;101.221600;99.999750;1.012218
432;14.400080;101.224000;99.999750;1.012242
433;14.433410;101.226100;99.999750;1.012264
434;14.466750;101.228100;99.999750;1.012283
435;14.500080;101.229900;99.999750;1.012301
436;14.533410;101.231500;99.999750;1.012318
437;14.566750;101.233100;99.999750;1.012333
438;14.600080;101.234600;99.999750;1.012348
439;14.633420;101.236100;99.999750;1.012364
440;14.666750;101.237500;99.999750;1.012378
441;14.700080;101.239000;99.999750;1.012393
442;14.733420;101.240400;99.999750;1.012407
443;14.766750;101.241900;99.999750;1.012422
444;14.800080;101.243200;99.999750;1.012435
445;14.833420;101.244500;99.999750;1.012447
446;14.866750;101.245500;99.999750;1.012457
447;14.900090;101.246100;99.999750;1.012464
448;14.933420;101.246400;99.999750;1.012466
449;14.966750;101.246200;99.999750;1.012464
450;15.000090;101.245400;99.999750;1.012457
451;15.033420;101.244100;99.999750;1.012444
452;15.066750;101.242300;99.999750;1.012425
453;15.100090;101.239900;99.999750;1.012401
454;15.133420;101.237000;99.999750;1.012373
455;15.166760;101.233700;99.999750;1.012339
456;15.200090;101.230100;99.999750;1.012304
457;15.233420;101.226300;99.999750;1.012266
458;15.266760;101.222400;99.999750;1.012226
459;15.300090;101.218500;99.999750;1.012188
460;15.333420;101.214700;99.999750;1.012150
461;15.366760;101.211200;99.999750;1.012114
462;15.400090;101.207800;99.999750;1.012080
463;15.433430;101.204800;99.999750;1.012050
464;15.466760;101.202100;99.999750;1.012023
465;15.500090;101.199800;99.999750;1.012000
466;15.533430;101.197800;99.999750;1.011981
467;15.566760;101.196300;99.999750;1.011965
468;15.600090;101.195100;99.999750;1.011954
469;15.633430;101.194400;99.999750;1.011946
470;15.666760;101.193900;99.999750;1.011942
471;15.700100;101.193900;99.999750;1.011941
472;15.733430;101.194100;99.999750;1.011944
473;15.766760;101.194800;99.999750;1.011950
474;15.800100;101.195600;99.999750;1.011958
475;15.833430;101.196600;99.999750;1.011969
476;15.866770;101.197900;99.999750;1.011981
477;15.900100;101.199200;99.999750;1.011995
478;15.933430;101.200700;99.999750;1.012010
479;15.966770;101.202200;99.999750;1.012025
480;16.000100;101.203800;99.999750;1.012040
481;16.033430;101.205300;99.999750;1.012056
482;16.066760;101.206800;99.999750;1.012071
483;16.100100;101.208300;99.999750;1.012085
484;16.133430;101.209600;99.999750;1.012099
485;16.166760;101.211000;99.999750;1.012112
486;16.200100;101.212200;99.999750;1.012124
487;16.233430;101.213300;99.999750;1.012135
488;16.266760;101.214200;99.999750;1.012145
489;16.300090;101.215100;99.999750;1.012154
490;16.333430;101.215900;99.999750;1.012162
491;16.366760;101.216600;99.999750;1.012168
492;16.400090;101.217200;99.999750;1.012174
493;16.433430;101.217700;99.999750;1.012179
494;16.466760;101.218100;99.999750;1.012183
495;16.500090;101.218500;99.999750;1.012188
496;16.533420;101.218900;99.999750;1.012191
497;16.566760;101.219200;99.999750;1.012195
498;16.600090;101.219600;99.999750;1.012198
499;16.633420;101.219800;99.999750;1.012201
500;16.666760;101.220200;99.999750;1.012204
501;16.700090;101.220600;99.999750;1.012208
502;16.733420;101.221000;99.999750;1.012213
503;16.766750;101.221400;99.999750;1.012217
504;16.800090;101.221900;99.999750;1.012221
505;16.833420;101.222400;99.999750;1.012226
506;16.866750;101.222900;99.999750;1.012232
507;16.900090;101.223500;99.999750;1.012238
508;16.933420;101.224000;99.999750;1.012243
509;16.966750;101.224600;99.999750;1.012248
510;17.000080;101.225000;99.999750;1.012253
511;17.033420;101.225400;99.999750;1.012257
512;17.066750;101.225800;99.999750;1.012260
513;17.100080;101.226000;99.999750;1.012262
514;17.133420;101.226000;99.999750;1.012262
515;17.166750;101.225900;99.999750;1.012261
516;17.200080;101.225600;99.999750;1.012258
517;17.233410;101.225000;99.999750;1.012253
518;17.266750;101.224200;99.999750;1.012245
519;17.300080;101.223300;99.999750;1.012235
520;17.333410;101.222100;99.999750;1.012223
521;17.366740;101.220600;99.999750;1.012209
522;17.400080;101.219100;99.999750;1.012193
523;17.433410;101.217300;99.999750;1.012176
524;17.466740;101.215500;99.999750;1.012157
525;17.500080;101.213600;99.999750;1.012139
526;17.533410;101.211700;99.999750;1.012119
527;17.566740;101.209800;99.999750;1.012101
528;17.600070;101.208000;99.999750;1.012083
529;17.633410;101.206300;99.999750;1.012066
530;17.666740;101.204800;99.999750;1.012051
531;17.700070;101.203500;99.999750;1.012038
532;17.733410;101.202500;99.999750;1.012028
533;17.766740;101.201600;99.999750;1.012019
534;17.800070;101.201100;99.999750;1.012014
535;17.833400;101.200800;99.999750;1.012010
536;17.866740;101.200800;99.999750;1.012010
537;17.900070;101.201000;99.999750;1.012013
538;17.933400;101.201500;99.999750;1.012018
539;17.966740;101.202200;99.999750;1.012025
540;18.000070;101.203200;99.999750;1.012035
541;18.033400;101.204400;99.999750;1.012046
542;18.066730;101.205700;99.999750;1.012059
543;18.100070;101.207100;99.999750;1.012074
544;18.133400;101.208800;99.999750;1.012090
545;18.166730;101.210400;99.999750;1.012107
546;18.200070;101.212200;99.999750;1.012125
547;18.233400;101.214000;99.999750;1.012142
548;18.266730;101.215700;99.999750;1.012160
549;18.300060;101.217500;99.999750;1.012178
550;18.333400;101.219300;99.999750;1.012196
551;18.366730;101.221000;99.999750;1.012213
552;18.400060;101.222600;99.999750;1.012228
553;18.433400;101.224100;99.999750;1.012244
554;18.466730;101.225600;99.999750;1.012258
555;18.500060;101.227000;99.999750;1.012272
556;18.533390;101.228300;99.999750;1.012285
557;18.566730;101.229400;99.999750;1.012297
558;18.600060;101.230500;99.999750;1.012308
559;18.633390;101.231500;99.999750;1.012317
560;18.666730;101.232400;99.999750;1.012327
561;18.700060;101.233200;99.999750;1.012334
562;18.733390;101.233900;99.999750;1.012341
563;18.766720;101.234400;99.999750;1.012347
564;18.800060;101.234800;99.999750;1.012351
565;18.833390;101.235200;99.999750;1.012354
566;18.866720;101.235400;99.999750;1.012356
567;18.900050;101.235500;99.999750;1.012358
568;18.933390;101.235400;99.999750;1.012357
569;18.966720;101.235300;99.999750;1.012356
570;19.000050;101.235000;99.999750;1.012353
571;19.033390;101.234600;99.999750;1.012349
572;19.066720;101.234200;99.999750;1.012344
573;19.100050;101.233500;99.999750;1.012338
574;19.133380;101.232800;99.999750;1.012331
575;19.166720;101.232100;99.999750;1.012324
576;19.200050;101.231200;99.999750;1.012315
577;19.233380;101.230300;99.999750;1.012306
578;19.266720;101.229400;99.999750;1.012296
579;19.300050;101.228400;99.999750;1.012287
580;19.333380;101.227300;99.999750;1.012276
581;19.366710;101.226300;99.999750;1.012265
582;19.400050;101.225200;99.999750;1.012255
583;19.433380;101.224200;99.999750;1.012244
584;19.466710;101.223100;99.999750;1.012234
585;19.500050;101.222200;99.999750;1.012224
586;19.533380;101.221100;99.999750;1.012214
587;19.566710;101.220200;99.999750;1.012205
588;19.600040;101.219300;99.999750;1.012196
589;19.633380;101.218500;99.999750;1.012187
590;19.666710;101.217700;99.999750;1.012179
591;19.700040;101.216900;99.999750;1.012172
592;19.733380;101.216200;99.999750;1.012165
593;19.766710;101.215700;99.999750;1.012159
594;19.800040;101.215100;99.999750;1.012154
595;19.833370;101.214700;99.999750;1.012149
596;19.866710;101.214300;99.999750;1.012146
597;19.900040;101.214000;99.999750;1.012142
598;19.933370;101.213700;99.999750;1.012140
599;19.966710;101.213500;99.999750;1.012138
600;20.000040;101.213500;99.999750;1.012137
601;20.033370;101.213500;99.999750;1.012137
602;20.066700;101.213500;99.999750;1.012138
603;20.100040;101.213700;99.999750;1.012139
604;20.133370;101.213900;99.999750;1.012141
605;20.166700;101.214100;99.999750;1.012144
606;20.200040;101.214500;99.999750;1.012148
607;20.233370;101.214900;99.999750;1.012151
608;20.266700;101.215400;99.999750;1.012157
609;20.300030;101.216000;99.999750;1.012162
610;20.333370;101.216500;99.999750;1.012168
611;20.366700;101.217200;99.999750;1.012174
612;20.400030;101.217800;99.999750;1.012180
613;20.433360;101.218400;99.999750;1.012187
614;20.466700;101.219100;99.999750;1.012193
615;20.500030;101.219700;99.999750;1.012200
616;20.533360;101.220400;99.999750;1.012206
617;20.566700;101.220900;99.999750;1.012212
618;20.600030;101.221400;99.999750;1.012217
619;20.633360;101.221900;99.999750;1.012222
620;20.666690;101.222300;99.999750;1.012225
621;20.700030;101.222600;99.999750;1.012228
622;20.733360;101.222800;99.999750;1.012231
623;20.766690;101.223100;99.999750;1.012233
624;20.800030;101.223100;99.999750;1.012234
625;20.833360;101.223100;99.999750;1.012234
626;20.866690;101.223000;99.999750;1.012233
627;20.900020;101.222800;99.999750;1.012231
628;20.933360;101.222700;99.999750;1.012230
629;20.966690;101.222400;99.999750;1.012227
630;21.000020;101.222100;99.999750;1.012223
631;21.033360;101.221700;99.999750;1.012220
632;21.066690;101.221300;99.999750;1.012215
633;21.100020;101.220800;99.999750;1.012211
634;21.133350;101.220300;99.999750;1.012205
635;21.166690;101.219800;99.999750;1.012201
