frame;time;current;rest
1;0.033333;100.006000;99.999340;1.000067
2;0.066667;100.024300;99.999340;1.000250
3;0.100000;100.058100;99.999340;1.000587
4;0.133333;100.111500;99.999340;1.001121
5;0.166667;100.186700;99.999340;1.001874
6;0.200000;100.281700;99.999340;1.002824
7;0.233333;100.391900;99.999340;1.003926
8;0.266667;100.511400;99.999340;1.005121
9;0.300000;100.633900;99.999340;1.006346
10;0.333333;100.753800;99.999340;1.007544
11;0.366667;100.866700;99.999340;1.008674
12;0.400000;100.968700;99.999340;1.009694
13;0.433333;101.055900;99.999340;1.010566
14;0.466667;101.124500;99.999340;1.011252
15;0.500000;101.170900;99.999340;1.011716
16;0.533333;101.192200;99.999340;1.011929
17;0.566667;101.188700;99.999340;1.011894
18;0.600000;101.162400;99.999340;1.011631
19;0.633333;101.118200;99.999340;1.011188
20;0.666667;101.062700;99.999340;1.010634
21;0.700000;101.004400;99.999340;1.010051
22;0.733334;100.951700;99.999340;1.009524
23;0.766667;100.912200;99.999340;1.009128
24;0.800000;100.891500;99.999340;1.008922
25;0.833334;100.892500;99.999340;1.008932
26;0.866667;100.916000;99.999340;1.009167
27;0.900000;100.959500;99.999340;1.009602
28;0.933334;101.020000;99.999340;1.010206
29;0.966667;101.096400;99.999340;1.010971
30;1.000000;101.197100;99.999340;1.011978
31;1.033334;101.323100;99.999340;1.013238
32;1.066667;101.440300;99.999340;1.014410
33;1.100000;101.513300;99.999340;1.015140
34;1.133334;101.538800;99.999340;1.015395
35;1.166667;101.532800;99.999340;1.015335
36;1.200000;101.511100;99.999340;1.015117
37;1.233333;101.481300;99.999340;1.014820
38;1.266667;101.446600;99.999340;1.014473
39;1.300000;101.407500;99.999340;1.014082
40;1.333333;101.365000;99.999340;1.013657
41;1.366667;101.320000;99.999340;1.013207
42;1.400000;101.273300;99.999340;1.012740
43;1.433333;101.224700;99.999340;1.012254
44;1.466667;101.173500;99.999340;1.011742
45;1.500000;101.118900;99.999340;1.011195
46;1.533333;101.060500;99.999340;1.010611
47;1.566666;100.998400;99.999340;1.009991
48;1.600000;100.933400;99.999340;1.009340
49;1.633333;100.866500;99.999340;1.008672
50;1.666666;100.798900;99.999340;1.007996
51;1.700000;100.728800;99.999340;1.007294
52;1.733333;100.655200;99.999340;1.006559
53;1.766666;100.578700;99.999340;1.005794
54;1.800000;100.501400;99.999340;1.005020
55;1.833333;100.426000;99.999340;1.004267
56;1.866666;100.355200;99.999340;1.003559
57;1.899999;100.292300;99.999340;1.002929
58;1.933333;100.241300;99.999340;1.002420
59;1.966666;100.202900;99.999340;1.002036
60;1.999999;100.178300;99.999340;1.001790
61;2.033333;100.169700;99.999340;1.001704
62;2.066666;100.176200;99.999340;1.001768
63;2.099999;100.194700;99.999340;1.001954
64;2.133333;100.223700;99.999340;1.002244
65;2.166666;100.262300;99.999340;1.002630
66;2.199999;100.310700;99.999340;1.003114
67;2.233333;100.368900;99.999340;1.003696
68;2.266666;100.436100;99.999340;1.004368
69;2.299999;100.510500;99.999340;1.005112
70;2.333333;100.589500;99.999340;1.005901
71;2.366666;100.670700;99.999340;1.006713
72;2.399999;100.752900;99.999340;1.007535
73;2.433332;100.834600;99.999340;1.008353
74;2.466666;100.913400;99.999340;1.009140
75;2.499999;100.986600;99.999340;1.009873
76;2.533332;101.053300;99.999340;1.010539
77;2.566666;101.112700;99.999340;1.011134
78;2.599999;101.163800;99.999340;1.011644
79;2.633332;101.205900;99.999340;1.012066
80;2.666666;101.241300;99.999340;1.012419
81;2.699999;101.271700;99.999340;1.012724
82;2.733332;101.297700;99.999340;1.012984
83;2.766665;101.318800;99.999340;1.013195
84;2.799999;101.333500;99.999340;1.013342
85;2.833332;101.341500;99.999340;1.013422
86;2.866665;101.344100;99.999340;1.013448
87;2.899999;101.344200;99.999340;1.013448
88;2.933332;101.344300;99.999340;1.013450
89;2.966665;101.345100;99.999340;1.013458
90;2.999999;101.346600;99.999340;1.013473
91;3.033332;101.347600;99.999340;1.013482
92;3.066665;101.346600;99.999340;1.013472
93;3.099998;101.343500;99.999340;1.013442
94;3.133332;101.339000;99.999340;1.013397
95;3.166665;101.333100;99.999340;1.013338
96;3.199998;101.323500;99.999340;1.013242
97;3.233332;101.308400;99.999340;1.013091
98;3.266665;101.288800;99.999340;1.012895
99;3.299998;101.267500;99.999340;1.012682
100;3.333332;101.247400;99.999340;1.012480
101;3.366665;101.230500;99.999340;1.012312
102;3.399998;101.217900;99.999340;1.012185
103;3.433331;101.208300;99.999340;1.012090
104;3.466665;101.198200;99.999340;1.011989
105;3.499998;101.183700;99.999340;1.011844
106;3.533331;101.162800;99.999340;1.011634
107;3.566665;101.135100;99.999340;1.011358
108;3.599998;101.101400;99.999340;1.011021
109;3.633331;101.062300;99.999340;1.010630
110;3.666665;101.018600;99.999340;1.010193
111;3.699998;100.971100;99.999340;1.009718
112;3.733331;100.920800;99.999340;1.009215
113;3.766665;100.869700;99.999340;1.008703
114;3.799998;100.818700;99.999340;1.008193
115;3.833331;100.767400;99.999340;1.007681
116;3.866664;100.714800;99.999340;1.007155
117;3.899998;100.660500;99.999340;1.006612
118;3.933331;100.606200;99.999340;1.006068
119;3.966664;100.554300;99.999340;1.005550
120;3.999998;100.507800;99.999340;1.005085
121;4.033331;100.470000;99.999340;1.004707
122;4.066664;100.443000;99.999340;1.004437
123;4.099998;100.427400;99.999340;1.004281
124;4.133331;100.422600;99.999340;1.004233
125;4.166664;100.427000;99.999340;1.004277
126;4.199997;100.439600;99.999340;1.004403
127;4.233331;100.459200;99.999340;1.004599
128;4.266664;100.485800;99.999340;1.004865
129;4.299997;100.520100;99.999340;1.005208
130;4.333331;100.562300;99.999340;1.005629
131;4.366664;100.612000;99.999340;1.006127
132;4.399997;100.669400;99.999340;1.006701
133;4.433331;100.733700;99.999340;1.007343
134;4.466664;100.802900;99.999340;1.008035
135;4.499997;100.875000;99.999340;1.008757
136;4.533330;100.946900;99.999340;1.009475
137;4.566664;101.015300;99.999340;1.010160
138;4.599997;101.078100;99.999340;1.010788
139;4.633330;101.133700;99.999340;1.011344
140;4.666664;101.181400;99.999340;1.011821
141;4.699997;101.223000;99.999340;1.012236
142;4.733330;101.261000;99.999340;1.012617
143;4.766664;101.296500;99.999340;1.012972
144;4.799997;101.329200;99.999340;1.013298
145;4.833330;101.358700;99.999340;1.013593
146;4.866663;101.385100;99.999340;1.013858
147;4.899997;101.409200;99.999340;1.014099
148;4.933330;101.431500;99.999340;1.014322
149;4.966663;101.451800;99.999340;1.014525
150;4.999997;101.468200;99.999340;1.014688
151;5.033330;101.476900;99.999340;1.014775
152;5.066663;101.473600;99.999340;1.014743
153;5.099997;101.456000;99.999340;1.014567
154;5.133330;101.425500;99.999340;1.014262
155;5.166663;101.386900;99.999340;1.013876
156;5.199996;101.347000;99.999340;1.013477
157;5.233330;101.312500;99.999340;1.013131
158;5.266663;101.287700;99.999340;1.012884
159;5.299996;101.274300;99.999340;1.012750
160;5.333330;101.271500;99.999340;1.012721
161;5.366663;101.275700;99.999340;1.012764
162;5.399996;101.280200;99.999340;1.012809
163;5.433330;101.277500;99.999340;1.012782
164;5.466663;101.262700;99.999340;1.012634
165;5.499996;101.234600;99.999340;1.012352
166;5.533329;101.197900;99.999340;1.011985
167;5.566663;101.158600;99.999340;1.011593
168;5.599996;101.122400;99.999340;1.011231
169;5.633329;101.092100;99.999340;1.010928
170;5.666663;101.067300;99.999340;1.010680
171;5.699996;101.046300;99.999340;1.010469
172;5.733329;101.025400;99.999340;1.010261
173;5.766663;101.002000;99.999340;1.010027
174;5.799996;100.974000;99.999340;1.009747
