frame;time;current;rest
1;0.033333;100.009600;99.999750;1.000098
2;0.066667;100.032000;99.999750;1.000323
3;0.100000;100.070400;99.999750;1.000707
4;0.133333;100.126800;99.999750;1.001271
5;0.166667;100.201700;99.999750;1.002020
6;0.200000;100.294200;99.999750;1.002945
7;0.233333;100.402100;99.999750;1.004023
8;0.266667;100.521700;99.999750;1.005219
9;0.300000;100.648700;99.999750;1.006490
10;0.333333;100.778700;99.999750;1.007789
11;0.366667;100.906700;99.999750;1.009069
12;0.400000;101.027700;99.999750;1.010280
13;0.433333;101.137000;99.999750;1.011372
14;0.466667;101.229300;99.999750;1.012296
15;0.500000;101.299900;99.999750;1.013002
16;0.533333;101.344000;99.999750;1.013442
17;0.566667;101.357800;99.999750;1.013581
18;0.600000;101.339100;99.999750;1.013394
19;0.633333;101.287900;99.999750;1.012882
20;0.666667;101.207200;99.999750;1.012075
21;0.700000;101.103000;99.999750;1.011032
22;0.733334;100.984400;99.999750;1.009846
23;0.766667;100.862700;99.999750;1.008629
24;0.800000;100.750200;99.999750;1.007505
25;0.833334;100.658500;99.999750;1.006588
26;0.866667;100.597300;99.999750;1.005975
27;0.900000;100.572300;99.999750;1.005726
28;0.933334;100.585600;99.999750;1.005858
29;0.966667;100.634600;99.999750;1.006349
30;1.000000;100.713200;99.999750;1.007134
31;1.033334;100.812400;99.999750;1.008127
32;1.066667;100.921900;99.999750;1.009221
33;1.100000;101.031200;99.999750;1.010314
34;1.133334;101.130800;99.999750;1.011310
35;1.166667;101.213200;99.999750;1.012134
36;1.200000;101.273400;99.999750;1.012737
37;1.233333;101.309100;99.999750;1.013094
38;1.266667;101.320400;99.999750;1.013207
39;1.300000;101.309400;99.999750;1.013097
40;1.333333;101.279900;99.999750;1.012802
41;1.366667;101.236600;99.999750;1.012368
42;1.400000;101.184400;99.999750;1.011847
43;1.433333;101.128200;99.999750;1.011284
44;1.466667;101.072000;99.999750;1.010723
45;1.500000;101.019000;99.999750;1.010193
46;1.533333;100.971300;99.999750;1.009715
47;1.566666;100.929600;99.999750;1.009298
48;1.600000;100.893800;99.999750;1.008941
49;1.633333;100.863100;99.999750;1.008633
50;1.666666;100.835900;99.999750;1.008362
51;1.700000;100.810700;99.999750;1.008110
52;1.733333;100.786000;99.999750;1.007862
53;1.766666;100.760500;99.999750;1.007608
54;1.800000;100.733800;99.999750;1.007341
55;1.833333;100.706100;99.999750;1.007063
56;1.866666;100.678000;99.999750;1.006782
57;1.899999;100.651100;99.999750;1.006513
58;1.933333;100.627300;99.999750;1.006275
59;1.966666;100.608500;99.999750;1.006088
60;1.999999;100.596900;99.999750;1.005971
61;2.033333;100.593900;99.999750;1.005941
62;2.066666;100.600600;99.999750;1.006009
63;2.099999;100.617300;99.999750;1.006175
64;2.133333;100.643600;99.999750;1.006438
65;2.166666;100.678200;99.999750;1.006784
66;2.199999;100.719200;99.999750;1.007195
67;2.233333;100.764600;99.999750;1.007649
68;2.266666;100.812000;99.999750;1.008123
69;2.299999;100.859100;99.999750;1.008593
70;2.333333;100.904000;99.999750;1.009042
71;2.366666;100.945200;99.999750;1.009455
72;2.399999;100.981800;99.999750;1.009821
73;2.433332;101.013500;99.999750;1.010137
74;2.466666;101.040300;99.999750;1.010406
75;2.499999;101.062700;99.999750;1.010630
76;2.533332;101.081100;99.999750;1.010813
77;2.566666;101.095900;99.999750;1.010962
78;2.599999;101.107500;99.999750;1.011078
79;2.633332;101.116000;99.999750;1.011162
80;2.666666;101.121200;99.999750;1.011214
81;2.699999;101.122900;99.999750;1.011232
82;2.733332;101.121100;99.999750;1.011214
83;2.766665;101.115900;99.999750;1.011161
84;2.799999;101.107400;99.999750;1.011076
85;2.833332;101.096600;99.999750;1.010969
86;2.866665;101.084600;99.999750;1.010848
87;2.899999;101.072700;99.999750;1.010730
88;2.933332;101.062700;99.999750;1.010629
89;2.966665;101.055900;99.999750;1.010561
90;2.999999;101.053800;99.999750;1.010541
91;3.033332;101.057300;99.999750;1.010575
92;3.066665;101.066700;99.999750;1.010669
93;3.099998;101.081500;99.999750;1.010818
94;3.133332;101.100900;99.999750;1.011011
95;3.166665;101.123000;99.999750;1.011232
96;3.199998;101.145600;99.999750;1.011459
97;3.233332;101.166300;99.999750;1.011665
98;3.266665;101.182500;99.999750;1.011828
99;3.299998;101.192500;99.999750;1.011927
100;3.333332;101.195200;99.999750;1.011954
101;3.366665;101.190400;99.999750;1.011907
102;3.399998;101.178900;99.999750;1.011792
103;3.433331;101.162000;99.999750;1.011623
104;3.466665;101.141400;99.999750;1.011417
105;3.499998;101.118800;99.999750;1.011190
106;3.533331;101.095000;99.999750;1.010953
107;3.566665;101.071100;99.999750;1.010714
108;3.599998;101.047600;99.999750;1.010478
109;3.633331;101.024300;99.999750;1.010245
110;3.666665;101.001500;99.999750;1.010018
111;3.699998;100.979200;99.999750;1.009795
112;3.733331;100.957600;99.999750;1.009578
113;3.766665;100.937100;99.999750;1.009374
114;3.799998;100.918300;99.999750;1.009185
115;3.833331;100.901700;99.999750;1.009020
116;3.866664;100.888200;99.999750;1.008884
117;3.899998;100.878200;99.999750;1.008785
