frame;time;current;rest
1;0.033333;100.008300;99.999340;1.000090
2;0.066667;100.030900;99.999340;1.000315
3;0.100000;100.070600;99.999340;1.000713
4;0.133333;100.129400;99.999340;1.001300
5;0.166667;100.206100;99.999340;1.002067
6;0.200000;100.298900;99.999340;1.002995
7;0.233333;100.403500;99.999340;1.004042
8;0.266667;100.516700;99.999340;1.005174
9;0.300000;100.634500;99.999340;1.006352
10;0.333333;100.753000;99.999340;1.007536
11;0.366667;100.868700;99.999340;1.008694
12;0.400000;100.978200;99.999340;1.009789
13;0.433333;101.078700;99.999340;1.010794
14;0.466667;101.167200;99.999340;1.011679
15;0.500000;101.242500;99.999340;1.012431
16;0.533333;101.304100;99.999340;1.013047
17;0.566667;101.354000;99.999340;1.013547
18;0.600000;101.394000;99.999340;1.013947
19;0.633333;101.424900;99.999340;1.014256
20;0.666667;101.449800;99.999340;1.014504
21;0.700000;101.471600;99.999340;1.014722
22;0.733334;101.493000;99.999340;1.014937
23;0.766667;101.514800;99.999340;1.015154
24;0.800000;101.536600;99.999340;1.015372
25;0.833334;101.557200;99.999340;1.015579
26;0.866667;101.574300;99.999340;1.015750
27;0.900000;101.586100;99.999340;1.015867
28;0.933334;101.590400;99.999340;1.015911
29;0.966667;101.586100;99.999340;1.015868
30;1.000000;101.572300;99.999340;1.015730
31;1.033334;101.548900;99.999340;1.015496
32;1.066667;101.516400;99.999340;1.015171
33;1.100000;101.475000;99.999340;1.014757
34;1.133334;101.425800;99.999340;1.014265
35;1.166667;101.370900;99.999340;1.013716
36;1.200000;101.312800;99.999340;1.013134
37;1.233333;101.253600;99.999340;1.012543
38;1.266667;101.193800;99.999340;1.011945
39;1.300000;101.132700;99.999340;1.011334
40;1.333333;101.069600;99.999340;1.010703
41;1.366667;101.003800;99.999340;1.010045
42;1.400000;100.936000;99.999340;1.009366
43;1.433333;100.867100;99.999340;1.008678
44;1.466667;100.800500;99.999340;1.008012
45;1.500000;100.738600;99.999340;1.007393
46;1.533333;100.683400;99.999340;1.006841
47;1.566666;100.635400;99.999340;1.006361
48;1.600000;100.595000;99.999340;1.005957
49;1.633333;100.562700;99.999340;1.005634
50;1.666666;100.539500;99.999340;1.005401
51;1.700000;100.526200;99.999340;1.005269
52;1.733333;100.523800;99.999340;1.005244
53;1.766666;100.532300;99.999340;1.005330
54;1.800000;100.551600;99.999340;1.005523
55;1.833333;100.580400;99.999340;1.005811
56;1.866666;100.617600;99.999340;1.006183
57;1.899999;100.662300;99.999340;1.006630
58;1.933333;100.713300;99.999340;1.007140
59;1.966666;100.770100;99.999340;1.007708
60;1.999999;100.832100;99.999340;1.008327
61;2.033333;100.898400;99.999340;1.008991
62;2.066666;100.967500;99.999340;1.009682
63;2.099999;101.037500;99.999340;1.010381
64;2.133333;101.106000;99.999340;1.011067
65;2.166666;101.171000;99.999340;1.011717
66;2.199999;101.231100;99.999340;1.012317
67;2.233333;101.285600;99.999340;1.012862
68;2.266666;101.333600;99.999340;1.013343
69;2.299999;101.375000;99.999340;1.013757
70;2.333333;101.409500;99.999340;1.014102
71;2.366666;101.437500;99.999340;1.014382
72;2.399999;101.459600;99.999340;1.014602
73;2.433332;101.476100;99.999340;1.014767
74;2.466666;101.487500;99.999340;1.014882
75;2.499999;101.494300;99.999340;1.014950
76;2.533332;101.496600;99.999340;1.014973
77;2.566666;101.494700;99.999340;1.014954
78;2.599999;101.488900;99.999340;1.014896
79;2.633332;101.479100;99.999340;1.014798
80;2.666666;101.465500;99.999340;1.014662
81;2.699999;101.448500;99.999340;1.014492
82;2.733332;101.427700;99.999340;1.014283
83;2.766665;101.403600;99.999340;1.014043
84;2.799999;101.376300;99.999340;1.013770
85;2.833332;101.346200;99.999340;1.013469
86;2.866665;101.313600;99.999340;1.013143
87;2.899999;101.279300;99.999340;1.012800
88;2.933332;101.243700;99.999340;1.012443
89;2.966665;101.207300;99.999340;1.012079
90;2.999999;101.170400;99.999340;1.011711
91;3.033332;101.133300;99.999340;1.011340
92;3.066665;101.096400;99.999340;1.010970
93;3.099998;101.059900;99.999340;1.010606
94;3.133332;101.024300;99.999340;1.010250
95;3.166665;100.990100;99.999340;1.009908
96;3.199998;100.958100;99.999340;1.009588
97;3.233332;100.928600;99.999340;1.009293
98;3.266665;100.902500;99.999340;1.009032
99;3.299998;100.880300;99.999340;1.008809
100;3.333332;100.862100;99.999340;1.008628
101;3.366665;100.848700;99.999340;1.008494
102;3.399998;100.840000;99.999340;1.008407
103;3.433331;100.836500;99.999340;1.008372
104;3.466665;100.837800;99.999340;1.008385
105;3.499998;100.844200;99.999340;1.008448
106;3.533331;100.855700;99.999340;1.008564
107;3.566665;100.871800;99.999340;1.008724
