frame;time;current;rest
1;0.033333;100.009600;99.999750;1.000098
2;0.066667;100.032000;99.999750;1.000322
3;0.100000;100.070400;99.999750;1.000706
4;0.133333;100.126700;99.999750;1.001269
5;0.166667;100.201400;99.999750;1.002017
6;0.200000;100.293900;99.999750;1.002941
7;0.233333;100.401500;99.999750;1.004017
8;0.266667;100.520900;99.999750;1.005211
9;0.300000;100.647600;99.999750;1.006479
10;0.333333;100.777300;99.999750;1.007775
11;0.366667;100.904900;99.999750;1.009052
12;0.400000;101.025700;99.999750;1.010259
13;0.433333;101.134500;99.999750;1.011348
14;0.466667;101.226500;99.999750;1.012268
15;0.500000;101.296700;99.999750;1.012969
16;0.533333;101.340300;99.999750;1.013405
17;0.566667;101.353600;99.999750;1.013538
18;0.600000;101.334300;99.999750;1.013346
19;0.633333;101.282600;99.999750;1.012828
20;0.666667;101.201300;99.999750;1.012015
21;0.700000;101.096500;99.999750;1.010968
22;0.733334;100.977500;99.999750;1.009778
23;0.766667;100.855400;99.999750;1.008557
24;0.800000;100.742700;99.999750;1.007429
25;0.833334;100.650900;99.999750;1.006512
26;0.866667;100.589700;99.999750;1.005899
27;0.900000;100.564800;99.999750;1.005651
28;0.933334;100.578200;99.999750;1.005785
29;0.966667;100.627400;99.999750;1.006277
30;1.000000;100.706200;99.999750;1.007064
31;1.033334;100.805500;99.999750;1.008058
32;1.066667;100.915100;99.999750;1.009154
33;1.100000;101.024400;99.999750;1.010247
34;1.133334;101.124000;99.999750;1.011243
35;1.166667;101.206500;99.999750;1.012067
36;1.200000;101.266800;99.999750;1.012671
37;1.233333;101.302500;99.999750;1.013028
38;1.266667;101.313900;99.999750;1.013142
39;1.300000;101.303000;99.999750;1.013033
40;1.333333;101.273800;99.999750;1.012740
41;1.366667;101.230700;99.999750;1.012309
42;1.400000;101.178800;99.999750;1.011791
43;1.433333;101.123000;99.999750;1.011233
44;1.466667;101.067200;99.999750;1.010675
45;1.500000;101.014600;99.999750;1.010149
46;1.533333;100.967200;99.999750;1.009675
47;1.566666;100.925900;99.999750;1.009262
48;1.600000;100.890500;99.999750;1.008907
49;1.633333;100.860100;99.999750;1.008603
50;1.666666;100.833200;99.999750;1.008334
51;1.700000;100.808200;99.999750;1.008084
52;1.733333;100.783600;99.999750;1.007839
53;1.766666;100.758300;99.999750;1.007586
54;1.800000;100.731800;99.999750;1.007320
55;1.833333;100.704100;99.999750;1.007043
56;1.866666;100.676200;99.999750;1.006764
57;1.899999;100.649400;99.999750;1.006497
58;1.933333;100.625700;99.999750;1.006259
59;1.966666;100.607100;99.999750;1.006074
60;1.999999;100.595600;99.999750;1.005958
61;2.033333;100.592700;99.999750;1.005930
62;2.066666;100.599500;99.999750;1.005998
63;2.099999;100.616300;99.999750;1.006166
64;2.133333;100.642600;99.999750;1.006429
65;2.166666;100.677200;99.999750;1.006775
66;2.199999;100.718400;99.999750;1.007186
67;2.233333;100.763700;99.999750;1.007640
68;2.266666;100.810900;99.999750;1.008111
69;2.299999;100.857800;99.999750;1.008581
70;2.333333;100.902500;99.999750;1.009027
71;2.366666;100.943400;99.999750;1.009436
72;2.399999;100.979600;99.999750;1.009799
73;2.433332;101.010900;99.999750;1.010112
74;2.466666;101.037500;99.999750;1.010377
75;2.499999;101.059500;99.999750;1.010597
76;2.533332;101.077500;99.999750;1.010777
77;2.566666;101.092000;99.999750;1.010922
78;2.599999;101.103200;99.999750;1.011035
79;2.633332;101.111300;99.999750;1.011116
80;2.666666;101.116200;99.999750;1.011164
81;2.699999;101.117700;99.999750;1.011179
82;2.733332;101.115700;99.999750;1.011160
83;2.766665;101.110300;99.999750;1.011105
84;2.799999;101.101700;99.999750;1.011020
85;2.833332;101.091000;99.999750;1.010912
86;2.866665;101.079000;99.999750;1.010793
87;2.899999;101.067500;99.999750;1.010678
88;2.933332;101.057900;99.999750;1.010581
89;2.966665;101.051800;99.999750;1.010520
90;2.999999;101.050500;99.999750;1.010507
91;3.033332;101.054900;99.999750;1.010552
92;3.066665;101.065400;99.999750;1.010656
93;3.099998;101.081300;99.999750;1.010816
94;3.133332;101.101800;99.999750;1.011020
95;3.166665;101.124800;99.999750;1.011251
96;3.199998;101.147900;99.999750;1.011482
97;3.233332;101.168500;99.999750;1.011688
98;3.266665;101.184200;99.999750;1.011845
99;3.299998;101.193000;99.999750;1.011933
100;3.333332;101.194000;99.999750;1.011943
101;3.366665;101.187400;99.999750;1.011877
102;3.399998;101.174100;99.999750;1.011744
103;3.433331;101.155800;99.999750;1.011561
104;3.466665;101.134100;99.999750;1.011344
105;3.499998;101.110800;99.999750;1.011110
106;3.533331;101.087000;99.999750;1.010872
107;3.566665;101.063300;99.999750;1.010635
108;3.599998;101.040200;99.999750;1.010404
109;3.633331;101.017600;99.999750;1.010179
110;3.666665;100.995600;99.999750;1.009959
111;3.699998;100.974200;99.999750;1.009744
112;3.733331;100.953500;99.999750;1.009537
113;3.766665;100.933900;99.999750;1.009341
114;3.799998;100.915900;99.999750;1.009162
115;3.833331;100.900300;99.999750;1.009005
116;3.866664;100.887500;99.999750;1.008878
117;3.899998;100.878200;99.999750;1.008785
118;3.933331;100.872800;99.999750;1.008731
119;3.966664;100.871600;99.999750;1.008719
120;3.999998;100.874600;99.999750;1.008749
121;4.033331;100.881900;99.999750;1.008821
122;4.066664;100.893200;99.999750;1.008935
123;4.099998;100.908400;99.999750;1.009086
124;4.133331;100.926900;99.999750;1.009272
125;4.166664;100.948400;99.999750;1.009487
126;4.199997;100.972300;99.999750;1.009726
127;4.233331;100.998000;99.999750;1.009983
128;4.266664;101.024700;99.999750;1.010250
129;4.299997;101.051600;99.999750;1.010518
130;4.333331;101.077700;99.999750;1.010780
131;4.366664;101.102300;99.999750;1.011026
132;4.399997;101.124700;99.999750;1.011250
133;4.433331;101.144000;99.999750;1.011443
134;4.466664;101.159700;99.999750;1.011599
135;4.499997;101.171400;99.999750;1.011716
136;4.533330;101.179100;99.999750;1.011794
137;4.566664;101.183000;99.999750;1.011833
138;4.599997;101.183600;99.999750;1.011839
139;4.633330;101.181500;99.999750;1.011818
140;4.666664;101.177600;99.999750;1.011779
141;4.699997;101.172500;99.999750;1.011728
142;4.733330;101.167200;99.999750;1.011675
143;4.766664;101.162300;99.999750;1.011626
144;4.799997;101.158200;99.999750;1.011584
145;4.833330;101.155100;99.999750;1.011553
146;4.866663;101.153000;99.999750;1.011532
147;4.899997;101.151800;99.999750;1.011520
148;4.933330;101.151300;99.999750;1.011515
149;4.966663;101.151600;99.999750;1.011518
150;4.999997;101.152800;99.999750;1.011531
151;5.033330;101.155000;99.999750;1.011553
152;5.066663;101.158200;99.999750;1.011584
153;5.099997;101.162100;99.999750;1.011624
154;5.133330;101.166600;99.999750;1.011669
155;5.166663;101.171500;99.999750;1.011717
156;5.199996;101.176300;99.999750;1.011766
157;5.233330;101.180700;99.999750;1.011810
158;5.266663;101.184100;99.999750;1.011843
159;5.299996;101.185600;99.999750;1.011859
160;5.333330;101.184900;99.999750;1.011851
161;5.366663;101.181100;99.999750;1.011814
162;5.399996;101.174100;99.999750;1.011744
163;5.433330;101.163800;99.999750;1.011640
164;5.466663;101.150400;99.999750;1.011507
165;5.499996;101.134400;99.999750;1.011346
166;5.533329;101.116500;99.999750;1.011168
167;5.566663;101.097600;99.999750;1.010978
168;5.599996;101.078500;99.999750;1.010788
169;5.633329;101.060300;99.999750;1.010605
170;5.666663;101.043500;99.999750;1.010437
171;5.699996;101.028400;99.999750;1.010287
172;5.733329;101.015600;99.999750;1.010159
173;5.766663;101.005100;99.999750;1.010053
174;5.799996;100.996800;99.999750;1.009971
175;5.833329;100.990900;99.999750;1.009912
176;5.866663;100.987200;99.999750;1.009875
177;5.899996;100.985900;99.999750;1.009862
178;5.933329;100.986800;99.999750;1.009871
179;5.966662;100.990100;99.999750;1.009903
180;5.999996;100.995700;99.999750;1.009960
181;6.033329;101.003700;99.999750;1.010040
182;6.066662;101.014000;99.999750;1.010142
183;6.099996;101.026300;99.999750;1.010266
184;6.133329;101.040600;99.999750;1.010408
185;6.166662;101.056300;99.999750;1.010566
186;6.199996;101.073300;99.999750;1.010736
187;6.233329;101.091000;99.999750;1.010913
188;6.266662;101.108800;99.999750;1.011090
189;6.299995;101.126000;99.999750;1.011262
190;6.333329;101.142000;99.999750;1.011422
191;6.366662;101.156100;99.999750;1.011564
192;6.399995;101.167800;99.999750;1.011681
193;6.433329;101.176700;99.999750;1.011769
194;6.466662;101.182400;99.999750;1.011827
195;6.499995;101.184900;99.999750;1.011852
196;6.533329;101.184500;99.999750;1.011847
197;6.566662;101.181300;99.999750;1.011816
198;6.599995;101.175900;99.999750;1.011761
199;6.633328;101.168800;99.999750;1.011691
200;6.666662;101.160700;99.999750;1.011610
201;6.699995;101.152300;99.999750;1.011525
202;6.733328;101.144100;99.999750;1.011444
203;6.766662;101.137100;99.999750;1.011374
204;6.799995;101.131500;99.999750;1.011318
205;6.833328;101.127900;99.999750;1.011281
206;6.866662;101.126400;99.999750;1.011267
207;6.899995;101.127300;99.999750;1.011275
208;6.933328;101.130400;99.999750;1.011306
209;6.966661;101.135500;99.999750;1.011357
210;6.999995;101.142300;99.999750;1.011425
211;7.033328;101.150200;99.999750;1.011505
212;7.066661;101.158800;99.999750;1.011590
213;7.099995;101.167300;99.999750;1.011676
214;7.133328;101.175200;99.999750;1.011755
215;7.166661;101.182100;99.999750;1.011823
216;7.199995;101.187400;99.999750;1.011877
217;7.233328;101.190900;99.999750;1.011912
218;7.266661;101.192600;99.999750;1.011929
219;7.299994;101.192400;99.999750;1.011927
220;7.333328;101.190400;99.999750;1.011906
221;7.366661;101.186900;99.999750;1.011871
222;7.399994;101.181800;99.999750;1.011820
223;7.433328;101.175500;99.999750;1.011758
224;7.466661;101.168200;99.999750;1.011685
225;7.499994;101.160000;99.999750;1.011603
226;7.533328;101.151000;99.999750;1.011513
227;7.566661;101.141600;99.999750;1.011418
228;7.599994;101.131800;99.999750;1.011321
229;7.633327;101.122000;99.999750;1.011222
230;7.666661;101.112500;99.999750;1.011128
231;7.699994;101.103600;99.999750;1.011039
232;7.733327;101.095500;99.999750;1.010957
233;7.766661;101.088400;99.999750;1.010886
234;7.799994;101.082300;99.999750;1.010826
235;7.833327;101.077300;99.999750;1.010776
236;7.866661;101.073600;99.999750;1.010738
237;7.899994;101.071000;99.999750;1.010712
238;7.933327;101.069500;99.999750;1.010697
239;7.966660;101.069300;99.999750;1.010695
240;7.999994;101.070300;99.999750;1.010705
241;8.033327;101.072600;99.999750;1.010729
242;8.066661;101.076300;99.999750;1.010765
243;8.099995;101.081400;99.999750;1.010816
244;8.133328;101.087600;99.999750;1.010879
245;8.166662;101.095000;99.999750;1.010953
246;8.199996;101.103400;99.999750;1.011036
247;8.233330;101.112200;99.999750;1.011125
248;8.266664;101.121400;99.999750;1.011216
249;8.299997;101.130500;99.999750;1.011307
250;8.333331;101.139200;99.999750;1.011394
251;8.366665;101.147200;99.999750;1.011474
252;8.399999;101.154400;99.999750;1.011546
253;8.433332;101.160500;99.999750;1.011608
254;8.466666;101.165600;99.999750;1.011659
255;8.500000;101.169600;99.999750;1.011698
256;8.533334;101.172600;99.999750;1.011729
257;8.566668;101.174600;99.999750;1.011749
258;8.600001;101.176000;99.999750;1.011762
259;8.633335;101.176900;99.999750;1.011771
260;8.666669;101.177400;99.999750;1.011776
261;8.700003;101.177600;99.999750;1.011779
262;8.733336;101.177800;99.999750;1.011781
263;8.766670;101.178300;99.999750;1.011785
264;8.800004;101.178800;99.999750;1.011791
265;8.833338;101.179700;99.999750;1.011799
266;8.866672;101.180600;99.999750;1.011809
267;8.900005;101.181500;99.999750;1.011818
268;8.933339;101.182400;99.999750;1.011827
269;8.966673;101.183000;99.999750;1.011832
270;9.000007;101.183200;99.999750;1.011834
271;9.033340;101.182900;99.999750;1.011831
272;9.066674;101.182100;99.999750;1.011823
273;9.100008;101.180800;99.999750;1.011811
274;9.133342;101.179100;99.999750;1.011794
275;9.166676;101.177100;99.999750;1.011774
276;9.200009;101.174900;99.999750;1.011752
277;9.233343;101.172500;99.999750;1.011727
278;9.266677;101.169800;99.999750;1.011700
279;9.300011;101.166700;99.999750;1.011670
280;9.333344;101.163100;99.999750;1.011634
281;9.366678;101.159000;99.999750;1.011593
282;9.400012;101.154100;99.999750;1.011543
283;9.433346;101.148400;99.999750;1.011487
284;9.466680;101.141900;99.999750;1.011422
285;9.500013;101.134900;99.999750;1.011352
286;9.533347;101.127500;99.999750;1.011277
287;9.566681;101.120000;99.999750;1.011203
288;9.600015;101.112900;99.999750;1.011132
289;9.633348;101.106400;99.999750;1.011067
290;9.666682;101.100700;99.999750;1.011010
291;9.700016;101.096000;99.999750;1.010963
292;9.733350;101.092400;99.999750;1.010926
293;9.766684;101.089700;99.999750;1.010900
294;9.800017;101.088200;99.999750;1.010884
295;9.833351;101.087500;99.999750;1.010878
296;9.866685;101.087700;99.999750;1.010879
297;9.900019;101.088500;99.999750;1.010888
298;9.933352;101.090100;99.999750;1.010904
299;9.966686;101.092500;99.999750;1.010927
300;10.000020;101.095500;99.999750;1.010958
301;10.033350;101.099300;99.999750;1.010995
302;10.066690;101.103700;99.999750;1.011039
303;10.100020;101.108700;99.999750;1.011090
304;10.133360;101.114200;99.999750;1.011145
305;10.166690;101.120100;99.999750;1.011203
306;10.200020;101.126100;99.999750;1.011263
307;10.233360;101.132000;99.999750;1.011322
308;10.266690;101.137600;99.999750;1.011378
309;10.300020;101.142700;99.999750;1.011429
310;10.333360;101.147100;99.999750;1.011474
311;10.366690;101.150800;99.999750;1.011511
312;10.400030;101.153700;99.999750;1.011539
313;10.433360;101.155700;99.999750;1.011559
314;10.466690;101.156900;99.999750;1.011571
315;10.500030;101.157200;99.999750;1.011574
316;10.533360;101.156900;99.999750;1.011571
317;10.566690;101.156000;99.999750;1.011562
318;10.600030;101.154700;99.999750;1.011549
319;10.633360;101.153300;99.999750;1.011535
320;10.666700;101.151900;99.999750;1.011521
321;10.700030;101.150600;99.999750;1.011508
322;10.733360;101.149500;99.999750;1.011497
323;10.766700;101.148800;99.999750;1.011490
324;10.800030;101.148400;99.999750;1.011486
325;10.833360;101.148300;99.999750;1.011485
326;10.866700;101.148400;99.999750;1.011487
327;10.900030;101.148900;99.999750;1.011491
328;10.933370;101.149400;99.999750;1.011496
329;10.966700;101.149900;99.999750;1.011501
330;11.000030;101.150300;99.999750;1.011505
331;11.033370;101.150500;99.999750;1.011507
332;11.066700;101.150400;99.999750;1.011507
333;11.100030;101.150100;99.999750;1.011503
334;11.133370;101.149500;99.999750;1.011497
335;11.166700;101.148600;99.999750;1.011488
336;11.200040;101.147400;99.999750;1.011476
337;11.233370;101.145900;99.999750;1.011462
338;11.266700;101.144100;99.999750;1.011444
339;11.300040;101.141900;99.999750;1.011422
340;11.333370;101.139400;99.999750;1.011396
341;11.366700;101.136500;99.999750;1.011368
342;11.400040;101.133100;99.999750;1.011334
343;11.433370;101.129500;99.999750;1.011298
344;11.466710;101.125800;99.999750;1.011261
345;11.500040;101.121900;99.999750;1.011222
346;11.533370;101.118200;99.999750;1.011185
347;11.566710;101.114700;99.999750;1.011149
348;11.600040;101.111400;99.999750;1.011116
349;11.633380;101.108300;99.999750;1.011086
350;11.666710;101.105800;99.999750;1.011060
351;11.700040;101.103400;99.999750;1.011037
352;11.733380;101.101500;99.999750;1.011017
353;11.766710;101.099800;99.999750;1.011001
354;11.800040;101.098500;99.999750;1.010988
355;11.833380;101.097500;99.999750;1.010978
356;11.866710;101.097000;99.999750;1.010972
357;11.900050;101.096700;99.999750;1.010970
358;11.933380;101.097100;99.999750;1.010973
359;11.966710;101.097900;99.999750;1.010981
360;12.000050;101.099400;99.999750;1.010996
361;12.033380;101.101400;99.999750;1.011017
362;12.066710;101.104100;99.999750;1.011044
363;12.100050;101.107400;99.999750;1.011077
364;12.133380;101.111300;99.999750;1.011116
365;12.166720;101.115700;99.999750;1.011160
366;12.200050;101.120500;99.999750;1.011208
367;12.233380;101.125600;99.999750;1.011259
368;12.266720;101.130900;99.999750;1.011312
