frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio;len0;len1;len2;len3;len4;len5;len6;len7;len8;len9;len10;len11;len12;len13;len14;len15;len16;len17;len18
107;3.566665;19;19.175840;19.000000;1.009332;1.009255;1.009332;1.009324;1.009315;1.009307;1.009298;1.009290;1.009281;1.009273;1.009264;1.009256;1.009247;1.009238;1.009230;1.009220;1.009212;1.009202;1.009194;1.009185;1.009176
108;3.599998;19;19.206720;19.000000;1.010961;1.010880;1.010961;1.010953;1.010944;1.010936;1.010927;1.010918;1.010909;1.010901;1.010891;1.010882;1.010873;1.010863;1.010853;1.010843;1.010833;1.010823;1.010813;1.010802;1.010792
109;3.633331;19;19.252110;19.000000;1.013357;1.013269;1.013357;1.013349;1.013341;1.013332;1.013322;1.013313;1.013304;1.013293;1.013283;1.013273;1.013262;1.013251;1.013240;1.013229;1.013217;1.013205;1.013192;1.013180;1.013167
110;3.666665;19;19.308010;19.000000;1.016308;1.016211;1.016308;1.016300;1.016291;1.016282;1.016272;1.016262;1.016251;1.016241;1.016229;1.016217;1.016205;1.016193;1.016179;1.016166;1.016151;1.016138;1.016122;1.016108;1.016091
111;3.699998;19;19.370020;19.000000;1.019582;1.019475;1.019582;1.019573;1.019565;1.019554;1.019544;1.019533;1.019522;1.019510;1.019497;1.019484;1.019470;1.019455;1.019440;1.019424;1.019408;1.019391;1.019373;1.019355;1.019336
112;3.733331;19;19.433600;19.000000;1.022938;1.022821;1.022938;1.022929;1.022920;1.022910;1.022899;1.022888;1.022875;1.022862;1.022848;1.022833;1.022817;1.022801;1.022784;1.022766;1.022747;1.022727;1.022707;1.022686;1.022664
113;3.766665;19;19.494380;19.000000;1.026145;1.026020;1.026145;1.026137;1.026128;1.026117;1.026106;1.026094;1.026080;1.026066;1.026051;1.026035;1.026017;1.025999;1.025980;1.025960;1.025939;1.025917;1.025894;1.025870;1.025845
114;3.799998;19;19.548360;19.000000;1.028994;1.028861;1.028994;1.028985;1.028976;1.028966;1.028954;1.028941;1.028927;1.028912;1.028896;1.028878;1.028860;1.028840;1.028820;1.028797;1.028774;1.028750;1.028724;1.028698;1.028671
115;3.833331;19;19.592160;19.000000;1.031305;1.031166;1.031305;1.031296;1.031287;1.031276;1.031264;1.031251;1.031237;1.031220;1.031204;1.031185;1.031166;1.031145;1.031123;1.031099;1.031075;1.031048;1.031022;1.030993;1.030964
116;3.866664;19;19.623150;19.000000;1.032940;1.032797;1.032940;1.032932;1.032922;1.032911;1.032899;1.032886;1.032871;1.032854;1.032837;1.032818;1.032797;1.032776;1.032753;1.032728;1.032703;1.032676;1.032647;1.032617;1.032586
117;3.899998;19;19.639590;19.000000;1.033806;1.033663;1.033806;1.033799;1.033789;1.033778;1.033766;1.033753;1.033737;1.033721;1.033703;1.033684;1.033664;1.033641;1.033618;1.033593;1.033566;1.033538;1.033510;1.033478;1.033447
118;3.933331;19;19.640670;19.000000;1.033862;1.033719;1.033862;1.033854;1.033845;1.033834;1.033823;1.033809;1.033794;1.033778;1.033760;1.033741;1.033720;1.033698;1.033675;1.033649;1.033623;1.033596;1.033566;1.033535;1.033504
119;3.966664;19;19.626470;19.000000;1.033111;1.032972;1.033111;1.033104;1.033095;1.033084;1.033073;1.033060;1.033045;1.033029;1.033012;1.032993;1.032973;1.032951;1.032928;1.032904;1.032879;1.032850;1.032823;1.032792;1.032761
120;3.999998;19;19.597960;19.000000;1.031605;1.031472;1.031605;1.031598;1.031589;1.031579;1.031568;1.031556;1.031542;1.031526;1.031510;1.031492;1.031472;1.031451;1.031430;1.031407;1.031381;1.031356;1.031329;1.031300;1.031271
121;4.033331;19;19.556870;19.000000;1.029435;1.029309;1.029435;1.029427;1.029420;1.029410;1.029399;1.029387;1.029374;1.029360;1.029344;1.029327;1.029309;1.029291;1.029270;1.029248;1.029225;1.029201;1.029176;1.029149;1.029121
122;4.066664;19;19.505540;19.000000;1.026724;1.026608;1.026724;1.026717;1.026709;1.026700;1.026690;1.026680;1.026667;1.026654;1.026640;1.026624;1.026608;1.026590;1.026572;1.026552;1.026530;1.026508;1.026486;1.026461;1.026436
123;4.099998;19;19.446780;19.000000;1.023619;1.023515;1.023619;1.023613;1.023606;1.023598;1.023589;1.023578;1.023568;1.023556;1.023543;1.023529;1.023514;1.023498;1.023482;1.023464;1.023445;1.023426;1.023406;1.023383;1.023362
124;4.133331;19;19.383630;19.000000;1.020284;1.020191;1.020284;1.020278;1.020272;1.020264;1.020256;1.020247;1.020237;1.020227;1.020215;1.020203;1.020190;1.020177;1.020161;1.020147;1.020131;1.020113;1.020096;1.020077;1.020058
125;4.166664;19;19.319260;19.000000;1.016884;1.016803;1.016884;1.016879;1.016872;1.016866;1.016859;1.016850;1.016842;1.016832;1.016823;1.016812;1.016801;1.016790;1.016777;1.016764;1.016751;1.016736;1.016722;1.016707;1.016690
126;4.199997;19;19.256700;19.000000;1.013580;1.013510;1.013580;1.013575;1.013569;1.013563;1.013557;1.013549;1.013542;1.013535;1.013526;1.013517;1.013508;1.013499;1.013488;1.013478;1.013466;1.013455;1.013443;1.013431;1.013417
127;4.233331;19;19.198730;19.000000;1.010518;1.010460;1.010518;1.010513;1.010508;1.010503;1.010497;1.010491;1.010485;1.010478;1.010472;1.010464;1.010456;1.010450;1.010440;1.010433;1.010424;1.010415;1.010406;1.010396;1.010385
128;4.266664;19;19.147730;19.000000;1.007824;1.007775;1.007824;1.007820;1.007815;1.007810;1.007805;1.007800;1.007795;1.007790;1.007784;1.007778;1.007772;1.007766;1.007759;1.007753;1.007747;1.007739;1.007732;1.007725;1.007718
129;4.299997;19;19.105550;19.000000;1.005596;1.005555;1.005596;1.005592;1.005587;1.005583;1.005579;1.005574;1.005570;1.005565;1.005561;1.005556;1.005552;1.005546;1.005543;1.005538;1.005532;1.005527;1.005522;1.005516;1.005512
130;4.333331;19;19.073450;19.000000;1.003899;1.003866;1.003899;1.003896;1.003892;1.003888;1.003884;1.003881;1.003877;1.003873;1.003869;1.003867;1.003862;1.003859;1.003855;1.003852;1.003847;1.003844;1.003840;1.003837;1.003833
131;4.366664;19;19.052080;19.000000;1.002769;1.002741;1.002769;1.002766;1.002762;1.002759;1.002755;1.002752;1.002749;1.002746;1.002744;1.002740;1.002738;1.002734;1.002732;1.002729;1.002727;1.002723;1.002721;1.002717;1.002716
132;4.399997;19;19.041440;19.000000;1.002206;1.002181;1.002206;1.002202;1.002199;1.002196;1.002193;1.002190;1.002188;1.002185;1.002183;1.002179;1.002178;1.002175;1.002173;1.002170;1.002168;1.002165;1.002164;1.002161;1.002159
133;4.433331;19;19.040910;19.000000;1.002177;1.002153;1.002177;1.002173;1.002170;1.002167;1.002165;1.002162;1.002160;1.002157;1.002155;1.002153;1.002150;1.002148;1.002146;1.002144;1.002142;1.002139;1.002136;1.002137;1.002132
134;4.466664;19;19.049320;19.000000;1.002619;1.002596;1.002619;1.002616;1.002613;1.002610;1.002608;1.002605;1.002603;1.002600;1.002598;1.002596;1.002593;1.002592;1.002588;1.002586;1.002584;1.002582;1.002578;1.002577;1.002575
135;4.499997;19;19.065000;19.000000;1.003446;1.003421;1.003446;1.003443;1.003440;1.003438;1.003434;1.003432;1.003429;1.003427;1.003424;1.003422;1.003418;1.003417;1.003414;1.003411;1.003407;1.003405;1.003402;1.003399;1.003396
136;4.533330;19;19.085980;19.000000;1.004554;1.004525;1.004554;1.004551;1.004548;1.004545;1.004542;1.004539;1.004536;1.004533;1.004529;1.004526;1.004523;1.004520;1.004516;1.004513;1.004509;1.004506;1.004501;1.004496;1.004493
137;4.566664;19;19.110160;19.000000;1.005832;1.005798;1.005832;1.005829;1.005826;1.005822;1.005819;1.005815;1.005812;1.005808;1.005804;1.005800;1.005796;1.005791;1.005788;1.005782;1.005778;1.005774;1.005767;1.005763;1.005758
138;4.599997;19;19.135530;19.000000;1.007172;1.007133;1.007172;1.007169;1.007166;1.007163;1.007159;1.007154;1.007150;1.007146;1.007141;1.007136;1.007131;1.007126;1.007120;1.007115;1.007109;1.007102;1.007096;1.007089;1.007083
139;4.633330;19;19.160220;19.000000;1.008476;1.008432;1.008476;1.008474;1.008470;1.008467;1.008463;1.008458;1.008453;1.008448;1.008443;1.008437;1.008431;1.008424;1.008419;1.008410;1.008404;1.008396;1.008389;1.008381;1.008374
140;4.666664;19;19.182510;19.000000;1.009653;1.009606;1.009653;1.009651;1.009648;1.009644;1.009640;1.009635;1.009630;1.009624;1.009618;1.009612;1.009605;1.009597;1.009590;1.009582;1.009575;1.009566;1.009556;1.009549;1.009538
141;4.699997;19;19.200820;19.000000;1.010619;1.010570;1.010619;1.010616;1.010613;1.010610;1.010605;1.010601;1.010595;1.010589;1.010583;1.010577;1.010569;1.010561;1.010553;1.010546;1.010536;1.010527;1.010517;1.010509;1.010497
142;4.733330;19;19.213770;19.000000;1.011301;1.011251;1.011301;1.011298;1.011295;1.011292;1.011288;1.011283;1.011277;1.011272;1.011266;1.011259;1.011251;1.011243;1.011236;1.011226;1.011218;1.011207;1.011199;1.011186;1.011177
143;4.766664;19;19.220380;19.000000;1.011647;1.011599;1.011647;1.011645;1.011642;1.011639;1.011634;1.011630;1.011625;1.011619;1.011613;1.011607;1.011600;1.011592;1.011583;1.011575;1.011566;1.011556;1.011545;1.011535;1.011526
144;4.799997;19;19.220130;19.000000;1.011631;1.011586;1.011631;1.011629;1.011627;1.011624;1.011620;1.011616;1.011611;1.011606;1.011600;1.011594;1.011586;1.011580;1.011572;1.011563;1.011554;1.011545;1.011535;1.011524;1.011513
145;4.833330;19;19.213000;19.000000;1.011253;1.011211;1.011253;1.011251;1.011249;1.011246;1.011243;1.011239;1.011234;1.011230;1.011224;1.011218;1.011212;1.011205;1.011198;1.011190;1.011181;1.011173;1.011162;1.011153;1.011143
146;4.866663;19;19.199350;19.000000;1.010531;1.010492;1.010531;1.010530;1.010527;1.010525;1.010522;1.010519;1.010514;1.010510;1.010505;1.010499;1.010493;1.010488;1.010480;1.010473;1.010466;1.010458;1.010448;1.010439;1.010427
147;4.899997;19;19.179890;19.000000;1.009503;1.009468;1.009503;1.009501;1.009499;1.009497;1.009494;1.009491;1.009488;1.009484;1.009479;1.009474;1.009469;1.009464;1.009458;1.009450;1.009444;1.009437;1.009428;1.009419;1.009411
148;4.933330;19;19.155600;19.000000;1.008220;1.008189;1.008220;1.008218;1.008217;1.008214;1.008212;1.008209;1.008206;1.008203;1.008199;1.008194;1.008190;1.008186;1.008180;1.008174;1.008169;1.008162;1.008155;1.008147;1.008140
149;4.966663;19;19.127690;19.000000;1.006746;1.006721;1.006746;1.006745;1.006743;1.006742;1.006740;1.006737;1.006735;1.006731;1.006729;1.006725;1.006721;1.006718;1.006712;1.006709;1.006703;1.006699;1.006691;1.006686;1.006680
150;4.999997;19;19.097570;19.000000;1.005156;1.005135;1.005156;1.005154;1.005153;1.005152;1.005150;1.005148;1.005146;1.005143;1.005141;1.005139;1.005136;1.005133;1.005129;1.005126;1.005122;1.005118;1.005112;1.005108;1.005105
151;5.033330;19;19.066700;19.000000;1.003525;1.003510;1.003525;1.003524;1.003523;1.003522;1.003520;1.003520;1.003518;1.003516;1.003515;1.003513;1.003511;1.003508;1.003506;1.003504;1.003501;1.003498;1.003495;1.003491;1.003489
152;5.066663;19;19.036540;19.000000;1.001933;1.001923;1.001933;1.001932;1.001931;1.001930;1.001929;1.001929;1.001928;1.001926;1.001926;1.001924;1.001923;1.001922;1.001920;1.001920;1.001918;1.001916;1.001914;1.001912;1.001911
153;5.099997;19;19.008570;19.000000;1.000455;1.000451;1.000455;1.000455;1.000454;1.000454;1.000453;1.000453;1.000453;1.000452;1.000451;1.000452;1.000450;1.000451;1.000450;1.000450;1.000449;1.000448;1.000449;1.000447;1.000449
154;5.133330;19;18.995700;19.000000;0.999777;0.999774;0.999777;0.999777;0.999776;0.999776;0.999775;0.999776;0.999775;0.999776;0.999775;0.999775;0.999774;0.999774;0.999774;0.999773;0.999772;0.999771;0.999769;0.999770;0.999769
155;5.166663;19;19.000510;19.000000;1.000033;1.000027;1.000033;1.000031;1.000030;1.000030;1.000029;1.000029;1.000028;1.000028;1.000028;1.000028;1.000028;1.000027;1.000026;1.000025;1.000023;1.000023;1.000021;1.000019;1.000019
156;5.199996;19;19.000840;19.000000;1.000052;1.000044;1.000052;1.000050;1.000048;1.000047;1.000046;1.000045;1.000044;1.000043;1.000042;1.000042;1.000041;1.000042;1.000041;1.000042;1.000042;1.000042;1.000043;1.000043;1.000043
157;5.233330;19;19.000290;19.000000;1.000025;1.000015;1.000025;1.000022;1.000021;1.000019;1.000018;1.000016;1.000015;1.000015;1.000013;1.000013;1.000013;1.000012;1.000012;1.000012;1.000012;1.000013;1.000012;1.000014;1.000013
158;5.266663;19;19.000190;19.000000;1.000022;1.000010;1.000022;1.000019;1.000016;1.000015;1.000013;1.000011;1.000010;1.000009;1.000008;1.000007;1.000007;1.000007;1.000006;1.000007;1.000005;1.000007;1.000007;1.000006;1.000006
159;5.299996;19;19.000190;19.000000;1.000025;1.000010;1.000025;1.000021;1.000018;1.000016;1.000014;1.000012;1.000011;1.000009;1.000008;1.000008;1.000006;1.000006;1.000005;1.000006;1.000005;1.000006;1.000006;1.000006;1.000005
160;5.333330;19;19.000220;19.000000;1.000029;1.000011;1.000029;1.000025;1.000022;1.000019;1.000017;1.000014;1.000012;1.000011;1.000009;1.000008;1.000007;1.000007;1.000006;1.000005;1.000005;1.000005;1.000006;1.000006;1.000006
161;5.366663;19;19.000270;19.000000;1.000035;1.000014;1.000035;1.000030;1.000027;1.000025;1.000022;1.000019;1.000016;1.000014;1.000012;1.000011;1.000008;1.000008;1.000007;1.000006;1.000006;1.000006;1.000007;1.000006;1.000008
162;5.399996;19;19.000380;19.000000;1.000043;1.000020;1.000043;1.000039;1.000036;1.000033;1.000030;1.000027;1.000024;1.000021;1.000018;1.000016;1.000014;1.000011;1.000010;1.000009;1.000009;1.000009;1.000010;1.000008;1.000009
163;5.433330;19;19.000560;19.000000;1.000055;1.000030;1.000055;1.000051;1.000048;1.000045;1.000043;1.000039;1.000036;1.000033;1.000030;1.000026;1.000023;1.000020;1.000019;1.000017;1.000015;1.000016;1.000015;1.000017;1.000014
164;5.466663;19;19.000980;19.000000;1.000072;1.000052;1.000072;1.000068;1.000065;1.000065;1.000064;1.000061;1.000060;1.000057;1.000055;1.000051;1.000049;1.000045;1.000043;1.000040;1.000040;1.000038;1.000037;1.000039;1.000038
165;5.499996;19;19.002480;19.000000;1.000139;1.000131;1.000116;1.000113;1.000113;1.000117;1.000121;1.000125;1.000129;1.000132;1.000136;1.000136;1.000138;1.000138;1.000139;1.000139;1.000139;1.000137;1.000139;1.000136;1.000137
166;5.533329;19;19.004980;19.000000;1.000310;1.000262;1.000197;1.000194;1.000197;1.000206;1.000217;1.000228;1.000239;1.000250;1.000261;1.000272;1.000282;1.000290;1.000297;1.000302;1.000306;1.000309;1.000310;1.000309;1.000309
167;5.566663;19;19.004430;19.000000;1.000261;1.000233;1.000205;1.000201;1.000201;1.000204;1.000208;1.000214;1.000220;1.000226;1.000231;1.000237;1.000241;1.000246;1.000251;1.000254;1.000257;1.000258;1.000261;1.000259;1.000261
168;5.599996;19;19.003300;19.000000;1.000184;1.000174;1.000184;1.000179;1.000176;1.000173;1.000172;1.000172;1.000172;1.000172;1.000172;1.000173;1.000172;1.000172;1.000173;1.000172;1.000172;1.000174;1.000173;1.000173;1.000174
169;5.633329;19;19.003350;19.000000;1.000193;1.000176;1.000193;1.000188;1.000184;1.000179;1.000177;1.000176;1.000175;1.000175;1.000175;1.000174;1.000174;1.000173;1.000173;1.000172;1.000173;1.000172;1.000172;1.000171;1.000173
170;5.666663;19;19.003990;19.000000;1.000221;1.000210;1.000221;1.000216;1.000212;1.000208;1.000206;1.000205;1.000206;1.000206;1.000208;1.000207;1.000209;1.000210;1.000210;1.000210;1.000210;1.000211;1.000211;1.000211;1.000210
171;5.699996;19;19.004290;19.000000;1.000235;1.000226;1.000235;1.000232;1.000228;1.000224;1.000221;1.000220;1.000220;1.000221;1.000223;1.000223;1.000225;1.000226;1.000227;1.000227;1.000228;1.000228;1.000229;1.000227;1.000229
172;5.733329;19;19.004190;19.000000;1.000233;1.000221;1.000233;1.000229;1.000225;1.000222;1.000219;1.000216;1.000216;1.000216;1.000217;1.000218;1.000219;1.000220;1.000220;1.000221;1.000220;1.000221;1.000222;1.000221;1.000221
173;5.766663;19;19.004060;19.000000;1.000227;1.000214;1.000227;1.000224;1.000220;1.000217;1.000214;1.000211;1.000210;1.000209;1.000209;1.000211;1.000211;1.000212;1.000211;1.000213;1.000212;1.000212;1.000213;1.000212;1.000213
174;5.799996;19;19.004020;19.000000;1.000226;1.000211;1.000226;1.000222;1.000219;1.000216;1.000213;1.000209;1.000208;1.000207;1.000207;1.000208;1.000207;1.000208;1.000209;1.000208;1.000209;1.000209;1.000209;1.000209;1.000210
175;5.833329;19;19.003990;19.000000;1.000225;1.000210;1.000225;1.000222;1.000219;1.000215;1.000212;1.000210;1.000207;1.000205;1.000205;1.000206;1.000206;1.000206;1.000208;1.000207;1.000207;1.000208;1.000207;1.000209;1.000206
176;5.866663;19;19.003930;19.000000;1.000223;1.000207;1.000223;1.000220;1.000216;1.000214;1.000210;1.000208;1.000205;1.000203;1.000202;1.000202;1.000203;1.000202;1.000203;1.000204;1.000204;1.000204;1.000204;1.000205;1.000204
177;5.899996;19;19.003860;19.000000;1.000220;1.000203;1.000220;1.000217;1.000213;1.000210;1.000207;1.000204;1.000201;1.000199;1.000198;1.000197;1.000198;1.000198;1.000199;1.000198;1.000199;1.000199;1.000200;1.000200;1.000199
178;5.933329;19;19.003780;19.000000;1.000217;1.000199;1.000217;1.000214;1.000210;1.000207;1.000204;1.000201;1.000199;1.000196;1.000195;1.000194;1.000193;1.000194;1.000194;1.000194;1.000195;1.000195;1.000195;1.000193;1.000196
179;5.966662;19;19.003720;19.000000;1.000214;1.000196;1.000214;1.000211;1.000207;1.000205;1.000202;1.000198;1.000196;1.000193;1.000191;1.000190;1.000190;1.000190;1.000190;1.000190;1.000190;1.000190;1.000190;1.000191;1.000189
180;5.999996;19;19.003660;19.000000;1.000212;1.000193;1.000212;1.000209;1.000205;1.000202;1.000199;1.000196;1.000194;1.000191;1.000188;1.000186;1.000187;1.000186;1.000186;1.000186;1.000186;1.000186;1.000187;1.000186;1.000188
181;6.033329;19;19.003600;19.000000;1.000211;1.000190;1.000211;1.000207;1.000204;1.000201;1.000197;1.000194;1.000192;1.000189;1.000186;1.000184;1.000182;1.000183;1.000182;1.000183;1.000183;1.000183;1.000184;1.000183;1.000182
182;6.066662;19;19.003560;19.000000;1.000209;1.000187;1.000209;1.000206;1.000202;1.000199;1.000196;1.000193;1.000189;1.000187;1.000185;1.000181;1.000180;1.000180;1.000180;1.000178;1.000179;1.000180;1.000179;1.000180;1.000179
183;6.099996;19;19.003520;19.000000;1.000208;1.000185;1.000208;1.000205;1.000201;1.000198;1.000194;1.000192;1.000188;1.000185;1.000182;1.000180;1.000179;1.000176;1.000177;1.000176;1.000176;1.000175;1.000176;1.000176;1.000178
184;6.133329;19;19.003490;19.000000;1.000208;1.000184;1.000208;1.000204;1.000200;1.000196;1.000194;1.000190;1.000187;1.000184;1.000181;1.000179;1.000176;1.000175;1.000174;1.000174;1.000174;1.000173;1.000174;1.000173;1.000173
185;6.166662;19;19.003460;19.000000;1.000208;1.000182;1.000208;1.000204;1.000200;1.000196;1.000193;1.000189;1.000186;1.000183;1.000180;1.000177;1.000175;1.000173;1.000172;1.000172;1.000171;1.000172;1.000172;1.000170;1.000171
186;6.199996;19;19.003450;19.000000;1.000208;1.000181;1.000208;1.000204;1.000200;1.000196;1.000193;1.000189;1.000186;1.000183;1.000180;1.000176;1.000175;1.000172;1.000171;1.000170;1.000169;1.000170;1.000169;1.000170;1.000168
187;6.233329;19;19.003440;19.000000;1.000209;1.000181;1.000209;1.000205;1.000200;1.000197;1.000193;1.000189;1.000186;1.000183;1.000180;1.000177;1.000174;1.000172;1.000170;1.000169;1.000168;1.000168;1.000167;1.000169;1.000168
188;6.266662;19;19.003450;19.000000;1.000210;1.000181;1.000210;1.000206;1.000202;1.000197;1.000194;1.000190;1.000187;1.000183;1.000180;1.000177;1.000174;1.000172;1.000170;1.000169;1.000167;1.000168;1.000166;1.000167;1.000168
189;6.299995;19;19.003460;19.000000;1.000212;1.000182;1.000212;1.000208;1.000203;1.000199;1.000195;1.000191;1.000188;1.000184;1.000181;1.000178;1.000175;1.000172;1.000171;1.000168;1.000168;1.000167;1.000167;1.000167;1.000166
190;6.333329;19;19.003490;19.000000;1.000215;1.000184;1.000215;1.000210;1.000206;1.000201;1.000197;1.000193;1.000190;1.000186;1.000183;1.000180;1.000177;1.000174;1.000171;1.000170;1.000169;1.000167;1.000167;1.000168;1.000168
191;6.366662;19;19.003540;19.000000;1.000218;1.000186;1.000218;1.000214;1.000209;1.000205;1.000200;1.000196;1.000193;1.000189;1.000185;1.000183;1.000180;1.000176;1.000174;1.000173;1.000170;1.000170;1.000169;1.000170;1.000168
192;6.399995;19;19.003620;19.000000;1.000223;1.000190;1.000223;1.000218;1.000214;1.000209;1.000205;1.000201;1.000197;1.000193;1.000190;1.000186;1.000183;1.000181;1.000178;1.000175;1.000175;1.000174;1.000172;1.000173;1.000172
