frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio;len0;len1;len2;len3;len4;len5;len6;len7;len8;len9;len10;len11;len12;len13;len14;len15;len16;len17;len18
109;3.633331;19;19.254220;19.000000;1.013614;1.013380;1.013614;1.013591;1.013574;1.013563;1.013517;1.013505;1.013483;1.013448;1.013422;1.013400;1.013372;1.013348;1.013337;1.013305;1.013241;1.013164;1.013151;1.013098;1.013086
110;3.666665;19;19.309220;19.000000;1.016558;1.016274;1.016558;1.016542;1.016521;1.016501;1.016470;1.016415;1.016371;1.016338;1.016300;1.016270;1.016246;1.016204;1.016170;1.016125;1.016109;1.016076;1.016049;1.015985;1.015968
111;3.699998;19;19.370720;19.000000;1.019843;1.019511;1.019843;1.019832;1.019818;1.019742;1.019727;1.019676;1.019663;1.019610;1.019562;1.019536;1.019474;1.019433;1.019407;1.019346;1.019292;1.019253;1.019220;1.019171;1.019109
112;3.733331;19;19.434180;19.000000;1.023233;1.022852;1.023233;1.023213;1.023204;1.023182;1.023127;1.023042;1.023029;1.022919;1.022889;1.022854;1.022800;1.022752;1.022716;1.022674;1.022653;1.022555;1.022473;1.022443;1.022422
113;3.766665;19;19.495280;19.000000;1.026503;1.026067;1.026503;1.026487;1.026459;1.026407;1.026384;1.026288;1.026251;1.026177;1.026122;1.026061;1.025998;1.025971;1.025898;1.025845;1.025781;1.025750;1.025714;1.025628;1.025555
114;3.799998;19;19.550000;19.000000;1.029409;1.028947;1.029409;1.029400;1.029381;1.029327;1.029273;1.029160;1.029140;1.029112;1.028998;1.028944;1.028924;1.028855;1.028759;1.028729;1.028658;1.028552;1.028501;1.028473;1.028401
115;3.833331;19;19.594920;19.000000;1.031839;1.031312;1.031839;1.031794;1.031776;1.031672;1.031642;1.031574;1.031516;1.031442;1.031403;1.031322;1.031251;1.031224;1.031160;1.031018;1.030978;1.030931;1.030887;1.030781;1.030714
116;3.866664;19;19.627340;19.000000;1.033550;1.033018;1.033550;1.033505;1.033481;1.033436;1.033386;1.033330;1.033226;1.033161;1.033119;1.033030;1.032950;1.032878;1.032823;1.032799;1.032642;1.032580;1.032536;1.032474;1.032434
117;3.899998;19;19.645440;19.000000;1.034523;1.033971;1.034523;1.034483;1.034438;1.034398;1.034368;1.034300;1.034198;1.034104;1.034029;1.033975;1.033891;1.033824;1.033778;1.033708;1.033620;1.033552;1.033498;1.033401;1.033354
118;3.933331;19;19.648300;19.000000;1.034675;1.034121;1.034675;1.034658;1.034584;1.034541;1.034474;1.034417;1.034328;1.034253;1.034180;1.034116;1.034051;1.034004;1.033902;1.033877;1.033762;1.033724;1.033646;1.033604;1.033507
119;3.966664;19;19.635920;19.000000;1.034004;1.033469;1.034004;1.033995;1.033931;1.033902;1.033827;1.033787;1.033715;1.033609;1.033543;1.033468;1.033395;1.033345;1.033255;1.033209;1.033106;1.033037;1.032997;1.032943;1.032852
120;3.999998;19;19.609130;19.000000;1.032553;1.032060;1.032553;1.032545;1.032514;1.032435;1.032413;1.032322;1.032264;1.032197;1.032135;1.032089;1.031983;1.031920;1.031872;1.031809;1.031759;1.031675;1.031597;1.031553;1.031493
121;4.033331;19;19.569510;19.000000;1.030440;1.029974;1.030440;1.030427;1.030366;1.030327;1.030309;1.030258;1.030198;1.030130;1.030016;1.029991;1.029911;1.029842;1.029774;1.029710;1.029678;1.029631;1.029558;1.029497;1.029446
122;4.066664;19;19.519340;19.000000;1.027786;1.027333;1.027786;1.027764;1.027711;1.027667;1.027636;1.027625;1.027535;1.027448;1.027381;1.027336;1.027295;1.027227;1.027161;1.027074;1.027039;1.026987;1.026964;1.026890;1.026811
123;4.099998;19;19.461300;19.000000;1.024704;1.024279;1.024704;1.024679;1.024640;1.024600;1.024565;1.024548;1.024456;1.024387;1.024369;1.024263;1.024216;1.024189;1.024093;1.024023;1.023984;1.023952;1.023926;1.023874;1.023830
124;4.133331;19;19.398420;19.000000;1.021340;1.020970;1.021340;1.021334;1.021303;1.021245;1.021215;1.021166;1.021121;1.021089;1.021019;1.020945;1.020901;1.020864;1.020816;1.020800;1.020740;1.020686;1.020651;1.020608;1.020583
125;4.166664;19;19.333820;19.000000;1.017896;1.017570;1.017896;1.017877;1.017848;1.017818;1.017771;1.017742;1.017698;1.017642;1.017607;1.017593;1.017512;1.017494;1.017431;1.017402;1.017377;1.017357;1.017277;1.017249;1.017232
126;4.199997;19;19.270570;19.000000;1.014506;1.014240;1.014506;1.014493;1.014486;1.014446;1.014419;1.014406;1.014378;1.014314;1.014267;1.014239;1.014194;1.014163;1.014131;1.014090;1.014056;1.014028;1.014007;1.013990;1.013952
127;4.233331;19;19.211440;19.000000;1.011372;1.011129;1.011372;1.011364;1.011354;1.011308;1.011269;1.011246;1.011236;1.011220;1.011178;1.011136;1.011064;1.011055;1.011023;1.010982;1.010965;1.010947;1.010924;1.010907;1.010895
128;4.266664;19;19.158880;19.000000;1.008553;1.008362;1.008553;1.008531;1.008526;1.008505;1.008480;1.008474;1.008441;1.008410;1.008398;1.008361;1.008332;1.008324;1.008292;1.008261;1.008223;1.008208;1.008197;1.008187;1.008178
129;4.299997;19;19.114850;19.000000;1.006210;1.006045;1.006210;1.006196;1.006183;1.006164;1.006155;1.006133;1.006103;1.006081;1.006077;1.006045;1.006032;1.005999;1.005973;1.005963;1.005939;1.005931;1.005897;1.005892;1.005870
130;4.333331;19;19.080690;19.000000;1.004408;1.004247;1.004408;1.004404;1.004384;1.004364;1.004329;1.004315;1.004289;1.004274;1.004243;1.004235;1.004229;1.004214;1.004188;1.004161;1.004152;1.004134;1.004126;1.004122;1.004114
131;4.366664;19;19.057150;19.000000;1.003129;1.003008;1.003129;1.003125;1.003116;1.003108;1.003089;1.003063;1.003044;1.003024;1.003020;1.003008;1.003001;1.002972;1.002950;1.002943;1.002937;1.002920;1.002915;1.002896;1.002894
132;4.399997;19;19.044380;19.000000;1.002467;1.002336;1.002467;1.002455;1.002437;1.002407;1.002399;1.002384;1.002360;1.002348;1.002332;1.002330;1.002327;1.002319;1.002304;1.002281;1.002269;1.002253;1.002240;1.002232;1.002231
133;4.433331;19;19.041860;19.000000;1.002324;1.002203;1.002324;1.002311;1.002288;1.002284;1.002253;1.002240;1.002227;1.002208;1.002199;1.002192;1.002186;1.002184;1.002172;1.002157;1.002143;1.002137;1.002121;1.002117;1.002114
134;4.466664;19;19.048540;19.000000;1.002688;1.002555;1.002688;1.002681;1.002658;1.002640;1.002632;1.002608;1.002604;1.002584;1.002558;1.002535;1.002528;1.002507;1.002505;1.002491;1.002482;1.002481;1.002467;1.002447;1.002443
135;4.499997;19;19.062880;19.000000;1.003436;1.003309;1.003436;1.003433;1.003413;1.003410;1.003394;1.003365;1.003339;1.003321;1.003315;1.003307;1.003289;1.003278;1.003270;1.003246;1.003234;1.003229;1.003220;1.003206;1.003172
136;4.533330;19;19.082930;19.000000;1.004505;1.004365;1.004505;1.004497;1.004478;1.004470;1.004442;1.004424;1.004409;1.004392;1.004376;1.004356;1.004342;1.004309;1.004306;1.004300;1.004295;1.004274;1.004269;1.004245;1.004241
137;4.566664;19;19.106650;19.000000;1.005777;1.005613;1.005777;1.005774;1.005742;1.005734;1.005720;1.005712;1.005671;1.005665;1.005612;1.005607;1.005579;1.005551;1.005535;1.005525;1.005520;1.005512;1.005479;1.005470;1.005461
138;4.599997;19;19.132000;19.000000;1.007126;1.006947;1.007126;1.007117;1.007110;1.007092;1.007046;1.007028;1.007010;1.007005;1.006986;1.006968;1.006927;1.006897;1.006880;1.006852;1.006821;1.006802;1.006791;1.006778;1.006761
139;4.633330;19;19.157080;19.000000;1.008465;1.008268;1.008465;1.008453;1.008415;1.008403;1.008399;1.008369;1.008364;1.008331;1.008270;1.008251;1.008234;1.008220;1.008198;1.008191;1.008163;1.008129;1.008089;1.008075;1.008064
140;4.666664;19;19.180150;19.000000;1.009703;1.009482;1.009703;1.009699;1.009668;1.009654;1.009628;1.009603;1.009547;1.009516;1.009510;1.009483;1.009439;1.009417;1.009399;1.009384;1.009357;1.009315;1.009302;1.009276;1.009256
141;4.699997;19;19.199620;19.000000;1.010747;1.010506;1.010747;1.010742;1.010732;1.010699;1.010693;1.010635;1.010582;1.010564;1.010542;1.010501;1.010461;1.010441;1.010432;1.010388;1.010359;1.010317;1.010280;1.010267;1.010238
142;4.733330;19;19.214050;19.000000;1.011520;1.011266;1.011520;1.011503;1.011495;1.011445;1.011418;1.011401;1.011373;1.011328;1.011298;1.011291;1.011261;1.011217;1.011185;1.011115;1.011101;1.011080;1.011035;1.011004;1.010981
143;4.766664;19;19.222360;19.000000;1.011968;1.011703;1.011968;1.011945;1.011930;1.011919;1.011901;1.011866;1.011783;1.011769;1.011736;1.011720;1.011691;1.011613;1.011605;1.011574;1.011525;1.011489;1.011465;1.011434;1.011422
144;4.799997;19;19.223930;19.000000;1.012044;1.011786;1.012044;1.012039;1.012000;1.011988;1.011963;1.011926;1.011889;1.011856;1.011849;1.011786;1.011753;1.011734;1.011676;1.011652;1.011627;1.011610;1.011547;1.011519;1.011476
145;4.833330;19;19.218620;19.000000;1.011763;1.011506;1.011763;1.011761;1.011710;1.011699;1.011675;1.011634;1.011600;1.011595;1.011535;1.011510;1.011486;1.011443;1.011436;1.011361;1.011351;1.011309;1.011295;1.011240;1.011216
146;4.866663;19;19.206660;19.000000;1.011111;1.010877;1.011111;1.011107;1.011064;1.011035;1.011031;1.011014;1.010971;1.010935;1.010914;1.010902;1.010879;1.010815;1.010787;1.010742;1.010727;1.010714;1.010692;1.010618;1.010605
147;4.899997;19;19.188670;19.000000;1.010162;1.009930;1.010162;1.010151;1.010113;1.010100;1.010087;1.010057;1.010042;1.010031;1.009971;1.009921;1.009903;1.009887;1.009844;1.009820;1.009780;1.009748;1.009708;1.009687;1.009661
148;4.933330;19;19.165570;19.000000;1.008938;1.008714;1.008938;1.008934;1.008903;1.008857;1.008855;1.008797;1.008791;1.008762;1.008756;1.008738;1.008714;1.008674;1.008632;1.008600;1.008590;1.008563;1.008528;1.008486;1.008457
149;4.966663;19;19.138490;19.000000;1.007493;1.007289;1.007493;1.007466;1.007446;1.007422;1.007419;1.007378;1.007351;1.007327;1.007313;1.007289;1.007269;1.007263;1.007219;1.007212;1.007173;1.007164;1.007123;1.007086;1.007078
150;4.999997;19;19.108770;19.000000;1.005903;1.005725;1.005903;1.005899;1.005876;1.005850;1.005820;1.005803;1.005794;1.005763;1.005728;1.005705;1.005698;1.005695;1.005675;1.005662;1.005615;1.005594;1.005586;1.005567;1.005535
151;5.033330;19;19.077860;19.000000;1.004223;1.004098;1.004223;1.004219;1.004213;1.004196;1.004187;1.004169;1.004158;1.004125;1.004112;1.004108;1.004097;1.004091;1.004083;1.004038;1.004021;1.003994;1.003971;1.003943;1.003918
152;5.066663;19;19.047200;19.000000;1.002597;1.002484;1.002597;1.002585;1.002565;1.002559;1.002537;1.002528;1.002522;1.002494;1.002486;1.002483;1.002479;1.002473;1.002461;1.002438;1.002430;1.002412;1.002396;1.002390;1.002369
153;5.099997;19;19.018190;19.000000;1.001032;1.000958;1.001032;1.001027;1.001018;1.001004;1.000999;1.000986;1.000982;1.000973;1.000964;1.000952;1.000943;1.000933;1.000922;1.000921;1.000919;1.000913;1.000911;1.000899;1.000897
154;5.133330;19;18.995710;19.000000;0.999787;0.999774;0.999787;0.999785;0.999781;0.999780;0.999775;0.999773;0.999774;0.999774;0.999774;0.999773;0.999773;0.999775;0.999776;0.999774;0.999774;0.999771;0.999768;0.999765;0.999762
155;5.166663;19;18.998650;19.000000;0.999940;0.999929;0.999930;0.999929;0.999926;0.999926;0.999927;0.999930;0.999932;0.999935;0.999937;0.999939;0.999940;0.999939;0.999936;0.999932;0.999927;0.999921;0.999918;0.999915;0.999914
156;5.199996;19;19.001110;19.000000;1.000091;1.000058;1.000091;1.000085;1.000079;1.000073;1.000067;1.000063;1.000059;1.000057;1.000055;1.000055;1.000053;1.000052;1.000050;1.000049;1.000046;1.000044;1.000045;1.000043;1.000042
157;5.233330;19;19.000450;19.000000;1.000046;1.000024;1.000046;1.000040;1.000035;1.000030;1.000025;1.000022;1.000020;1.000018;1.000018;1.000017;1.000018;1.000017;1.000017;1.000018;1.000019;1.000021;1.000023;1.000025;1.000025
158;5.266663;19;19.000210;19.000000;1.000037;1.000011;1.000037;1.000029;1.000023;1.000017;1.000012;1.000009;1.000006;1.000006;1.000005;1.000005;1.000005;1.000006;1.000005;1.000005;1.000006;1.000007;1.000007;1.000009;1.000011
159;5.299996;19;19.000220;19.000000;1.000046;1.000012;1.000046;1.000037;1.000029;1.000022;1.000015;1.000010;1.000006;1.000005;1.000004;1.000004;1.000004;1.000005;1.000004;1.000004;1.000003;1.000004;1.000004;1.000006;1.000007
160;5.333330;19;19.000280;19.000000;1.000062;1.000015;1.000062;1.000051;1.000042;1.000032;1.000023;1.000014;1.000008;1.000005;1.000004;1.000004;1.000003;1.000003;1.000003;1.000003;1.000003;1.000003;1.000003;1.000005;1.000004
161;5.366663;19;19.000390;19.000000;1.000087;1.000021;1.000087;1.000075;1.000063;1.000050;1.000037;1.000025;1.000014;1.000007;1.000004;1.000003;1.000003;1.000002;1.000003;1.000002;1.000002;1.000003;1.000003;1.000004;1.000005
162;5.399996;19;19.000540;19.000000;1.000110;1.000028;1.000110;1.000101;1.000086;1.000071;1.000056;1.000041;1.000027;1.000015;1.000007;1.000004;1.000003;1.000003;1.000002;1.000002;1.000002;1.000002;1.000002;1.000004;1.000004
163;5.433330;19;19.000650;19.000000;1.000120;1.000034;1.000120;1.000113;1.000098;1.000085;1.000071;1.000056;1.000041;1.000026;1.000014;1.000007;1.000003;1.000002;1.000002;1.000002;1.000001;1.000002;1.000002;1.000003;1.000003
164;5.466663;19;19.000750;19.000000;1.000124;1.000039;1.000124;1.000118;1.000105;1.000093;1.000080;1.000068;1.000054;1.000040;1.000026;1.000014;1.000007;1.000003;1.000002;1.000002;1.000001;1.000002;1.000002;1.000003;1.000003
165;5.499996;19;19.000890;19.000000;1.000132;1.000047;1.000132;1.000127;1.000117;1.000106;1.000093;1.000081;1.000068;1.000055;1.000041;1.000026;1.000014;1.000007;1.000003;1.000002;1.000002;1.000001;1.000002;1.000004;1.000003
166;5.533329;19;19.001060;19.000000;1.000146;1.000056;1.000146;1.000140;1.000132;1.000121;1.000108;1.000097;1.000085;1.000071;1.000058;1.000042;1.000028;1.000015;1.000006;1.000003;1.000001;1.000002;1.000002;1.000004;1.000004
167;5.566663;19;19.001260;19.000000;1.000158;1.000066;1.000158;1.000153;1.000146;1.000135;1.000123;1.000112;1.000100;1.000088;1.000075;1.000061;1.000046;1.000029;1.000016;1.000006;1.000003;1.000002;1.000002;1.000004;1.000004
168;5.599996;19;19.001440;19.000000;1.000167;1.000076;1.000167;1.000161;1.000155;1.000145;1.000135;1.000124;1.000113;1.000102;1.000089;1.000076;1.000062;1.000047;1.000030;1.000015;1.000006;1.000003;1.000004;1.000003;1.000004
169;5.633329;19;19.001620;19.000000;1.000174;1.000085;1.000174;1.000168;1.000162;1.000154;1.000145;1.000134;1.000124;1.000113;1.000101;1.000090;1.000077;1.000062;1.000047;1.000030;1.000015;1.000008;1.000006;1.000005;1.000005
170;5.666663;19;19.001850;19.000000;1.000180;1.000097;1.000180;1.000174;1.000169;1.000161;1.000153;1.000144;1.000134;1.000124;1.000114;1.000104;1.000092;1.000079;1.000066;1.000051;1.000035;1.000022;1.000016;1.000014;1.000015
171;5.699996;19;19.002440;19.000000;1.000189;1.000129;1.000189;1.000183;1.000178;1.000172;1.000165;1.000157;1.000150;1.000144;1.000136;1.000130;1.000122;1.000115;1.000108;1.000098;1.000089;1.000080;1.000077;1.000075;1.000074
172;5.733329;19;19.005930;19.000000;1.000406;1.000312;1.000219;1.000219;1.000221;1.000224;1.000232;1.000246;1.000262;1.000280;1.000297;1.000314;1.000331;1.000347;1.000363;1.000375;1.000388;1.000394;1.000403;1.000406;1.000404
173;5.766663;19;19.008770;19.000000;1.000630;1.000462;1.000292;1.000292;1.000296;1.000305;1.000321;1.000346;1.000376;1.000408;1.000439;1.000470;1.000499;1.000526;1.000551;1.000574;1.000593;1.000609;1.000619;1.000628;1.000630
174;5.799996;19;19.006690;19.000000;1.000423;1.000352;1.000288;1.000288;1.000289;1.000291;1.000297;1.000305;1.000316;1.000328;1.000341;1.000354;1.000367;1.000377;1.000386;1.000395;1.000404;1.000409;1.000416;1.000419;1.000423
175;5.833329;19;19.003770;19.000000;1.000241;1.000198;1.000241;1.000237;1.000229;1.000225;1.000215;1.000210;1.000203;1.000201;1.000195;1.000195;1.000193;1.000191;1.000186;1.000184;1.000180;1.000178;1.000173;1.000167;1.000162
176;5.866663;19;19.002600;19.000000;1.000196;1.000137;1.000196;1.000192;1.000184;1.000176;1.000169;1.000162;1.000153;1.000144;1.000136;1.000129;1.000123;1.000117;1.000113;1.000108;1.000105;1.000103;1.000098;1.000096;1.000096
177;5.899996;19;19.002940;19.000000;1.000206;1.000155;1.000206;1.000199;1.000195;1.000186;1.000180;1.000172;1.000167;1.000159;1.000153;1.000148;1.000143;1.000139;1.000138;1.000131;1.000131;1.000127;1.000127;1.000123;1.000120
178;5.933329;19;19.003570;19.000000;1.000237;1.000188;1.000237;1.000233;1.000226;1.000216;1.000210;1.000203;1.000197;1.000190;1.000185;1.000181;1.000179;1.000178;1.000175;1.000167;1.000164;1.000163;1.000158;1.000156;1.000153
179;5.966662;19;19.003830;19.000000;1.000253;1.000202;1.000253;1.000247;1.000243;1.000232;1.000225;1.000218;1.000212;1.000205;1.000198;1.000194;1.000194;1.000191;1.000186;1.000180;1.000175;1.000172;1.000173;1.000169;1.000165
180;5.999996;19;19.003780;19.000000;1.000255;1.000199;1.000255;1.000251;1.000239;1.000234;1.000228;1.000220;1.000211;1.000202;1.000196;1.000189;1.000185;1.000182;1.000178;1.000177;1.000171;1.000172;1.000163;1.000162;1.000160
181;6.033329;19;19.003650;19.000000;1.000252;1.000192;1.000252;1.000247;1.000240;1.000236;1.000222;1.000214;1.000206;1.000198;1.000190;1.000183;1.000177;1.000172;1.000168;1.000164;1.000163;1.000159;1.000155;1.000154;1.000149
182;6.066662;19;19.003590;19.000000;1.000255;1.000189;1.000255;1.000248;1.000241;1.000230;1.000223;1.000215;1.000206;1.000197;1.000188;1.000179;1.000172;1.000166;1.000162;1.000158;1.000158;1.000150;1.000149;1.000148;1.000143
183;6.099996;19;19.003600;19.000000;1.000259;1.000190;1.000259;1.000252;1.000243;1.000239;1.000227;1.000220;1.000208;1.000199;1.000189;1.000180;1.000171;1.000165;1.000160;1.000158;1.000153;1.000152;1.000147;1.000146;1.000141
184;6.133329;19;19.003650;19.000000;1.000268;1.000192;1.000268;1.000257;1.000249;1.000242;1.000232;1.000223;1.000213;1.000203;1.000193;1.000182;1.000173;1.000164;1.000159;1.000155;1.000152;1.000151;1.000145;1.000143;1.000142
