frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio;len0;len1;len2;len3;len4;len5;len6;len7;len8;len9;len10;len11;len12;len13;len14;len15;len16;len17;len18
109;3.633331;19;24.162450;19.000000;1.287163;1.271708;1.287163;1.287105;1.287020;1.286911;1.286775;1.286612;1.286422;1.286205;1.285960;1.285686;1.285384;1.285052;1.284689;1.284297;1.283875;1.283423;1.282941;1.282427;1.024506
110;3.666665;19;23.854220;19.000000;1.270023;1.255485;1.270023;1.269968;1.269887;1.269783;1.269655;1.269501;1.269322;1.269117;1.268886;1.268628;1.268343;1.268029;1.267689;1.267320;1.266923;1.266497;1.266043;1.265560;1.023043
111;3.699998;19;23.550380;19.000000;1.253128;1.239494;1.253128;1.253074;1.252999;1.252900;1.252779;1.252635;1.252466;1.252273;1.252056;1.251813;1.251545;1.251251;1.250931;1.250584;1.250213;1.249813;1.249388;1.248934;1.021600
112;3.733331;19;23.253060;19.000000;1.236594;1.223845;1.236594;1.236544;1.236472;1.236380;1.236265;1.236129;1.235971;1.235790;1.235586;1.235359;1.235108;1.234831;1.234532;1.234209;1.233860;1.233488;1.233088;1.232666;1.020187
113;3.766665;19;22.964320;19.000000;1.220538;1.208648;1.220538;1.220490;1.220423;1.220335;1.220228;1.220100;1.219952;1.219783;1.219591;1.219379;1.219144;1.218887;1.218607;1.218305;1.217980;1.217632;1.217260;1.216867;1.018816
114;3.799998;19;22.686150;19.000000;1.205069;1.194008;1.205069;1.205024;1.204960;1.204878;1.204778;1.204658;1.204520;1.204361;1.204183;1.203984;1.203766;1.203526;1.203265;1.202984;1.202681;1.202357;1.202012;1.201646;1.017494
115;3.833331;19;22.420440;19.000000;1.190293;1.180023;1.190293;1.190250;1.190191;1.190114;1.190020;1.189908;1.189778;1.189631;1.189464;1.189280;1.189076;1.188853;1.188610;1.188350;1.188067;1.187768;1.187447;1.187107;1.016232
116;3.866664;19;22.168980;19.000000;1.176309;1.166788;1.176309;1.176269;1.176213;1.176141;1.176053;1.175948;1.175828;1.175690;1.175535;1.175363;1.175174;1.174967;1.174742;1.174499;1.174238;1.173959;1.173663;1.173348;1.015037
117;3.899998;19;21.933420;19.000000;1.163210;1.154391;1.163210;1.163172;1.163119;1.163051;1.162970;1.162872;1.162759;1.162631;1.162487;1.162327;1.162151;1.161959;1.161751;1.161525;1.161284;1.161026;1.160751;1.160459;1.013918
118;3.933331;19;21.715280;19.000000;1.151079;1.142910;1.151079;1.151043;1.150993;1.150930;1.150853;1.150762;1.150657;1.150537;1.150404;1.150255;1.150092;1.149913;1.149720;1.149510;1.149287;1.149049;1.148793;1.148524;1.012883
119;3.966664;19;21.515910;19.000000;1.139991;1.132416;1.139991;1.139956;1.139910;1.139851;1.139778;1.139694;1.139596;1.139484;1.139359;1.139221;1.139069;1.138903;1.138723;1.138530;1.138322;1.138100;1.137865;1.137614;1.011936
120;3.999998;19;21.336460;19.000000;1.130011;1.122971;1.130011;1.129978;1.129935;1.129878;1.129811;1.129731;1.129640;1.129536;1.129419;1.129290;1.129148;1.128994;1.128827;1.128647;1.128453;1.128247;1.128028;1.127797;1.011083
121;4.033331;19;21.177910;19.000000;1.121193;1.114627;1.121193;1.121163;1.121121;1.121068;1.121005;1.120930;1.120843;1.120746;1.120637;1.120516;1.120383;1.120239;1.120083;1.119915;1.119735;1.119542;1.119339;1.119122;1.010331
122;4.066664;19;21.041040;19.000000;1.113580;1.107423;1.113580;1.113551;1.113511;1.113462;1.113402;1.113331;1.113250;1.113158;1.113055;1.112942;1.112817;1.112681;1.112535;1.112377;1.112208;1.112028;1.111837;1.111634;1.009681
123;4.099998;19;20.926410;19.000000;1.107204;1.101390;1.107204;1.107176;1.107138;1.107091;1.107034;1.106967;1.106890;1.106803;1.106705;1.106598;1.106480;1.106351;1.106213;1.106064;1.105905;1.105734;1.105554;1.105363;1.009136
124;4.133331;19;20.834340;19.000000;1.102083;1.096545;1.102083;1.102056;1.102020;1.101974;1.101920;1.101855;1.101782;1.101699;1.101606;1.101503;1.101391;1.101269;1.101136;1.100995;1.100842;1.100681;1.100508;1.100326;1.008700
125;4.166664;19;20.764970;19.000000;1.098223;1.092893;1.098223;1.098197;1.098162;1.098118;1.098066;1.098003;1.097932;1.097852;1.097763;1.097664;1.097556;1.097438;1.097311;1.097174;1.097027;1.096871;1.096706;1.096532;1.008371
126;4.199997;19;20.718170;19.000000;1.095619;1.090430;1.095619;1.095593;1.095559;1.095517;1.095465;1.095405;1.095336;1.095258;1.095171;1.095074;1.094969;1.094854;1.094730;1.094597;1.094455;1.094303;1.094142;1.093972;1.008149
127;4.233331;19;20.693620;19.000000;1.094252;1.089138;1.094252;1.094227;1.094194;1.094152;1.094101;1.094042;1.093974;1.093897;1.093811;1.093716;1.093612;1.093500;1.093377;1.093247;1.093106;1.092956;1.092798;1.092630;1.008033
128;4.266664;19;20.690790;19.000000;1.094093;1.088989;1.094093;1.094068;1.094035;1.093993;1.093943;1.093884;1.093817;1.093740;1.093654;1.093560;1.093457;1.093344;1.093222;1.093092;1.092951;1.092803;1.092644;1.092475;1.008020
129;4.299997;19;20.708930;19.000000;1.095100;1.089944;1.095100;1.095075;1.095042;1.095000;1.094949;1.094890;1.094822;1.094745;1.094659;1.094564;1.094460;1.094346;1.094223;1.094092;1.093950;1.093800;1.093638;1.093470;1.008106
130;4.333331;19;20.747110;19.000000;1.097221;1.091953;1.097221;1.097196;1.097163;1.097120;1.097069;1.097009;1.096940;1.096861;1.096774;1.096677;1.096571;1.096455;1.096331;1.096195;1.096051;1.095897;1.095733;1.095560;1.008288
131;4.366664;19;20.804230;19.000000;1.100395;1.094959;1.100395;1.100370;1.100336;1.100293;1.100241;1.100179;1.100108;1.100028;1.099938;1.099838;1.099730;1.099610;1.099481;1.099343;1.099193;1.099035;1.098866;1.098686;1.008559
132;4.399997;19;20.879020;19.000000;1.104552;1.098896;1.104552;1.104527;1.104492;1.104448;1.104394;1.104331;1.104257;1.104174;1.104082;1.103978;1.103865;1.103742;1.103607;1.103463;1.103308;1.103142;1.102967;1.102780;1.008915
133;4.433331;19;20.970100;19.000000;1.109615;1.103689;1.109615;1.109589;1.109553;1.109507;1.109452;1.109386;1.109310;1.109223;1.109126;1.109019;1.108900;1.108771;1.108631;1.108479;1.108317;1.108145;1.107960;1.107765;1.009348
134;4.466664;19;21.075930;19.000000;1.115498;1.109259;1.115498;1.115471;1.115434;1.115386;1.115329;1.115260;1.115181;1.115090;1.114989;1.114876;1.114751;1.114616;1.114469;1.114310;1.114139;1.113957;1.113762;1.113557;1.009851
135;4.499997;19;21.194890;19.000000;1.122111;1.115521;1.122111;1.122084;1.122045;1.121996;1.121935;1.121863;1.121780;1.121685;1.121578;1.121461;1.121329;1.121186;1.121031;1.120863;1.120682;1.120491;1.120285;1.120068;1.010417
136;4.533330;19;21.325290;19.000000;1.129361;1.122384;1.129361;1.129332;1.129292;1.129240;1.129177;1.129102;1.129014;1.128914;1.128802;1.128677;1.128539;1.128389;1.128224;1.128047;1.127856;1.127652;1.127435;1.127204;1.011036
137;4.566664;19;21.465370;19.000000;1.137148;1.129756;1.137148;1.137118;1.137076;1.137023;1.136956;1.136877;1.136785;1.136680;1.136561;1.136430;1.136285;1.136124;1.135951;1.135764;1.135563;1.135346;1.135114;1.134871;1.011701
138;4.599997;19;21.613330;19.000000;1.145373;1.137544;1.145373;1.145342;1.145299;1.145242;1.145173;1.145089;1.144992;1.144883;1.144757;1.144619;1.144464;1.144297;1.144112;1.143914;1.143700;1.143472;1.143227;1.142967;1.012406
139;4.633330;19;21.767340;19.000000;1.153934;1.145649;1.153934;1.153903;1.153857;1.153798;1.153725;1.153638;1.153536;1.153420;1.153288;1.153142;1.152980;1.152802;1.152607;1.152397;1.152172;1.151929;1.151672;1.151396;1.013138
140;4.666664;19;21.925550;19.000000;1.162730;1.153976;1.162730;1.162697;1.162650;1.162588;1.162512;1.162420;1.162314;1.162192;1.162052;1.161899;1.161728;1.161539;1.161335;1.161114;1.160876;1.160618;1.160345;1.160054;1.013890
141;4.699997;19;22.086160;19.000000;1.171659;1.162429;1.171659;1.171624;1.171575;1.171511;1.171431;1.171335;1.171223;1.171095;1.170949;1.170787;1.170608;1.170410;1.170194;1.169960;1.169708;1.169438;1.169151;1.168845;1.014654
142;4.733330;19;22.247340;19.000000;1.180620;1.170913;1.180620;1.180584;1.180533;1.180466;1.180382;1.180282;1.180165;1.180030;1.179878;1.179708;1.179519;1.179312;1.179085;1.178840;1.178576;1.178291;1.177990;1.177664;1.015419
143;4.766664;19;22.407350;19.000000;1.189515;1.179334;1.189515;1.189478;1.189425;1.189355;1.189268;1.189163;1.189041;1.188900;1.188742;1.188563;1.188366;1.188149;1.187912;1.187654;1.187377;1.187078;1.186760;1.186420;1.016181
144;4.799997;19;22.564450;19.000000;1.198249;1.187603;1.198249;1.198211;1.198155;1.198083;1.197993;1.197884;1.197756;1.197610;1.197444;1.197258;1.197051;1.196826;1.196577;1.196308;1.196019;1.195707;1.195373;1.195020;1.016927
145;4.833330;19;22.716990;19.000000;1.206729;1.195631;1.206729;1.206690;1.206633;1.206558;1.206464;1.206351;1.206218;1.206066;1.205894;1.205700;1.205486;1.205249;1.204991;1.204711;1.204408;1.204085;1.203736;1.203367;1.017652
146;4.866663;19;22.863370;19.000000;1.214867;1.203335;1.214867;1.214827;1.214768;1.214690;1.214593;1.214476;1.214339;1.214181;1.214003;1.213801;1.213579;1.213333;1.213066;1.212775;1.212460;1.212124;1.211761;1.211379;1.018347
147;4.899997;19;23.002080;19.000000;1.222578;1.210636;1.222578;1.222537;1.222476;1.222396;1.222296;1.222176;1.222034;1.221871;1.221685;1.221479;1.221247;1.220995;1.220716;1.220416;1.220089;1.219742;1.219368;1.218971;1.019006
148;4.933330;19;23.131680;19.000000;1.229783;1.217457;1.229783;1.229741;1.229679;1.229597;1.229493;1.229370;1.229224;1.229056;1.228865;1.228651;1.228413;1.228152;1.227866;1.227555;1.227220;1.226859;1.226474;1.226063;1.019623
149;4.966663;19;23.250850;19.000000;1.236407;1.223729;1.236407;1.236365;1.236301;1.236217;1.236111;1.235984;1.235834;1.235662;1.235466;1.235246;1.235002;1.234734;1.234439;1.234120;1.233775;1.233402;1.233008;1.232583;1.020190
150;4.999997;19;23.358320;19.000000;1.242382;1.229385;1.242382;1.242338;1.242274;1.242188;1.242080;1.241950;1.241797;1.241620;1.241420;1.241195;1.240944;1.240669;1.240368;1.240040;1.239685;1.239307;1.238901;1.238466;1.020700
151;5.033330;19;23.452970;19.000000;1.247643;1.234367;1.247643;1.247599;1.247533;1.247446;1.247336;1.247203;1.247047;1.246867;1.246662;1.246434;1.246177;1.245896;1.245589;1.245256;1.244893;1.244503;1.244089;1.243646;1.021151
152;5.066663;19;23.533760;19.000000;1.252134;1.238619;1.252134;1.252089;1.252022;1.251934;1.251822;1.251688;1.251529;1.251346;1.251136;1.250904;1.250645;1.250358;1.250045;1.249705;1.249336;1.248943;1.248517;1.248069;1.021535
153;5.099997;19;23.599760;19.000000;1.255803;1.242093;1.255803;1.255757;1.255690;1.255600;1.255487;1.255350;1.255191;1.255004;1.254795;1.254557;1.254294;1.254004;1.253686;1.253343;1.252968;1.252565;1.252139;1.251680;1.021848
154;5.133330;19;23.650160;19.000000;1.258604;1.244745;1.258604;1.258558;1.258490;1.258400;1.258286;1.258148;1.257986;1.257798;1.257587;1.257346;1.257081;1.256788;1.256466;1.256120;1.255739;1.255337;1.254901;1.254439;1.022088
155;5.166663;19;23.684270;19.000000;1.260499;1.246540;1.260499;1.260453;1.260385;1.260294;1.260179;1.260040;1.259878;1.259689;1.259475;1.259236;1.258967;1.258671;1.258349;1.257998;1.257617;1.257209;1.256773;1.256307;1.022249
156;5.199996;19;23.701490;19.000000;1.261455;1.247447;1.261455;1.261410;1.261341;1.261250;1.261135;1.260997;1.260832;1.260645;1.260429;1.260187;1.259920;1.259622;1.259300;1.258947;1.258567;1.258156;1.257716;1.257251;1.022331
157;5.233330;19;23.701380;19.000000;1.261447;1.247441;1.261447;1.261402;1.261333;1.261243;1.261128;1.260989;1.260825;1.260638;1.260423;1.260180;1.259914;1.259617;1.259294;1.258941;1.258559;1.258152;1.257711;1.257245;1.022332
158;5.266663;19;23.683570;19.000000;1.260456;1.246504;1.260456;1.260411;1.260343;1.260253;1.260139;1.260001;1.259838;1.259650;1.259437;1.259197;1.258929;1.258634;1.258312;1.257963;1.257580;1.257173;1.256738;1.256270;1.022249
159;5.299996;19;23.647850;19.000000;1.258469;1.244624;1.258469;1.258424;1.258357;1.258267;1.258154;1.258018;1.257857;1.257669;1.257460;1.257219;1.256955;1.256664;1.256342;1.255994;1.255620;1.255213;1.254778;1.254318;1.022078
160;5.333330;19;23.594110;19.000000;1.255479;1.241795;1.255479;1.255435;1.255368;1.255280;1.255168;1.255033;1.254874;1.254691;1.254481;1.254247;1.253983;1.253695;1.253379;1.253035;1.252660;1.252262;1.251834;1.251377;1.021824
161;5.366663;19;23.522330;19.000000;1.251486;1.238017;1.251486;1.251443;1.251378;1.251291;1.251181;1.251049;1.250892;1.250711;1.250505;1.250274;1.250015;1.249732;1.249420;1.249081;1.248715;1.248322;1.247900;1.247450;1.021482
162;5.399996;19;23.432630;19.000000;1.246498;1.233296;1.246498;1.246455;1.246392;1.246306;1.246199;1.246069;1.245916;1.245738;1.245537;1.245309;1.245058;1.244779;1.244473;1.244142;1.243784;1.243397;1.242984;1.242544;1.021056
163;5.433330;19;23.325260;19.000000;1.240526;1.227645;1.240526;1.240485;1.240423;1.240340;1.240235;1.240108;1.239958;1.239786;1.239589;1.239367;1.239121;1.238851;1.238553;1.238227;1.237878;1.237502;1.237095;1.236667;1.020548
164;5.466663;19;23.200530;19.000000;1.233589;1.221080;1.233589;1.233549;1.233489;1.233408;1.233307;1.233183;1.233039;1.232871;1.232679;1.232465;1.232227;1.231961;1.231673;1.231358;1.231021;1.230651;1.230260;1.229841;1.019956
165;5.499996;19;23.058880;19.000000;1.225712;1.213625;1.225712;1.225673;1.225615;1.225537;1.225440;1.225320;1.225180;1.225017;1.224834;1.224626;1.224396;1.224140;1.223861;1.223557;1.223230;1.222875;1.222495;1.222094;1.019282
166;5.533329;19;22.900860;19.000000;1.216924;1.205308;1.216924;1.216887;1.216831;1.216756;1.216662;1.216548;1.216413;1.216257;1.216080;1.215881;1.215659;1.215413;1.215145;1.214853;1.214538;1.214199;1.213832;1.213448;1.018531
167;5.566663;19;22.727090;19.000000;1.207260;1.196162;1.207260;1.207225;1.207172;1.207100;1.207010;1.206901;1.206773;1.206624;1.206454;1.206264;1.206052;1.205818;1.205562;1.205284;1.204978;1.204658;1.204308;1.203939;1.017704
168;5.599996;19;22.538300;19.000000;1.196762;1.186226;1.196762;1.196728;1.196678;1.196610;1.196525;1.196421;1.196299;1.196158;1.195997;1.195816;1.195615;1.195392;1.195150;1.194883;1.194600;1.194290;1.193962;1.193607;1.016809
169;5.633329;19;22.335310;19.000000;1.185473;1.175542;1.185473;1.185442;1.185394;1.185330;1.185250;1.185152;1.185037;1.184904;1.184752;1.184582;1.184393;1.184183;1.183955;1.183705;1.183434;1.183143;1.182834;1.182500;1.015844
170;5.666663;19;22.119000;19.000000;1.173445;1.164158;1.173445;1.173415;1.173371;1.173311;1.173236;1.173144;1.173036;1.172913;1.172770;1.172611;1.172434;1.172238;1.172024;1.171791;1.171538;1.171266;1.170975;1.170668;1.014817
171;5.699996;19;21.890350;19.000000;1.160730;1.152124;1.160730;1.160702;1.160661;1.160606;1.160536;1.160452;1.160352;1.160236;1.160106;1.159958;1.159793;1.159612;1.159413;1.159196;1.158964;1.158710;1.158442;1.158156;1.013731
172;5.733329;19;21.650410;19.000000;1.147386;1.139495;1.147386;1.147361;1.147323;1.147272;1.147209;1.147131;1.147040;1.146934;1.146814;1.146678;1.146528;1.146361;1.146179;1.145980;1.145766;1.145536;1.145291;1.145025;1.012591
173;5.766663;19;21.400250;19.000000;1.133476;1.126329;1.133476;1.133453;1.133419;1.133373;1.133315;1.133244;1.133162;1.133066;1.132958;1.132834;1.132698;1.132548;1.132382;1.132203;1.132009;1.131800;1.131574;1.131337;1.011401
174;5.799996;19;21.141050;19.000000;1.119062;1.112687;1.119062;1.119042;1.119011;1.118970;1.118918;1.118856;1.118781;1.118696;1.118599;1.118490;1.118367;1.118234;1.118087;1.117926;1.117754;1.117565;1.117368;1.117154;1.010172
175;5.833329;19;20.874020;19.000000;1.104212;1.098632;1.104212;1.104194;1.104168;1.104132;1.104086;1.104031;1.103967;1.103892;1.103807;1.103711;1.103604;1.103488;1.103359;1.103218;1.103067;1.102903;1.102727;1.102546;1.008902
176;5.866663;19;20.600400;19.000000;1.088997;1.084231;1.088997;1.088982;1.088958;1.088928;1.088889;1.088842;1.088787;1.088723;1.088651;1.088569;1.088477;1.088378;1.088267;1.088149;1.088017;1.087881;1.087728;1.087572;1.007602
177;5.899996;19;20.321490;19.000000;1.073487;1.069552;1.073487;1.073474;1.073456;1.073430;1.073398;1.073359;1.073314;1.073261;1.073201;1.073134;1.073058;1.072975;1.072885;1.072786;1.072678;1.072563;1.072441;1.072308;1.006277
178;5.933329;19;20.038610;19.000000;1.057757;1.054664;1.057757;1.057747;1.057732;1.057712;1.057686;1.057656;1.057620;1.057579;1.057532;1.057478;1.057419;1.057353;1.057283;1.057204;1.057122;1.057032;1.056934;1.056832;1.004933
179;5.966662;19;19.753120;19.000000;1.041881;1.039638;1.041881;1.041874;1.041863;1.041848;1.041830;1.041808;1.041782;1.041752;1.041717;1.041678;1.041637;1.041589;1.041538;1.041481;1.041420;1.041355;1.041282;1.041208;1.003578
180;5.999996;19;19.466420;19.000000;1.025938;1.024548;1.025938;1.025933;1.025926;1.025916;1.025905;1.025891;1.025875;1.025856;1.025835;1.025812;1.025785;1.025756;1.025723;1.025690;1.025653;1.025612;1.025569;1.025523;1.002216
181;6.033329;19;19.179940;19.000000;1.010008;1.009471;1.010008;1.010006;1.010003;1.010000;1.009995;1.009990;1.009983;1.009977;1.009968;1.009959;1.009947;1.009937;1.009925;1.009910;1.009895;1.009880;1.009861;1.009846;1.000854
182;6.066662;19;18.896020;19.000000;0.999503;0.994527;0.994278;0.994262;0.994253;0.994246;0.994240;0.994236;0.994234;0.994233;0.994232;0.994235;0.994237;0.994241;0.994246;0.994252;0.994260;0.994269;0.994278;0.994288;0.999503
183;6.099996;19;18.876560;19.000000;0.999023;0.993503;0.999023;0.998677;0.997776;0.996515;0.995195;0.993941;0.992829;0.991870;0.991086;0.990496;0.990131;0.990012;0.990173;0.990643;0.991421;0.992337;0.992954;0.993017;0.998471
184;6.133329;19;18.998740;19.000000;1.000103;0.999934;1.000102;1.000103;1.000069;1.000034;0.999988;0.999937;0.999888;0.999846;0.999816;0.999796;0.999792;0.999799;0.999822;0.999856;0.999903;0.999953;0.999995;1.000018;1.000020
185;6.166662;19;19.002060;19.000000;1.000198;1.000108;1.000029;1.000022;1.000025;1.000043;1.000070;1.000103;1.000136;1.000164;1.000185;1.000195;1.000198;1.000192;1.000176;1.000150;1.000119;1.000087;1.000064;1.000054;1.000046
186;6.199996;19;19.000190;19.000000;1.000021;1.000010;1.000021;1.000008;1.000005;1.000006;1.000006;1.000008;1.000010;1.000012;1.000013;1.000015;1.000014;1.000014;1.000011;1.000011;1.000008;1.000006;1.000006;1.000007;1.000006
187;6.233329;19;19.000050;19.000000;1.000020;1.000003;1.000020;1.000003;1.000003;1.000003;1.000002;1.000001;1.000001;1.000001;1.000000;1.000000;1.000000;1.000001;1.000001;1.000001;1.000002;1.000002;1.000002;1.000004;1.000004
188;6.266662;19;19.000060;19.000000;1.000023;1.000003;1.000023;0.999999;1.000003;1.000002;1.000002;1.000002;1.000002;1.000003;1.000002;1.000002;1.000003;1.000002;1.000002;1.000002;1.000002;1.000002;1.000002;1.000002;1.000003
189;6.299995;19;19.000060;19.000000;1.000027;1.000003;1.000027;0.999994;1.000003;1.000002;1.000001;1.000002;1.000002;1.000002;1.000002;1.000002;1.000002;1.000002;1.000002;1.000002;1.000002;1.000002;1.000002;1.000003;1.000001
190;6.333329;19;19.000050;19.000000;1.000032;1.000003;1.000032;0.999990;1.000004;1.000001;1.000001;1.000001;1.000002;1.000002;1.000001;1.000002;1.000002;1.000002;1.000002;1.000001;1.000002;1.000001;1.000001;1.000002;1.000001
191;6.366662;19;19.000050;19.000000;1.000038;1.000003;1.000038;0.999987;1.000006;1.000001;1.000001;1.000001;1.000001;1.000002;1.000001;1.000002;1.000002;1.000001;1.000002;1.000002;1.000002;1.000001;1.000001;1.000002;1.000001
192;6.399995;19;19.000050;19.000000;1.000042;1.000003;1.000042;0.999985;1.000007;1.000000;1.000000;1.000001;1.000001;1.000002;1.000001;1.000002;1.000001;1.000002;1.000002;1.000001;1.000001;1.000001;1.000001;1.000001;1.000000
193;6.433329;19;19.000050;19.000000;1.000043;1.000003;1.000043;0.999987;1.000008;0.999999;1.000000;1.000000;1.000001;1.000001;1.000001;1.000001;1.000001;1.000002;1.000001;1.000002;1.000001;1.000001;1.000001;1.000001;1.000000
194;6.466662;19;19.000050;19.000000;1.000040;1.000003;1.000040;0.999993;1.000009;0.999998;1.000000;1.000000;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000000;1.000001;1.000001;1.000000
195;6.499995;19;19.000050;19.000000;1.000032;1.000003;1.000032;1.000001;1.000008;0.999997;1.000000;1.000000;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000002;1.000001;1.000001;1.000001;1.000002;1.000000
196;6.533329;19;19.000050;19.000000;1.000023;1.000003;1.000023;1.000010;1.000008;0.999997;1.000000;1.000000;1.000001;1.000001;1.000001;1.000001;1.000002;1.000001;1.000001;1.000001;1.000002;1.000000;1.000000;1.000002;1.000000
197;6.566662;19;19.000050;19.000000;1.000018;1.000003;1.000014;1.000018;1.000007;0.999997;1.000000;1.000000;1.000000;1.000001;1.000002;1.000001;1.000001;1.000001;1.000001;1.000002;1.000001;1.000000;1.000000;1.000001;1.000000
198;6.599995;19;19.000050;19.000000;1.000023;1.000003;1.000008;1.000023;1.000008;0.999997;1.000000;1.000000;1.000001;1.000001;1.000001;1.000002;1.000001;1.000001;1.000002;1.000001;1.000001;1.000001;1.000000;1.000001;1.000000
199;6.633328;19;19.000050;19.000000;1.000025;1.000003;1.000006;1.000025;1.000008;0.999997;1.000000;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000000
200;6.666662;19;19.000060;19.000000;1.000028;1.000003;1.000008;1.000028;1.000010;0.999996;1.000000;1.000000;1.000001;1.000001;1.000001;1.000002;1.000002;1.000001;1.000001;1.000002;1.000001;1.000000;1.000000;1.000001;1.000000
201;6.699995;19;19.000070;19.000000;1.000035;1.000004;1.000018;1.000035;1.000015;0.999993;1.000000;1.000000;1.000001;1.000001;1.000001;1.000001;1.000001;1.000002;1.000001;1.000001;1.000001;1.000001;1.000000;1.000001;1.000000
202;6.733328;19;19.000140;19.000000;1.000060;1.000007;1.000048;1.000060;1.000033;0.999986;1.000000;1.000000;1.000000;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000000;1.000001;1.000000
203;6.766662;19;19.000420;19.000000;1.000185;1.000022;1.000185;1.000179;1.000106;0.999958;0.999997;0.999999;0.999999;0.999999;1.000000;1.000000;0.999999;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000001;1.000000
204;6.799995;19;19.000740;19.000000;1.000325;1.000039;1.000325;1.000293;1.000162;0.999949;0.999998;1.000000;1.000000;1.000000;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000000;1.000000;1.000002;1.000000
205;6.833328;19;19.000330;19.000000;1.000122;1.000018;1.000122;1.000107;1.000052;1.000013;1.000014;1.000002;1.000002;1.000002;1.000002;1.000002;1.000003;1.000002;1.000002;1.000001;1.000001;1.000001;1.000000;1.000001;1.000000
206;6.866662;19;19.000190;19.000000;1.000052;1.000010;1.000052;1.000043;1.000018;1.000038;1.000020;1.000002;1.000002;1.000002;1.000002;1.000002;1.000002;1.000002;1.000001;1.000001;1.000001;1.000001;1.000000;1.000002;1.000000
207;6.899995;19;19.000160;19.000000;1.000047;1.000008;1.000033;1.000026;1.000012;1.000047;1.000022;1.000002;1.000002;1.000002;1.000002;1.000002;1.000002;1.000002;1.000002;1.000001;1.000002;1.000001;1.000000;1.000002;1.000000
208;6.933328;19;19.000180;19.000000;1.000054;1.000009;1.000027;1.000022;1.000017;1.000054;1.000027;1.000004;1.000004;1.000004;1.000003;1.000003;1.000003;1.000003;1.000002;1.000002;1.000002;1.000001;1.000000;1.000001;1.000000
209;6.966661;19;19.000260;19.000000;1.000069;1.000014;1.000028;1.000026;1.000033;1.000069;1.000036;1.000011;1.000010;1.000009;1.000008;1.000007;1.000006;1.000005;1.000004;1.000003;1.000002;1.000000;1.000000;1.000001;1.000000
210;6.999995;19;19.000420;19.000000;1.000095;1.000022;1.000037;1.000038;1.000061;1.000095;1.000051;1.000024;1.000021;1.000018;1.000016;1.000014;1.000012;1.000010;1.000008;1.000006;1.000004;1.000002;1.000000;1.000001;1.000000
211;7.033328;19;19.000590;19.000000;1.000109;1.000031;1.000058;1.000059;1.000084;1.000109;1.000060;1.000041;1.000033;1.000030;1.000026;1.000023;1.000019;1.000016;1.000013;1.000009;1.000006;1.000003;1.000000;1.000001;0.999999
212;7.066661;19;19.000790;19.000000;1.000123;1.000042;1.000123;1.000116;1.000111;1.000111;1.000062;1.000054;1.000040;1.000036;1.000032;1.000028;1.000024;1.000019;1.000015;1.000011;1.000007;1.000003;1.000001;1.000001;0.999999
213;7.099995;19;19.001310;19.000000;1.000270;1.000069;1.000270;1.000255;1.000200;1.000149;1.000088;1.000072;1.000051;1.000046;1.000041;1.000036;1.000031;1.000025;1.000020;1.000014;1.000009;1.000004;1.000001;1.000001;1.000000
214;7.133328;19;19.001160;19.000000;1.000211;1.000061;1.000211;1.000202;1.000162;1.000122;1.000090;1.000079;1.000055;1.000048;1.000043;1.000037;1.000032;1.000027;1.000021;1.000015;1.000009;1.000005;1.000000;1.000001;0.999999
215;7.166661;19;19.000850;19.000000;1.000114;1.000045;1.000114;1.000109;1.000096;1.000084;1.000079;1.000077;1.000056;1.000046;1.000041;1.000036;1.000031;1.000026;1.000021;1.000016;1.000010;1.000005;1.000001;1.000001;1.000000
216;7.199995;19;19.000830;19.000000;1.000101;1.000044;1.000101;1.000095;1.000089;1.000085;1.000083;1.000079;1.000062;1.000046;1.000041;1.000036;1.000032;1.000026;1.000021;1.000016;1.000010;1.000005;1.000002;1.000001;1.000000
217;7.233328;19;19.001020;19.000000;1.000139;1.000054;1.000139;1.000127;1.000119;1.000112;1.000102;1.000091;1.000072;1.000050;1.000044;1.000039;1.000034;1.000029;1.000024;1.000017;1.000012;1.000006;1.000002;1.000000;1.000000
218;7.266661;19;19.001440;19.000000;1.000224;1.000076;1.000224;1.000205;1.000187;1.000166;1.000141;1.000116;1.000091;1.000061;1.000053;1.000047;1.000041;1.000035;1.000028;1.000022;1.000014;1.000008;1.000003;0.999999;1.000001
219;7.299994;19;19.001700;19.000000;1.000263;1.000090;1.000263;1.000243;1.000221;1.000195;1.000165;1.000135;1.000109;1.000075;1.000062;1.000055;1.000048;1.000041;1.000033;1.000026;1.000018;1.000010;1.000005;0.999998;1.000002
220;7.333328;19;19.001770;19.000000;1.000258;1.000093;1.000258;1.000240;1.000220;1.000196;1.000170;1.000144;1.000120;1.000089;1.000068;1.000060;1.000052;1.000045;1.000037;1.000030;1.000022;1.000013;1.000008;0.999997;1.000003
