frame;time;maxForce;avgForce;maxAccel
632;21.066690;3.75996;0.456243;1691.98
633;21.100020;4.77189;0.474874;1154.18
634;21.133350;4.10205;0.465137;2395.95
635;21.166690;3.11636;0.415477;2804.72
636;21.200020;3.64055;0.400115;1638.24
637;21.233350;3.4554;0.478879;1554.93
638;21.266690;4.51693;0.659886;2032.61
639;21.300020;6.48164;0.88494;2916.73
640;21.333350;5.96143;0.986393;2682.64
641;21.366680;3.79911;0.978926;1907.85
642;21.400020;3.64365;0.955659;2954.98
643;21.433350;3.55723;0.867296;1365.43
644;21.466680;3.11817;0.726056;1403.17
645;21.500020;2.3931;0.66738;1793.05
646;21.533350;2.29808;0.583604;1512.5
647;21.566680;2.11811;0.510275;781.575
648;21.600010;1.81869;0.431738;642.143
649;21.633350;1.27392;0.329241;573.263
650;21.666680;0.765778;0.2398;344.599
651;21.700010;0.935599;0.216824;421.019
652;21.733350;1.407;0.245231;633.149
653;21.766680;1.38339;0.299772;605.533
654;21.800010;2.106;0.445101;605.574
655;21.833340;2.35717;0.528765;965.202
656;21.866680;2.49836;0.587509;1124.26
657;21.900010;2.0307;0.600116;913.813
658;21.933340;1.92171;0.557107;864.767
659;21.966670;1.49603;0.482796;763.481
660;22.000010;1.22038;0.424016;583.631
661;22.033340;1.25315;0.348111;563.917
662;22.066670;1.35668;0.26286;610.503
663;22.100010;1.04558;0.210955;470.512
664;22.133340;0.567752;0.192873;355.814
665;22.166670;0.659314;0.197453;276.263
666;22.200000;0.826902;0.215724;372.105
667;22.233340;0.86835;0.266109;390.757
668;22.266670;1.24187;0.320426;281.169
669;22.300000;1.49841;0.356507;337.141
670;22.333340;1.63873;0.358471;410.532
671;22.366670;1.32393;0.329294;550.401
672;22.400000;1.15875;0.28441;521.437
673;22.433330;0.869734;0.232357;483.233
674;22.466670;0.762857;0.190596;446.05
675;22.500000;0.692623;0.175672;359.374
676;22.533330;0.622636;0.174951;337.451
677;22.566670;0.515708;0.179391;414.327
678;22.600000;0.643131;0.177599;578.817
679;22.633330;0.841917;0.180851;757.724
680;22.666660;0.959364;0.193625;863.426
681;22.700000;0.953473;0.209514;858.124
682;22.733330;0.901644;0.222635;693.061
683;22.766660;0.826473;0.22375;477.383
684;22.800000;0.880085;0.20368;261.752
685;22.833330;1.0137;0.211958;228.082
686;22.866660;1.78952;0.245594;402.641
687;22.899990;1.57773;0.255907;413.826
688;22.933330;1.5391;0.254384;591.627
689;22.966660;1.59444;0.249433;636.565
690;22.999990;1.24885;0.248003;536.294
691;23.033330;0.935486;0.23634;420.968
692;23.066660;0.737063;0.21447;331.678
693;23.099990;0.514074;0.197179;216.22
694;23.133320;0.46743;0.20024;351.969
695;23.166660;0.954971;0.228979;429.736
696;23.199990;1.14451;0.242789;538.986
697;23.233320;1.23387;0.245663;1110.48
698;23.266650;1.29711;0.235674;1167.4
699;23.299990;0.974139;0.221028;876.723
700;23.333320;0.665406;0.210057;598.864
701;23.366650;0.815034;0.210764;599.368
702;23.399990;0.884746;0.227799;666.237
703;23.433320;1.06786;0.264904;938.866
704;23.466650;1.66492;0.305284;1498.42
705;23.499980;2.23426;0.341729;2010.83
706;23.533320;2.23185;0.345526;2008.66
707;23.566650;1.74194;0.331214;1567.74
708;23.599980;1.52067;0.306636;913.255
709;23.633320;1.19552;0.273392;403.858
710;23.666650;0.967686;0.260555;435.458
711;23.699980;1.03383;0.256726;638.561
712;23.733310;0.811938;0.238166;542.494
713;23.766650;0.719281;0.216645;461.824
714;23.799980;0.706356;0.215639;304.33
715;23.833310;0.926548;0.236959;376.419
716;23.866650;1.48632;0.253618;1337.69
717;23.899980;1.22829;0.26797;926.797
718;23.933310;1.27407;0.274693;602.996
719;23.966640;1.43911;0.272929;628.038
720;23.999980;1.42917;0.270024;642.593
721;24.033310;1.77209;0.271878;797.438
722;24.066640;2.07761;0.277664;934.92
723;24.099980;1.83022;0.299637;823.597
724;24.133310;1.66449;0.328904;551.024
725;24.166640;1.48146;0.332399;612.868
726;24.199970;1.23652;0.310999;504.414
727;24.233310;1.0752;0.277543;430.519
728;24.266640;0.814495;0.243366;685.753
729;24.299970;1.38274;0.251913;742.877
730;24.333310;1.81069;0.288638;623.159
731;24.366640;1.69536;0.318234;463.842
732;24.399970;1.69812;0.326867;586.356
733;24.433300;1.76235;0.30891;772.054
734;24.466640;1.54892;0.274775;667.222
735;24.499970;1.56301;0.227837;703.355
736;24.533300;0.919569;0.196893;413.805
737;24.566640;1.43279;0.19712;644.756
738;24.599970;1.2409;0.241021;558.402
739;24.633300;2.34339;0.258961;747.154
740;24.666630;1.93604;0.251132;871.214
741;24.699970;1.16477;0.252883;427.985
742;24.733300;1.16347;0.257588;466.616
743;24.766630;0.962367;0.268225;433.064
744;24.799960;1.04074;0.249209;468.333
745;24.833300;1.42486;0.238782;641.184
746;24.866630;1.49448;0.229339;672.514
747;24.899960;1.06549;0.224824;448.61
748;24.933300;1.02039;0.212861;398.877
749;24.966630;0.893106;0.20204;401.897
750;24.999960;0.779849;0.202706;585.198
751;25.033290;1.07232;0.20415;847.409
752;25.066630;1.04019;0.196924;936.17
753;25.099960;0.950075;0.184423;855.066
754;25.133290;0.845748;0.171695;761.172
755;25.166630;0.761624;0.17426;685.461
756;25.199960;0.867606;0.185134;780.844
757;25.233290;1.21324;0.195044;1091.91
758;25.266620;1.6675;0.203174;1500.75
759;25.299960;2.07335;0.208035;1866.01
760;25.333290;2.26707;0.217188;2040.36
761;25.366620;2.12608;0.220217;1913.47
762;25.399960;1.68046;0.205807;1495.59
763;25.433290;1.14799;0.185576;1019.07
764;25.466620;0.724593;0.16005;652.132
765;25.499950;0.644689;0.138774;369.671
766;25.533290;0.497975;0.134772;212.069
767;25.566620;0.67554;0.136771;280.293
768;25.599950;0.700063;0.133883;315.028
769;25.633290;0.474529;0.123225;213.538
770;25.666620;0.385968;0.117734;171.052
771;25.699950;0.394333;0.12283;174.334
772;25.733280;0.564768;0.135132;150.368
773;25.766620;0.619268;0.13888;271.345
774;25.799950;0.58774;0.138331;382.888
775;25.833280;0.593391;0.136726;534.051
776;25.866620;0.537557;0.136635;453.037
777;25.899950;0.494296;0.142593;397.679
778;25.933280;0.486279;0.144575;361.006
779;25.966610;0.438257;0.136027;293.737
780;25.999950;0.334853;0.122961;225.551
781;26.033280;0.278207;0.109407;165.937
782;26.066610;0.338951;0.104433;152.528
783;26.099950;0.395049;0.104309;173.44
784;26.133280;0.375184;0.099768;168.832
785;26.166610;0.307066;0.0922472;138.18
786;26.199940;0.290069;0.0866959;130.531
787;26.233280;0.328637;0.0857658;147.886
788;26.266610;0.350657;0.0883058;157.795
789;26.299940;0.322678;0.0863811;145.205
790;26.333270;0.259957;0.084048;135.065
791;26.366610;0.291932;0.0844571;131.369
792;26.399940;0.372386;0.0858017;167.573
793;26.433270;0.385123;0.0853183;173.305
794;26.466610;0.316549;0.0810542;142.447
795;26.499940;0.29044;0.0772568;130.698
796;26.533270;0.31413;0.0744182;141.358
797;26.566600;0.270166;0.0723423;121.574
798;26.599940;0.240374;0.0695132;108.168
799;26.633270;0.199939;0.0659502;89.9725
800;26.666600;0.174094;0.0629285;87.8534
801;26.699940;0.178298;0.0599224;87.7284
802;26.733270;0.271311;0.0574726;122.09
803;26.766600;0.316581;0.0545076;142.461
804;26.799930;0.288156;0.0513073;129.67
805;26.833270;0.283762;0.0482374;127.693
806;26.866600;0.247426;0.0452867;111.341
807;26.899930;0.175775;0.0424398;80.7652
808;26.933270;0.129827;0.0397187;69.3914
809;26.966600;0.0899023;0.0371834;62.977
810;26.999930;0.0981951;0.0346771;57.4127
811;27.033260;0.107398;0.0323922;48.3288
812;27.066600;0.120974;0.0307297;54.4383
813;27.099930;0.130613;0.030072;58.7756
814;27.133260;0.136276;0.0302687;61.3239
815;27.166600;0.118535;0.0314105;53.3405
816;27.199930;0.13119;0.0337931;58.4246
817;27.233260;0.294742;0.0384567;132.634
818;27.266590;0.309233;0.0393611;139.154
819;27.299930;0.136808;0.0353026;61.5636
820;27.333260;0.0876224;0.0339214;38.2753
821;27.366590;0.0905605;0.0355354;40.7521
822;27.399930;0.0995089;0.0366248;44.7789
823;27.433260;0.0933073;0.0370179;41.9882
824;27.466590;0.10192;0.0367728;37.4399
825;27.499920;0.102012;0.0389916;47.104
826;27.533260;0.0906152;0.0407743;40.7767
827;27.566590;0.0900257;0.0400077;40.2177
828;27.599920;0.148773;0.0410676;42.4315
829;27.633260;0.171002;0.0444167;99.6856
830;27.666590;0.197544;0.0445997;177.789
831;27.699920;0.160427;0.046121;111.399
832;27.733250;0.217116;0.0494987;74.0168
833;27.766590;0.220461;0.053097;62.6628
834;27.799920;0.184591;0.0566981;68.2651
835;27.833250;0.164202;0.0606825;73.8909
836;27.866580;0.181597;0.0633032;81.7185
837;27.899920;0.186493;0.0635132;97.4846
838;27.933250;0.182712;0.0633994;120.907
839;27.966580;0.184562;0.0659725;154.191
840;27.999920;0.231045;0.0716201;201.663
841;28.033250;0.297514;0.0797877;261.913
842;28.066580;0.377161;0.088715;321.601
843;28.099910;0.468693;0.0987828;370.801
844;28.133250;0.551193;0.10908;421.549
845;28.166580;0.591004;0.119041;479.422
846;28.199910;0.593287;0.12672;521.174
847;28.233250;0.596703;0.132541;537.032
848;28.266580;0.57836;0.135164;520.523
849;28.299910;0.555218;0.137429;499.695
850;28.333240;0.561998;0.138266;503.528
851;28.366580;0.617144;0.137583;555.428
852;28.399910;0.708896;0.139418;638.005
853;28.433240;0.800083;0.143426;720.074
854;28.466580;0.844217;0.145932;759.794
855;28.499910;0.817969;0.14598;736.171
856;28.533240;0.736407;0.146891;662.765
857;28.566570;0.811261;0.152126;554.395
858;28.599910;0.869844;0.15858;451.338
859;28.633240;0.848743;0.164082;407.732
860;28.666570;0.791072;0.170901;435.397
861;28.699910;0.872468;0.178528;557.203
862;28.733240;0.847061;0.18818;741.212
863;28.766570;0.964614;0.19696;868.151
864;28.799900;0.972919;0.200599;875.625
865;28.833240;0.842664;0.201174;758.396
866;28.866570;0.885245;0.201986;539.744
867;28.899900;1.07362;0.20182;483.13
868;28.933240;1.19041;0.198341;535.684
869;28.966570;1.02579;0.195664;461.606
870;28.999900;0.920288;0.194528;414.129
871;29.033230;1.17272;0.195907;527.724
872;29.066570;1.30909;0.195518;589.09
873;29.099900;1.18084;0.18756;634.918
874;29.133230;1.2468;0.17981;677.023
875;29.166560;1.10708;0.175265;615.581
876;29.199900;1.14146;0.175652;584.434
877;29.233230;0.935484;0.183726;610.651
878;29.266560;0.767483;0.179407;566.381
879;29.299900;0.976598;0.176251;654.63
880;29.333230;1.11586;0.17943;646.473
881;29.366560;1.24501;0.183886;622.919
882;29.399890;1.32086;0.183878;594.387
883;29.433230;1.4415;0.186411;648.672
884;29.466560;1.52927;0.198823;688.171
885;29.499890;2.15746;0.224386;970.854
886;29.533230;2.63023;0.27078;1183.6
887;29.566560;2.29777;0.342429;1878.49
888;29.599890;3.92927;0.42799;3028.7
889;29.633220;4.87484;0.469302;4387.35
890;29.666560;4.93588;0.484894;4442.28
891;29.699890;3.56412;0.494433;3207.7
892;29.733220;2.96582;0.508254;1784.78
893;29.766560;2.91166;0.502366;1310.25
894;29.799890;2.91818;0.493455;1313.18
895;29.833220;2.42763;0.509914;1092.43
896;29.866550;2.4341;0.485784;1095.34
897;29.899890;2.36808;0.519722;1065.63
898;29.933220;3.30694;0.608807;1488.12
899;29.966550;5.00588;0.665351;2252.64
900;29.999890;4.9226;0.673354;2215.17
901;30.033220;3.51401;0.680663;3139.64
902;30.066550;3.37992;0.651526;1973.85
903;30.099880;3.34685;0.630635;2313.73
904;30.133220;3.80257;0.659198;2781.68
905;30.166550;3.66936;0.63879;1651.21
906;30.199880;3.08686;0.645506;1389.09
907;30.233220;2.70793;0.678712;1082.75
908;30.266550;3.10102;0.665657;1063.61
909;30.299880;2.6675;0.645948;998.644
910;30.333210;2.09035;0.642609;1069.49
911;30.366550;2.29589;0.632645;1000.56
912;30.399880;2.155;0.60983;969.748
913;30.433210;1.77039;0.590445;1145.93
914;30.466550;1.72843;0.562555;1324.14
915;30.499880;1.64694;0.542229;1057.33
916;30.533210;1.38525;0.549504;678.195
917;30.566540;1.82515;0.542133;821.318
918;30.599880;2.07832;0.525107;935.242
919;30.633210;1.99924;0.517546;899.656
920;30.666540;2.46846;0.54049;1110.8
921;30.699870;4.09702;0.6174;1843.65
922;30.733210;5.31784;0.66917;2393.03
923;30.766540;4.71034;0.648456;2119.65
924;30.799870;3.15959;0.56573;1421.81
925;30.833210;2.81533;0.503414;1706.12
926;30.866540;1.97794;0.500247;1780.14
927;30.899870;2.67811;0.521294;1401.51
928;30.933200;3.11699;0.559226;1402.64
929;30.966540;3.16385;0.580049;1423.73
930;30.999870;3.32079;0.564665;1494.35
931;31.033200;2.81646;0.575323;1838.83
932;31.066540;3.86652;0.614408;1826.46
933;31.099870;4.23695;0.67868;1906.62
934;31.133200;3.80728;0.684701;1713.27
935;31.166530;3.32468;0.640919;1909.82
936;31.199870;3.63816;0.581582;1852.19
937;31.233200;2.62222;0.546671;1355.81
938;31.266530;2.41566;0.553689;802.6
939;31.299870;3.19752;0.585282;1438.88
940;31.333200;3.00816;0.62036;816.018
941;31.366530;4.37302;0.643331;983.927
942;31.399860;3.81337;0.615013;858.005
943;31.433200;2.644;0.56683;1037.44
944;31.466530;3.42653;0.538253;1541.94
945;31.499860;3.81036;0.530027;1714.66
946;31.533200;3.12556;0.498213;1406.5
947;31.566530;2.01833;0.456997;908.246
948;31.599860;1.99752;0.449396;898.88
949;31.633190;2.62336;0.440533;1180.51
950;31.666530;1.76721;0.408627;794.704
951;31.699860;1.53598;0.382026;783.947
952;31.733190;1.3366;0.371729;783.837
953;31.766530;1.65418;0.392864;942.513
954;31.799860;3.60355;0.46156;1621.59
955;31.833190;6.55944;0.549752;2951.74
956;31.866520;5.85709;0.589198;2635.68
957;31.899860;4.20923;0.623472;1721.77
958;31.933190;4.52564;0.634509;1735.5
959;31.966520;3.50999;0.669405;1920.18
960;31.999860;4.84305;0.745044;2179.37
961;32.033190;4.96185;0.800309;2753.38
962;32.066520;5.04126;0.775862;4537.13
963;32.099850;4.87678;0.794562;4389.09
964;32.133190;3.44522;0.803874;3100.69
965;32.166520;4.04997;0.759196;1720.15
966;32.199850;3.77782;0.688637;1063.72
967;32.233180;3.5215;0.676431;1258.81
968;32.266520;2.7972;0.670581;1122.87
969;32.299850;2.36843;0.70419;1023.57
970;32.333180;3.30792;0.757478;1488.56
971;32.366520;2.98967;0.776404;2015.44
972;32.399850;4.28865;0.789818;3859.78
973;32.433180;4.4299;0.787842;3986.91
974;32.466510;4.97213;0.754033;2218.47
975;32.499850;4.08948;0.767573;1609.15
976;32.533180;4.73636;0.819226;1847.17
977;32.566510;5.04254;0.879471;1815.35
978;32.599850;4.16099;0.945052;1432.55
979;32.633180;3.76915;1.02953;1380.3
980;32.666510;4.01242;1.07249;1560.26
981;32.699840;3.93075;1.057;1768.83
982;32.733180;4.14826;0.973602;1866.71
983;32.766510;3.66827;0.856826;1650.72
984;32.799840;3.37314;0.776736;1517.91
985;32.833180;3.95927;0.765599;1781.67
986;32.866510;4.67996;0.843043;2105.98
987;32.899840;4.04507;0.97173;3265.69
988;32.933170;5.49851;0.996885;3232.41
989;32.966510;4.88153;0.979517;3533.7
990;32.999840;5.01731;0.940922;4515.57
991;33.033170;4.30202;0.943817;3659.84
992;33.066510;3.80182;1.01564;2915.58
993;33.099840;3.49454;0.959076;2557.01
994;33.133170;2.65754;0.816393;1775.37
995;33.166500;2.00656;0.701734;1021.72
996;33.199840;2.25457;0.628994;731.579
997;33.233170;3.03378;0.578844;712.497
998;33.266500;2.12583;0.54194;956.621
999;33.299840;2.38243;0.511664;1072.09
1000;33.333170;2.33654;0.534389;1134.82
1001;33.366500;3.05004;0.544124;1131.52
1002;33.399830;3.14814;0.548124;1416.66
1003;33.433170;2.99915;0.63312;1312.37
1004;33.466500;3.68678;0.796622;1659.05
1005;33.499830;3.86933;0.88481;1737.34
1006;33.533160;6.27703;1.01194;2824.66
1007;33.566500;5.98581;1.01811;5387.21
1008;33.599830;5.08086;0.863526;4572.76
1009;33.633160;4.51656;0.806739;1501.51
1010;33.666500;3.88672;0.81917;1172.44
1011;33.699830;3.81382;0.881397;1838.44
1012;33.733160;3.06898;0.841636;1215.99
1013;33.766490;3.36759;0.811584;1157.33
1014;33.799830;2.90073;0.759802;812.23
1015;33.833160;2.6069;0.803942;1173.1
1016;33.866490;4.31465;0.899121;1788.01
1017;33.899830;5.75385;1.04634;1899.73
1018;33.933160;5.74397;1.13098;1615.99
1019;33.966490;5.36525;1.10368;2414.36
1020;33.999820;5.13542;1.06722;2310.94
1021;34.033160;4.30725;1.04496;2363.47
1022;34.066490;5.12867;1.14007;3434.48
1023;34.099820;6.09463;1.30885;5431.93
1024;34.133160;6.17308;1.52591;3269.22
1025;34.166490;8.52212;1.81853;2129.85
1026;34.199820;7.56217;2.01699;2257.35
1027;34.233150;7.90912;1.97648;2057.23
1028;34.266490;7.23519;1.86466;1877.54
1029;34.299820;5.59975;1.83469;2600.92
1030;34.333150;8.01982;2.02616;4636.16
1031;34.366490;8.93938;2.25589;4657.77
1032;34.399820;9.22091;2.40176;4564.03
1033;34.433150;8.12755;2.53765;4450.74
1034;34.466480;9.14648;2.56746;5130.44
1035;34.499820;8.71226;2.50717;5829.83
1036;34.533150;6.99086;2.32319;5492.44
1037;34.566480;8.41647;2.06213;5293.97
1038;34.599820;7.31367;1.90175;4683.45
1039;34.633150;6.28761;1.76962;5106.62
1040;34.666480;7.35279;1.47851;5806.01
1041;34.699810;6.43391;1.205;5388.25
1042;34.733150;5.24058;1.30033;4716.51
1043;34.766480;7.06506;1.42385;3180.85
1044;34.799810;6.28422;1.54101;2525.55
1045;34.833150;7.5399;1.63894;3392.95
1046;34.866480;6.35705;1.62471;2723.07
1047;34.899810;5.40158;1.70324;2053.14
1048;34.933140;5.20088;1.79462;2338.05
1049;34.966480;5.80357;1.7084;2914.34
1050;34.999810;4.59651;1.4783;3663.43
1051;35.033140;4.83697;1.26812;4353.26
1052;35.066470;5.96586;1.22913;4885.15
1053;35.099810;8.47887;1.3169;3815.48
1054;35.133140;7.20854;1.50295;3243.84
1055;35.166470;6.14515;1.64492;2765.31
1056;35.199810;5.20208;1.56628;4080.44
1057;35.233140;5.09444;1.4995;3424.83
1058;35.266470;4.92429;1.42624;3456.61
1059;35.299800;4.36281;1.3195;3926.52
1060;35.333140;4.05425;1.22709;3648.82
1061;35.366470;4.715;1.12891;2237.76
1062;35.399800;4.69525;1.03514;1842.19
1063;35.433140;5.11819;0.968594;1419.49
1064;35.466470;5.25685;0.944206;1341.51
1065;35.499800;4.80977;0.912534;1417.1
1066;35.533130;4.53886;0.929655;1379.3
1067;35.566470;4.45257;0.969441;1278.33
1068;35.599800;4.24986;1.07988;1615.74
1069;35.633130;4.80293;1.23579;1195.87
1070;35.666470;4.48719;1.35673;1586.77
1071;35.699800;5.35955;1.41218;2064.08
1072;35.733130;3.91136;1.35437;1719.3
1073;35.766460;3.41477;1.23487;1999.72
1074;35.799800;3.30704;1.11594;1618.19
1075;35.833130;3.72742;1.07765;1110.93
1076;35.866460;4.19229;1.19616;1346.84
1077;35.899800;4.06402;1.33513;1462.94
1078;35.933130;5.69685;1.45101;1874.02
1079;35.966460;7.20104;1.54016;1620.23
1080;35.999790;7.39393;1.60796;2041.55
1081;36.033130;6.25484;1.66407;2211.18
1082;36.066460;6.43008;1.73053;4074.21
1083;36.099790;7.60182;1.76464;6841.62
1084;36.133130;8.7752;1.83782;7897.66
1085;36.166460;6.89047;1.92541;6201.41
1086;36.199790;6.49131;1.84058;4231.93
1087;36.233120;5.92558;1.61748;2666.5
1088;36.266460;5.7474;1.37799;2586.33
1089;36.299790;4.12194;1.27906;1752.23
1090;36.333120;4.22877;1.22731;1359.74
1091;36.366460;3.81383;1.15447;1471.53
1092;36.399790;5.52271;1.10456;2485.21
1093;36.433120;5.02413;1.14851;2197.4
1094;36.466450;6.42647;1.31837;1805.18
1095;36.499790;7.6035;1.42948;3421.57
1096;36.533120;6.91908;1.44538;3113.58
1097;36.566450;6.10026;1.44278;2745.11
1098;36.599780;4.54987;1.36462;2789.11
1099;36.633120;4.16921;1.28581;1876.14
1100;36.666450;4.43443;1.19486;1995.49
1101;36.699780;4.64273;1.13016;4169.76
1102;36.733120;5.733;1.07827;5159.69
1103;36.766450;3.89759;1.04724;3507.82
1104;36.799780;3.82517;1.04744;1570.53
1105;36.833110;4.79396;1.03052;1813.31
1106;36.866450;4.69686;1.00019;1580.68
1107;36.899780;3.95503;0.948738;1506.88
1108;36.933110;2.988;0.83416;1344.6
1109;36.966450;3.17466;0.740689;1591.67
1110;36.999780;3.30968;0.709077;1832.85
1111;37.033110;2.94897;0.766942;1612.43
1112;37.066440;3.0749;0.793217;2767.41
1113;37.099780;4.5685;0.788256;4111.65
1114;37.133110;5.96897;0.784405;5372.06
1115;37.166440;6.89863;0.818227;6208.76
1116;37.199780;6.23559;0.871948;5612.02
1117;37.233110;4.28834;0.875452;3859.5
1118;37.266440;3.27607;0.885371;2057.51
1119;37.299770;4.47184;0.864414;2012.33
1120;37.333110;4.04288;0.927157;1819.29
1121;37.366440;5.08648;0.924169;2288.91
1122;37.399770;5.22335;0.91311;2350.5
1123;37.433110;4.69752;1.0187;3136.54
1124;37.466440;4.43846;1.06437;3718.54
1125;37.499770;5.05306;1.08255;3094.93
1126;37.533100;5.81453;1.10737;2616.53
1127;37.566440;5.42139;1.13158;2439.62
1128;37.599770;5.97107;1.12821;2686.98
1129;37.633100;6.7322;1.08033;3029.48
1130;37.666440;5.89382;1.03507;2652.22
1131;37.699770;4.60722;0.994946;2073.24
1132;37.733100;5.61887;0.954952;2528.49
1133;37.766430;5.77659;0.945165;2943.51
1134;37.799770;4.90225;0.965266;4219.12
1135;37.833100;4.07973;0.955703;3671.75
1136;37.866430;4.51674;1.00476;2958.89
1137;37.899770;5.20953;1.04355;2385.11
1138;37.933100;4.97339;1.08718;2238.02
1139;37.966430;3.83206;1.07966;2488.18
1140;37.999760;3.50848;1.03527;1801.66
1141;38.033100;3.97091;1.00002;1786.91
1142;38.066430;3.69049;0.991749;1660.72
1143;38.099760;4.43062;0.944708;1993.77
1144;38.133090;4.03619;0.928493;1816.28
1145;38.166430;4.37797;0.899704;1970.08
1146;38.199760;5.00729;0.862369;2370.32
1147;38.233090;4.25475;0.820059;2238.23
1148;38.266430;2.95392;0.772556;2658.52
1149;38.299760;3.48106;0.76305;3132.95
1150;38.333090;4.34864;0.790806;3885.84
1151;38.366420;6.28444;0.811983;5655.98
1152;38.399760;7.89366;0.814646;7104.28
1153;38.433090;7.35132;0.792879;6616.17
1154;38.466420;5.22047;0.734154;4698.41
1155;38.499760;3.18608;0.632282;2621.22
1156;38.533090;2.8485;0.527576;1355.2
1157;38.566420;1.91654;0.459603;949.086
1158;38.599750;1.651;0.447879;1123.41
1159;38.633090;3.9112;0.512729;3520.08
1160;38.666420;5.79282;0.595702;5213.52
1161;38.699750;4.79659;0.618034;4316.92
1162;38.733090;3.28755;0.604043;2958.79
1163;38.766420;2.05378;0.566025;1634.31
1164;38.799750;2.10547;0.546457;1887.46
1165;38.833080;3.45086;0.583328;3105.77
1166;38.866420;4.55037;0.612668;4095.32
1167;38.899750;3.76843;0.58629;3391.58
1168;38.933080;2.51887;0.535645;2266.98
1169;38.966420;1.32434;0.493932;1191.9
1170;38.999750;1.21977;0.458109;657.914
1171;39.033080;1.17184;0.476872;658.092
1172;39.066410;1.873;0.514923;753.302
1173;39.099750;2.05787;0.551935;684.214
1174;39.133080;2.01717;0.553612;598.475
1175;39.166410;1.73501;0.525282;648.052
1176;39.199750;1.80421;0.517414;708.327
1177;39.233080;1.6602;0.525896;747.087
1178;39.266410;2.46846;0.53963;1110.81
1179;39.299740;2.01107;0.557307;1809.96
1180;39.333080;3.35677;0.579286;3021.09
1181;39.366410;3.35476;0.591456;3019.28
1182;39.399740;3.04097;0.58104;2736.87
1183;39.433070;2.28897;0.556414;2043.51
1184;39.466410;1.62555;0.527658;1077.74
1185;39.499740;1.57644;0.509847;709.556
1186;39.533070;1.99758;0.531931;898.908
1187;39.566410;1.88733;0.578646;803.805
1188;39.599740;2.2616;0.627027;844.379
1189;39.633070;2.85997;0.693258;976.94
1190;39.666400;3.29681;0.791153;1381.89
1191;39.699740;4.15234;0.894639;3737.1
1192;39.733070;4.26316;0.98048;2824.34
1193;39.766400;3.63409;1.04177;2417.32
1194;39.799740;3.41169;1.04604;2811.52
1195;39.833070;4.08044;1.01465;3037.39
1196;39.866400;3.95535;0.958173;2715.05
1197;39.899730;3.6522;0.884023;2047.72
1198;39.933070;4.29906;0.802461;1705.99
1199;39.966400;4.95064;0.734716;2131.37
1200;39.999730;5.55074;0.685099;2497.83
1201;40.033070;4.89265;0.63518;2201.69
1202;40.066400;4.92644;0.614445;2216.89
1203;40.099730;5.70421;0.650766;2566.89
1204;40.133060;5.19349;0.716036;2326.52
1205;40.166400;5.56493;0.793133;2504.21
1206;40.199730;6.30767;0.867886;2814.88
1207;40.233060;6.20456;0.903887;2792.05
1208;40.266400;5.95273;0.885026;5357.45
1209;40.299730;6.97305;0.829661;6275.73
1210;40.333060;5.15315;0.76416;4637.82
1211;40.366390;3.42501;0.694652;3082.5
1212;40.399730;1.98723;0.658926;1635.85
1213;40.433060;3.13636;0.682382;991.444
1214;40.466390;3.64335;0.722449;954.789
1215;40.499730;3.33275;0.736473;886.003
1216;40.533060;2.48867;0.788949;1119.9
1217;40.566390;4.89302;0.853365;3140.22
1218;40.599720;7.09094;0.946111;5412.08
1219;40.633060;8.18929;1.03842;7370.34
1220;40.666390;7.67317;1.13178;6905.84
1221;40.699720;6.61822;1.15598;4867.17
1222;40.733060;6.88718;1.12705;3146.78
1223;40.766390;5.26805;0.960318;1942.2
1224;40.799720;4.10139;0.914168;1569.57
1225;40.833050;5.44511;0.947632;1330.38
1226;40.866390;5.80208;0.954794;1305.47
1227;40.899720;4.23521;0.89819;981.748
1228;40.933050;4.35595;0.914842;1697.22
1229;40.966380;4.1982;0.966255;1889.19
1230;40.999720;4.57278;0.9882;2057.75
1231;41.033050;5.11383;1.03813;2301.22
1232;41.066380;4.30871;1.12745;1938.92
1233;41.099720;4.32138;1.22564;2487.63
1234;41.133050;3.99515;1.26123;1911.52
1235;41.166380;3.61979;1.18625;2735.51
1236;41.199710;3.87841;1.05947;2140.84
1237;41.233050;3.87891;0.941008;3491.01
1238;41.266380;5.03618;0.85709;4532.56
1239;41.299710;4.29832;0.812108;3868.48
1240;41.333050;3.6662;0.80008;2936.48
1241;41.366380;5.15197;0.830118;2318.38
1242;41.399710;5.22747;0.883752;2352.36
1243;41.433040;4.6116;0.978062;1786.86
1244;41.466380;6.98333;1.04153;2357.06
1245;41.499710;6.79501;1.08242;2802.79
1246;41.533040;5.73778;1.08287;2481.63
1247;41.566380;6.07567;1.06064;2142.18
1248;41.599710;6.30853;1.03462;2328.7
1249;41.633040;6.02623;1.02443;2711.8
1250;41.666370;6.05658;1.01197;2725.45
1251;41.699710;4.8387;0.962473;2177.41
1252;41.733040;4.52851;0.920237;2188.59
1253;41.766370;5.33336;0.870756;2400.01
1254;41.799710;4.58766;0.811278;2064.44
1255;41.833040;3.37624;0.803132;2068.23
1256;41.866370;3.20236;0.819187;2808.8
1257;41.899700;3.17165;0.793207;2854.48
1258;41.933040;3.09047;0.74778;1779.9
1259;41.966370;3.19871;0.738138;1325.53
1260;41.999700;2.96448;0.771634;1643
1261;42.033040;2.75222;0.812967;1480.84
1262;42.066370;2.52801;0.809468;1493.61
