frame;time;dx;dy;dz;displacement;angleFromVertical
432;14.400080;0.000000;0.078315;0.000000;0.078315;0.000000
433;14.433410;0.000000;0.075920;0.000000;0.075920;0.000000
434;14.466750;0.000000;0.075749;0.000000;0.075749;0.000000
435;14.500080;0.000000;0.077803;0.000000;0.077803;0.000000
436;14.533410;0.000000;0.081843;0.000000;0.081843;0.000000
437;14.566750;0.000000;0.087408;0.000000;0.087408;0.000000
438;14.600080;0.000000;0.093878;0.000000;0.093878;0.000000
439;14.633420;0.000000;0.100535;0.000000;0.100535;0.000000
440;14.666750;0.000000;0.106648;0.000000;0.106648;0.000000
441;14.700080;0.000000;0.111550;0.000000;0.111550;0.000000
442;14.733420;0.000000;0.114712;0.000000;0.114712;0.000000
443;14.766750;0.000000;0.115802;0.000000;0.115802;0.000000
444;14.800080;0.000000;0.114714;0.000000;0.114714;0.000000
445;14.833420;0.000000;0.111586;0.000000;0.111586;0.000000
446;14.866750;0.000000;0.106773;0.000000;0.106773;0.000000
447;14.900090;0.000000;0.100818;0.000000;0.100818;0.000000
448;14.933420;0.000000;0.094382;0.000000;0.094382;0.000000
449;14.966750;0.000000;0.088174;0.000000;0.088174;0.000000
450;15.000090;0.000000;0.082873;0.000000;0.082873;0.000000
451;15.033420;0.000000;0.079054;0.000000;0.079054;0.000000
452;15.066750;0.000000;0.077127;0.000000;0.077127;0.000000
453;15.100090;0.000000;0.077289;0.000000;0.077289;0.000000
454;15.133420;0.000000;0.079503;0.000000;0.079503;0.000000
455;15.166760;0.000000;0.083513;0.000000;0.083513;0.000000
456;15.200090;0.000000;0.088868;0.000000;0.088868;0.000000
457;15.233420;0.000000;0.094969;0.000000;0.094969;0.000000
458;15.266760;0.000000;0.101139;0.000000;0.101139;0.000000
459;15.300090;0.000000;0.106704;0.000000;0.106704;0.000000
460;15.333420;0.000000;0.111058;0.000000;0.111058;0.000000
461;15.366760;0.000000;0.113734;0.000000;0.113734;0.000000
462;15.400090;0.000000;0.114448;0.000000;0.114448;0.000000
463;15.433430;0.000000;0.113139;0.000000;0.113139;0.000000
464;15.466760;0.000000;0.109962;0.000000;0.109962;0.000000
465;15.500090;0.000000;0.105279;0.000000;0.105279;0.000000
466;15.533430;0.000000;0.099617;0.000000;0.099617;0.000000
467;15.566760;0.000000;0.093601;0.000000;0.093601;0.000000
468;15.600090;0.000000;0.087895;0.000000;0.087895;0.000000
469;15.633430;0.000000;0.083124;0.000000;0.083124;0.000000
470;15.666760;0.000000;0.079805;0.000000;0.079805;0.000000
471;15.700100;0.000000;0.078289;0.000000;0.078289;0.000000
472;15.733430;0.000000;0.078732;0.000000;0.078732;0.000000
473;15.766760;0.000000;0.081069;0.000000;0.081069;0.000000
474;15.800100;0.000000;0.085027;0.000000;0.085027;0.000000
475;15.833430;0.000000;0.090163;0.000000;0.090163;0.000000
476;15.866770;0.000000;0.095905;0.000000;0.095905;0.000000
477;15.900100;0.000000;0.101618;0.000000;0.101618;0.000000
478;15.933430;0.000000;0.106675;0.000000;0.106675;0.000000
479;15.966770;0.000000;0.110528;0.000000;0.110528;0.000000
480;16.000100;0.000000;0.112764;0.000000;0.112764;0.000000
481;16.033430;0.000000;0.113146;0.000000;0.113146;0.000000
482;16.066760;0.000000;0.111648;0.000000;0.111648;0.000000
483;16.100100;0.000000;0.108446;0.000000;0.108446;0.000000
484;16.133430;0.000000;0.103906;0.000000;0.103906;0.000000
485;16.166760;0.000000;0.098535;0.000000;0.098535;0.000000
486;16.200100;0.000000;0.092929;0.000000;0.092929;0.000000
487;16.233430;0.000000;0.087703;0.000000;0.087703;0.000000
488;16.266760;0.000000;0.083428;0.000000;0.083428;0.000000
489;16.300090;0.000000;0.080565;0.000000;0.080565;0.000000
490;16.333430;0.000000;0.079420;0.000000;0.079420;0.000000
491;16.366760;0.000000;0.080106;0.000000;0.080106;0.000000
492;16.400090;0.000000;0.082531;0.000000;0.082531;0.000000
493;16.433430;0.000000;0.086416;0.000000;0.086416;0.000000
494;16.466760;0.000000;0.091327;0.000000;0.091327;0.000000
495;16.500090;0.000000;0.096718;0.000000;0.096718;0.000000
496;16.533420;0.000000;0.101996;0.000000;0.101996;0.000000
497;16.566760;0.000000;0.106580;0.000000;0.106580;0.000000
498;16.600090;0.000000;0.109973;0.000000;0.109973;0.000000
499;16.633420;0.000000;0.111812;0.000000;0.111812;0.000000
500;16.666760;0.000000;0.111909;0.000000;0.111909;0.000000
501;16.700090;0.000000;0.110264;0.000000;0.110264;0.000000
502;16.733420;0.000000;0.107069;0.000000;0.107069;0.000000
503;16.766750;0.000000;0.102684;0.000000;0.102684;0.000000
504;16.800090;0.000000;0.097600;0.000000;0.097600;0.000000
505;16.833420;0.000000;0.092379;0.000000;0.092379;0.000000
506;16.866750;0.000000;0.087598;0.000000;0.087598;0.000000
507;16.900090;0.000000;0.083776;0.000000;0.083776;0.000000
508;16.933420;0.000000;0.081326;0.000000;0.081326;0.000000
509;16.966750;0.000000;0.080505;0.000000;0.080505;0.000000
510;17.000080;0.000000;0.081390;0.000000;0.081390;0.000000
511;17.033420;0.000000;0.083874;0.000000;0.083874;0.000000
512;17.066750;0.000000;0.087673;0.000000;0.087673;0.000000
513;17.100080;0.000000;0.092361;0.000000;0.092361;0.000000
514;17.133420;0.000000;0.097416;0.000000;0.097416;0.000000
515;17.166750;0.000000;0.102281;0.000000;0.102281;0.000000
516;17.200080;0.000000;0.106425;0.000000;0.106425;0.000000
517;17.233410;0.000000;0.109396;0.000000;0.109396;0.000000
518;17.266750;0.000000;0.110879;0.000000;0.110879;0.000000
519;17.300080;0.000000;0.110721;0.000000;0.110721;0.000000
520;17.333410;0.000000;0.108950;0.000000;0.108950;0.000000
521;17.366740;0.000000;0.105775;0.000000;0.105775;0.000000
522;17.400080;0.000000;0.101558;0.000000;0.101558;0.000000
523;17.433410;0.000000;0.096769;0.000000;0.096769;0.000000
524;17.466740;0.000000;0.091934;0.000000;0.091934;0.000000
525;17.500080;0.000000;0.087585;0.000000;0.087585;0.000000
526;17.533410;0.000000;0.084192;0.000000;0.084192;0.000000
527;17.566740;0.000000;0.082123;0.000000;0.082123;0.000000
528;17.600070;0.000000;0.081595;0.000000;0.081595;0.000000
529;17.633410;0.000000;0.082655;0.000000;0.082655;0.000000
530;17.666740;0.000000;0.085175;0.000000;0.085175;0.000000
531;17.700070;0.000000;0.088863;0.000000;0.088863;0.000000
532;17.733410;0.000000;0.093310;0.000000;0.093310;0.000000
533;17.766740;0.000000;0.098022;0.000000;0.098022;0.000000
534;17.800070;0.000000;0.102480;0.000000;0.102480;0.000000
535;17.833400;0.000000;0.106200;0.000000;0.106200;0.000000
536;17.866740;0.000000;0.108780;0.000000;0.108780;0.000000
537;17.900070;0.000000;0.109942;0.000000;0.109942;0.000000
538;17.933400;0.000000;0.109566;0.000000;0.109566;0.000000
539;17.966740;0.000000;0.107709;0.000000;0.107709;0.000000
540;18.000070;0.000000;0.104585;0.000000;0.104585;0.000000
541;18.033400;0.000000;0.100551;0.000000;0.100551;0.000000
542;18.066730;0.000000;0.096052;0.000000;0.096052;0.000000
543;18.100070;0.000000;0.091582;0.000000;0.091582;0.000000
544;18.133400;0.000000;0.087633;0.000000;0.087633;0.000000
545;18.166730;0.000000;0.084638;0.000000;0.084638;0.000000
546;18.200070;0.000000;0.082912;0.000000;0.082912;0.000000
547;18.233400;0.000000;0.082640;0.000000;0.082640;0.000000
548;18.266730;0.000000;0.083838;0.000000;0.083838;0.000000
549;18.300060;0.000000;0.086364;0.000000;0.086364;0.000000
550;18.333400;0.000000;0.089932;0.000000;0.089932;0.000000
551;18.366730;0.000000;0.094141;0.000000;0.094141;0.000000
552;18.400060;0.000000;0.098527;0.000000;0.098527;0.000000
553;18.433400;0.000000;0.102605;0.000000;0.102605;0.000000
554;18.466730;0.000000;0.105935;0.000000;0.105935;0.000000
555;18.500060;0.000000;0.108154;0.000000;0.108154;0.000000
556;18.533390;0.000000;0.109026;0.000000;0.109026;0.000000
557;18.566730;0.000000;0.108465;0.000000;0.108465;0.000000
558;18.600060;0.000000;0.106545;0.000000;0.106545;0.000000
559;18.633390;0.000000;0.103485;0.000000;0.103485;0.000000
560;18.666730;0.000000;0.099626;0.000000;0.099626;0.000000
561;18.700060;0.000000;0.095402;0.000000;0.095402;0.000000
562;18.733390;0.000000;0.091277;0.000000;0.091277;0.000000
563;18.766720;0.000000;0.087704;0.000000;0.087704;0.000000
564;18.800060;0.000000;0.085072;0.000000;0.085072;0.000000
565;18.833390;0.000000;0.083659;0.000000;0.083659;0.000000
566;18.866720;0.000000;0.083614;0.000000;0.083614;0.000000
567;18.900050;0.000000;0.084931;0.000000;0.084931;0.000000
568;18.933390;0.000000;0.087452;0.000000;0.087452;0.000000
569;18.966720;0.000000;0.090894;0.000000;0.090894;0.000000
570;19.000050;0.000000;0.094869;0.000000;0.094869;0.000000
571;19.033390;0.000000;0.098943;0.000000;0.098943;0.000000
572;19.066720;0.000000;0.102666;0.000000;0.102666;0.000000
573;19.100050;0.000000;0.105630;0.000000;0.105630;0.000000
574;19.133380;0.000000;0.107520;0.000000;0.107520;0.000000
575;19.166720;0.000000;0.108134;0.000000;0.108134;0.000000
576;19.200050;0.000000;0.107416;0.000000;0.107416;0.000000
577;19.233380;0.000000;0.105455;0.000000;0.105455;0.000000
578;19.266720;0.000000;0.102475;0.000000;0.102475;0.000000
579;19.300050;0.000000;0.098806;0.000000;0.098806;0.000000
580;19.333380;0.000000;0.094858;0.000000;0.094858;0.000000
581;19.366710;0.000000;0.091066;0.000000;0.091066;0.000000
582;19.400050;0.000000;0.087845;0.000000;0.087845;0.000000
583;19.433380;0.000000;0.085544;0.000000;0.085544;0.000000
584;19.466710;0.000000;0.084409;0.000000;0.084409;0.000000
585;19.500050;0.000000;0.084556;0.000000;0.084556;0.000000
586;19.533380;0.000000;0.085959;0.000000;0.085959;0.000000
587;19.566710;0.000000;0.088456;0.000000;0.088456;0.000000
588;19.600040;0.000000;0.091766;0.000000;0.091766;0.000000
589;19.633380;0.000000;0.095523;0.000000;0.095523;0.000000
590;19.666710;0.000000;0.099308;0.000000;0.099308;0.000000
591;19.700040;0.000000;0.102702;0.000000;0.102702;0.000000
592;19.733380;0.000000;0.105339;0.000000;0.105339;0.000000
593;19.766710;0.000000;0.106936;0.000000;0.106936;0.000000
594;19.800040;0.000000;0.107324;0.000000;0.107324;0.000000
595;19.833370;0.000000;0.106467;0.000000;0.106467;0.000000
596;19.866710;0.000000;0.104473;0.000000;0.104473;0.000000
597;19.900040;0.000000;0.101567;0.000000;0.101567;0.000000
598;19.933370;0.000000;0.098078;0.000000;0.098078;0.000000
599;19.966710;0.000000;0.094395;0.000000;0.094395;0.000000
600;20.000040;0.000000;0.090924;0.000000;0.090924;0.000000
601;20.033370;0.000000;0.088039;0.000000;0.088039;0.000000
602;20.066700;0.000000;0.086049;0.000000;0.086049;0.000000
603;20.100040;0.000000;0.085168;0.000000;0.085168;0.000000
604;20.133370;0.000000;0.085483;0.000000;0.085483;0.000000
605;20.166700;0.000000;0.086952;0.000000;0.086952;0.000000
606;20.200040;0.000000;0.089406;0.000000;0.089406;0.000000
607;20.233370;0.000000;0.092566;0.000000;0.092566;0.000000
608;20.266700;0.000000;0.096084;0.000000;0.096084;0.000000
609;20.300030;0.000000;0.099573;0.000000;0.099573;0.000000
610;20.333370;0.000000;0.102648;0.000000;0.102648;0.000000
611;20.366700;0.000000;0.104974;0.000000;0.104974;0.000000
612;20.400030;0.000000;0.106300;0.000000;0.106300;0.000000
613;20.433360;0.000000;0.106489;0.000000;0.106489;0.000000
614;20.466700;0.000000;0.105526;0.000000;0.105526;0.000000
615;20.500030;0.000000;0.103527;0.000000;0.103527;0.000000
616;20.533360;0.000000;0.100721;0.000000;0.100721;0.000000
617;20.566700;0.000000;0.097420;0.000000;0.097420;0.000000
618;20.600030;0.000000;0.093991;0.000000;0.093991;0.000000
619;20.633360;0.000000;0.090810;0.000000;0.090810;0.000000
620;20.666690;0.000000;0.088224;0.000000;0.088224;0.000000
621;20.700030;0.000000;0.086513;0.000000;0.086513;0.000000
622;20.733360;0.000000;0.085859;0.000000;0.085859;0.000000
623;20.766690;0.000000;0.086324;0.000000;0.086324;0.000000
624;20.800030;0.000000;0.087851;0.000000;0.087851;0.000000
625;20.833360;0.000000;0.090262;0.000000;0.090262;0.000000
626;20.866690;0.000000;0.093289;0.000000;0.093289;0.000000
627;20.900020;0.000000;0.096593;0.000000;0.096593;0.000000
628;20.933360;0.000000;0.099811;0.000000;0.099811;0.000000
629;20.966690;0.000000;0.102589;0.000000;0.102589;0.000000
630;21.000020;0.000000;0.104625;0.000000;0.104625;0.000000
631;21.033360;0.000000;0.105703;0.000000;0.105703;0.000000
632;21.066690;0.000000;0.105709;0.000000;0.105709;0.000000
633;21.100020;0.000000;0.104652;0.000000;0.104652;0.000000
634;21.133350;0.000000;0.102657;0.000000;0.102657;0.000000
635;21.166690;0.000000;0.099950;0.000000;0.099950;0.000000
636;21.200020;0.000000;0.096834;0.000000;0.096834;0.000000
637;21.233350;0.000000;0.093653;0.000000;0.093653;0.000000
638;21.266690;0.000000;0.090755;0.000000;0.090755;0.000000
639;21.300020;0.000000;0.088458;0.000000;0.088458;0.000000
640;21.333350;0.000000;0.087006;0.000000;0.087006;0.000000
641;21.366680;0.000000;0.086553;0.000000;0.086553;0.000000
642;21.400020;0.000000;0.087140;0.000000;0.087140;0.000000
643;21.433350;0.000000;0.088695;0.000000;0.088695;0.000000
644;21.466680;0.000000;0.091041;0.000000;0.091041;0.000000
645;21.500020;0.000000;0.093916;0.000000;0.093916;0.000000
646;21.533350;0.000000;0.097002;0.000000;0.097002;0.000000
647;21.566680;0.000000;0.099958;0.000000;0.099958;0.000000
648;21.600010;0.000000;0.102461;0.000000;0.102461;0.000000
649;21.633350;0.000000;0.104241;0.000000;0.104241;0.000000
650;21.666680;0.000000;0.105107;0.000000;0.105107;0.000000
651;21.700010;0.000000;0.104969;0.000000;0.104969;0.000000
652;21.733350;0.000000;0.103851;0.000000;0.103851;0.000000
653;21.766680;0.000000;0.101883;0.000000;0.101883;0.000000
654;21.800010;0.000000;0.099286;0.000000;0.099286;0.000000
655;21.833340;0.000000;0.096350;0.000000;0.096350;0.000000
656;21.866680;0.000000;0.093399;0.000000;0.093399;0.000000
657;21.900010;0.000000;0.090755;0.000000;0.090755;0.000000
658;21.933340;0.000000;0.088708;0.000000;0.088708;0.000000
659;21.966670;0.000000;0.087476;0.000000;0.087476;0.000000
660;22.000010;0.000000;0.087191;0.000000;0.087191;0.000000
661;22.033340;0.000000;0.087879;0.000000;0.087879;0.000000
662;22.066670;0.000000;0.089455;0.000000;0.089455;0.000000
663;22.100010;0.000000;0.091741;0.000000;0.091741;0.000000
664;22.133340;0.000000;0.094480;0.000000;0.094480;0.000000
665;22.166670;0.000000;0.097368;0.000000;0.097368;0.000000
666;22.200000;0.000000;0.100089;0.000000;0.100089;0.000000
667;22.233340;0.000000;0.102343;0.000000;0.102343;0.000000
668;22.266670;0.000000;0.103887;0.000000;0.103887;0.000000
669;22.300000;0.000000;0.104557;0.000000;0.104557;0.000000
670;22.333340;0.000000;0.104291;0.000000;0.104291;0.000000
671;22.366670;0.000000;0.103121;0.000000;0.103121;0.000000
672;22.400000;0.000000;0.101183;0.000000;0.101183;0.000000
673;22.433330;0.000000;0.098695;0.000000;0.098695;0.000000
674;22.466670;0.000000;0.095931;0.000000;0.095931;0.000000
675;22.500000;0.000000;0.093199;0.000000;0.093199;0.000000
676;22.533330;0.000000;0.090797;0.000000;0.090797;0.000000
677;22.566670;0.000000;0.088987;0.000000;0.088987;0.000000
678;22.600000;0.000000;0.087963;0.000000;0.087963;0.000000
679;22.633330;0.000000;0.087831;0.000000;0.087831;0.000000
680;22.666660;0.000000;0.088597;0.000000;0.088597;0.000000
681;22.700000;0.000000;0.090171;0.000000;0.090171;0.000000
682;22.733330;0.000000;0.092376;0.000000;0.092376;0.000000
683;22.766660;0.000000;0.094964;0.000000;0.094964;0.000000
684;22.800000;0.000000;0.097648;0.000000;0.097648;0.000000
685;22.833330;0.000000;0.100135;0.000000;0.100135;0.000000
686;22.866660;0.000000;0.102154;0.000000;0.102154;0.000000
687;22.899990;0.000000;0.103488;0.000000;0.103488;0.000000
688;22.933330;0.000000;0.103994;0.000000;0.103994;0.000000
689;22.966660;0.000000;0.103621;0.000000;0.103621;0.000000
690;22.999990;0.000000;0.102419;0.000000;0.102419;0.000000
691;23.033330;0.000000;0.100524;0.000000;0.100524;0.000000
692;23.066660;0.000000;0.098148;0.000000;0.098148;0.000000
693;23.099990;0.000000;0.095557;0.000000;0.095557;0.000000
694;23.133320;0.000000;0.093037;0.000000;0.093037;0.000000
695;23.166660;0.000000;0.090864;0.000000;0.090864;0.000000
696;23.199990;0.000000;0.089272;0.000000;0.089272;0.000000
697;23.233320;0.000000;0.088431;0.000000;0.088431;0.000000
698;23.266650;0.000000;0.088431;0.000000;0.088431;0.000000
699;23.299990;0.000000;0.089264;0.000000;0.089264;0.000000
700;23.333320;0.000000;0.090834;0.000000;0.090834;0.000000
701;23.366650;0.000000;0.092962;0.000000;0.092962;0.000000
702;23.399990;0.000000;0.095410;0.000000;0.095410;0.000000
703;23.433320;0.000000;0.097908;0.000000;0.097908;0.000000
704;23.466650;0.000000;0.100182;0.000000;0.100182;0.000000
705;23.499980;0.000000;0.101986;0.000000;0.101986;0.000000
706;23.533320;0.000000;0.103124;0.000000;0.103124;0.000000
707;23.566650;0.000000;0.103474;0.000000;0.103474;0.000000
708;23.599980;0.000000;0.103002;0.000000;0.103002;0.000000
709;23.633320;0.000000;0.101768;0.000000;0.101768;0.000000
710;23.666650;0.000000;0.099915;0.000000;0.099915;0.000000
711;23.699980;0.000000;0.097649;0.000000;0.097649;0.000000
712;23.733310;0.000000;0.095223;0.000000;0.095223;0.000000
713;23.766650;0.000000;0.092903;0.000000;0.092903;0.000000
714;23.799980;0.000000;0.090943;0.000000;0.090943;0.000000
715;23.833310;0.000000;0.089557;0.000000;0.089557;0.000000
716;23.866650;0.000000;0.088891;0.000000;0.088891;0.000000
717;23.899980;0.000000;0.089015;0.000000;0.089015;0.000000
718;23.933310;0.000000;0.089906;0.000000;0.089906;0.000000
719;23.966640;0.000000;0.091462;0.000000;0.091462;0.000000
720;23.999980;0.000000;0.093505;0.000000;0.093505;0.000000
721;24.033310;0.000000;0.095808;0.000000;0.095808;0.000000
722;24.066640;0.000000;0.098118;0.000000;0.098118;0.000000
723;24.099980;0.000000;0.100182;0.000000;0.100182;0.000000
724;24.133310;0.000000;0.101774;0.000000;0.101774;0.000000
725;24.166640;0.000000;0.102724;0.000000;0.102724;0.000000
726;24.199970;0.000000;0.102932;0.000000;0.102932;0.000000
727;24.233310;0.000000;0.102378;0.000000;0.102378;0.000000
728;24.266640;0.000000;0.101132;0.000000;0.101132;0.000000
729;24.299970;0.000000;0.099336;0.000000;0.099336;0.000000
730;24.333310;0.000000;0.097192;0.000000;0.097192;0.000000
731;24.366640;0.000000;0.094936;0.000000;0.094936;0.000000
732;24.399970;0.000000;0.092818;0.000000;0.092818;0.000000
733;24.433300;0.000000;0.091065;0.000000;0.091065;0.000000
734;24.466640;0.000000;0.089869;0.000000;0.089869;0.000000
735;24.499970;0.000000;0.089357;0.000000;0.089357;0.000000
736;24.533300;0.000000;0.089584;0.000000;0.089584;0.000000
737;24.566640;0.000000;0.090517;0.000000;0.090517;0.000000
738;24.599970;0.000000;0.092045;0.000000;0.092045;0.000000
739;24.633300;0.000000;0.093995;0.000000;0.093995;0.000000
740;24.666630;0.000000;0.096151;0.000000;0.096151;0.000000
741;24.699970;0.000000;0.098277;0.000000;0.098277;0.000000
742;24.733300;0.000000;0.100139;0.000000;0.100139;0.000000
743;24.766630;0.000000;0.101536;0.000000;0.101536;0.000000
744;24.799960;0.000000;0.102318;0.000000;0.102318;0.000000
745;24.833300;0.000000;0.102403;0.000000;0.102403;0.000000
746;24.866630;0.000000;0.101788;0.000000;0.101788;0.000000
747;24.899960;0.000000;0.100545;0.000000;0.100545;0.000000
748;24.933300;0.000000;0.098815;0.000000;0.098815;0.000000
749;24.966630;0.000000;0.096791;0.000000;0.096791;0.000000
750;24.999960;0.000000;0.094698;0.000000;0.094698;0.000000
751;25.033290;0.000000;0.092766;0.000000;0.092766;0.000000
752;25.066630;0.000000;0.091206;0.000000;0.091206;0.000000
753;25.099960;0.000000;0.090186;0.000000;0.090186;0.000000
754;25.133290;0.000000;0.089814;0.000000;0.089814;0.000000
755;25.166630;0.000000;0.090131;0.000000;0.090131;0.000000
756;25.199960;0.000000;0.091091;0.000000;0.091091;0.000000
757;25.233290;0.000000;0.092585;0.000000;0.092585;0.000000
758;25.266620;0.000000;0.094445;0.000000;0.094445;0.000000
759;25.299960;0.000000;0.096466;0.000000;0.096466;0.000000
760;25.333290;0.000000;0.098424;0.000000;0.098424;0.000000
761;25.366620;0.000000;0.100107;0.000000;0.100107;0.000000
762;25.399960;0.000000;0.101332;0.000000;0.101332;0.000000
763;25.433290;0.000000;0.101967;0.000000;0.101967;0.000000
764;25.466620;0.000000;0.101942;0.000000;0.101942;0.000000
765;25.499950;0.000000;0.101266;0.000000;0.101266;0.000000
766;25.533290;0.000000;0.100021;0.000000;0.100021;0.000000
767;25.566620;0.000000;0.098346;0.000000;0.098346;0.000000
768;25.599950;0.000000;0.096428;0.000000;0.096428;0.000000
769;25.633290;0.000000;0.094480;0.000000;0.094480;0.000000
770;25.666620;0.000000;0.092713;0.000000;0.092713;0.000000
771;25.699950;0.000000;0.091320;0.000000;0.091320;0.000000
772;25.733280;0.000000;0.090452;0.000000;0.090452;0.000000
773;25.766620;0.000000;0.090202;0.000000;0.090202;0.000000
774;25.799950;0.000000;0.090592;0.000000;0.090592;0.000000
775;25.833280;0.000000;0.091575;0.000000;0.091575;0.000000
776;25.866620;0.000000;0.093038;0.000000;0.093038;0.000000
777;25.899950;0.000000;0.094820;0.000000;0.094820;0.000000
778;25.933280;0.000000;0.096721;0.000000;0.096721;0.000000
779;25.966610;0.000000;0.098535;0.000000;0.098535;0.000000
780;25.999950;0.000000;0.100063;0.000000;0.100063;0.000000
781;26.033280;0.000000;0.101138;0.000000;0.101138;0.000000
782;26.066610;0.000000;0.101645;0.000000;0.101645;0.000000
783;26.099950;0.000000;0.101537;0.000000;0.101537;0.000000
784;26.133280;0.000000;0.100828;0.000000;0.100828;0.000000
785;26.166610;0.000000;0.099598;0.000000;0.099598;0.000000
786;26.199940;0.000000;0.097985;0.000000;0.097985;0.000000
