frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio
176;5.866663;480;323.910000;319.999800;1.205910;1.012218
177;5.899996;480;323.845500;319.999800;1.203335;1.012017
178;5.933329;480;323.807600;319.999800;1.201768;1.011899
179;5.966662;480;323.795200;319.999800;1.201202;1.011860
180;5.999996;480;323.808300;319.999800;1.201629;1.011901
181;6.033329;480;323.846600;319.999800;1.203029;1.012020
182;6.066662;480;323.909200;319.999800;1.205378;1.012216
183;6.099996;480;323.996000;319.999800;1.208643;1.012488
184;6.133329;480;324.106400;319.999800;1.212790;1.012833
185;6.166662;480;324.240400;319.999800;1.217776;1.013251
186;6.199996;480;324.396900;319.999800;1.223552;1.013741
187;6.233329;480;324.575100;319.999800;1.230063;1.014298
188;6.266662;480;324.773900;319.999800;1.237254;1.014919
189;6.299995;480;324.992200;319.999800;1.245140;1.015600
190;6.333329;480;325.227400;319.999800;1.253554;1.016336
191;6.366662;480;325.478000;319.999800;1.262417;1.017119
192;6.399995;480;325.741600;319.999800;1.271643;1.017941
193;6.433329;480;326.015000;319.999800;1.281143;1.018796
194;6.466662;480;326.295600;319.999800;1.290820;1.019673
195;6.499995;480;326.580000;319.999800;1.300579;1.020564
196;6.533329;480;326.866100;319.999800;1.310315;1.021456
197;6.566662;480;327.149500;319.999800;1.319948;1.022342
198;6.599995;480;327.427100;319.999800;1.329429;1.023210
199;6.633328;480;327.695900;319.999800;1.338573;1.024050
200;6.666662;480;327.952100;319.999800;1.347268;1.024850
201;6.699995;480;328.192700;319.999800;1.355401;1.025603
202;6.733328;480;328.414500;319.999800;1.362864;1.026295
203;6.766662;480;328.614300;319.999800;1.369559;1.026920
204;6.799995;480;328.789200;319.999800;1.375395;1.027467
205;6.833328;480;328.937500;319.999800;1.380289;1.027929
206;6.866662;480;329.056000;319.999800;1.384179;1.028300
207;6.899995;480;329.143700;319.999800;1.387010;1.028574
208;6.933328;480;329.199400;319.999800;1.388746;1.028748
209;6.966661;480;329.221800;319.999800;1.389369;1.028818
210;6.999995;480;329.211400;319.999800;1.388873;1.028786
211;7.033328;480;329.168400;319.999800;1.387279;1.028651
212;7.066661;480;329.093300;319.999800;1.384616;1.028417
213;7.099995;480;328.988100;319.999800;1.380933;1.028087
214;7.133328;480;328.853800;319.999800;1.376295;1.027669
215;7.166661;480;328.693300;319.999800;1.370819;1.027166
216;7.199995;480;328.509000;319.999800;1.364670;1.026590
217;7.233328;480;328.303700;319.999800;1.357825;1.025949
218;7.266661;480;328.081000;319.999800;1.350388;1.025254
219;7.299994;480;327.844700;319.999800;1.342471;1.024515
220;7.333328;480;327.598400;319.999800;1.334185;1.023744
221;7.366661;480;327.345200;319.999800;1.325644;1.022954
