frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio
0;0.000000;1984;639.990100;639.990100;1.000000;1.000000
1;0.033333;1984;640.024200;639.990100;1.007722;1.000049
2;0.066667;1984;640.105300;639.990100;1.019688;1.000174
3;0.100000;1984;640.254700;639.990100;1.035043;1.000405
4;0.133333;1984;640.489300;639.990100;1.053347;1.000770
5;0.166667;1984;640.821200;639.990100;1.074355;1.001282
6;0.200000;1984;641.247500;639.990100;1.097888;1.001949
7;0.233333;1984;641.765700;639.990100;1.123734;1.002756
8;0.266667;1984;642.365100;639.990100;1.151612;1.003696
9;0.300000;1984;643.041500;639.990100;1.181149;1.004751
10;0.333333;1984;643.789200;639.990100;1.211916;1.005919
11;0.366667;1984;644.604900;639.990100;1.243506;1.007196
12;0.400000;1984;645.492400;639.990100;1.275647;1.008582
13;0.433333;1984;646.441500;639.990100;1.308330;1.010065
14;0.466667;1984;647.441700;639.990100;1.341636;1.011629
15;0.500000;1984;648.471200;639.990100;1.375632;1.013236
16;0.533333;1984;649.502600;639.990100;1.410335;1.014849
17;0.566667;1984;650.519800;639.990100;1.445679;1.016437
18;0.600000;1984;651.508200;639.990100;1.481485;1.017982
19;0.633333;1984;652.455900;639.990100;1.517455;1.019462
20;0.666667;1984;653.357200;639.990100;1.553181;1.020870
21;0.700000;1984;654.210300;639.990100;1.588160;1.022206
22;0.733334;1984;655.016500;639.990100;1.621823;1.023463
23;0.766667;1984;655.775200;639.990100;1.653577;1.024649
24;0.800000;1984;656.484600;639.990100;1.682837;1.025758
25;0.833334;1984;657.141400;639.990100;1.709062;1.026784
26;0.866667;1984;657.738800;639.990100;1.731775;1.027715
27;0.900000;1984;658.263500;639.990100;1.750583;1.028536
28;0.933334;1984;658.706800;639.990100;1.765180;1.029227
29;0.966667;1984;659.064500;639.990100;1.775351;1.029789
30;1.000000;1984;659.363900;639.990100;1.780960;1.030257
31;1.033334;1984;659.608500;639.990100;1.781963;1.030639
32;1.066667;1984;659.709600;639.990100;1.778401;1.030796
33;1.100000;1984;659.577600;639.990100;1.770396;1.030590
34;1.133334;1984;659.215000;639.990100;1.758094;1.030023
35;1.166667;1984;658.678800;639.990100;1.741641;1.029187
36;1.200000;1984;658.023000;639.990100;1.721199;1.028161
37;1.233333;1984;657.278600;639.990100;1.696996;1.026999
38;1.266667;1984;656.464700;639.990100;1.669357;1.025726
39;1.300000;1984;655.588700;639.990100;1.638718;1.024358
40;1.333333;1984;654.663000;639.990100;1.605600;1.022911
41;1.366667;1984;653.699700;639.990100;1.570585;1.021406
42;1.400000;1984;652.711400;639.990100;1.534279;1.019862
43;1.433333;1984;651.708700;639.990100;1.497268;1.018294
44;1.466667;1984;650.698500;639.990100;1.460090;1.016717
45;1.500000;1984;649.693300;639.990100;1.423215;1.015145
46;1.533333;1984;648.702200;639.990100;1.387028;1.013598
47;1.566666;1984;647.737200;639.990100;1.351825;1.012089
48;1.600000;1984;646.809300;639.990100;1.317823;1.010638
49;1.633333;1984;645.929900;639.990100;1.285195;1.009267
50;1.666666;1984;645.111700;639.990100;1.254116;1.007986
51;1.700000;1984;644.354500;639.990100;1.224751;1.006803
52;1.733333;1984;643.661900;639.990100;1.197256;1.005723
53;1.766666;1984;643.038500;639.990100;1.171764;1.004749
54;1.800000;1984;642.490300;639.990100;1.148393;1.003890
55;1.833333;1984;642.013500;639.990100;1.127222;1.003148
56;1.866666;1984;641.611500;639.990100;1.108301;1.002519
57;1.899999;1984;641.285300;639.990100;1.091675;1.002009
58;1.933333;1984;641.039500;639.990100;1.077421;1.001624
59;1.966666;1984;640.859400;639.990100;1.065663;1.001341
60;1.999999;1984;640.741100;639.990100;1.056577;1.001157
61;2.033333;1984;640.688200;639.990100;1.050356;1.001076
62;2.066666;1984;640.694800;639.990100;1.047186;1.001087
63;2.099999;1984;640.753700;639.990100;1.047246;1.001177
64;2.133333;1984;640.855800;639.990100;1.050694;1.001337
65;2.166666;1984;641.004000;639.990100;1.057680;1.001569
66;2.199999;1984;641.202400;639.990100;1.068320;1.001878
67;2.233333;1984;641.457800;639.990100;1.082633;1.002277
68;2.266666;1984;641.773300;639.990100;1.100442;1.002770
69;2.299999;1984;642.151700;639.990100;1.121309;1.003361
70;2.333333;1984;642.589400;639.990100;1.144637;1.004045
71;2.366666;1984;643.088200;639.990100;1.169836;1.004824
72;2.399999;1984;643.653600;639.990100;1.196460;1.005710
73;2.433332;1984;644.292100;639.990100;1.224228;1.006707
74;2.466666;1984;645.000200;639.990100;1.252969;1.007813
75;2.499999;1984;645.771900;639.990100;1.282587;1.009020
76;2.533332;1984;646.604100;639.990100;1.313016;1.010318
77;2.566666;1984;647.487800;639.990100;1.344208;1.011702
78;2.599999;1984;648.410300;639.990100;1.376082;1.013140
79;2.633332;1984;649.351300;639.990100;1.408483;1.014611
80;2.666666;1984;650.303800;639.990100;1.441174;1.016101
81;2.699999;1984;651.258900;639.990100;1.473859;1.017591
82;2.733332;1984;652.199200;639.990100;1.506191;1.019062
83;2.766665;1984;653.109100;639.990100;1.537793;1.020482
84;2.799999;1984;653.965000;639.990100;1.568272;1.021820
85;2.833332;1984;654.754900;639.990100;1.597207;1.023055
86;2.866665;1984;655.467800;639.990100;1.624160;1.024168
87;2.899999;1984;656.098600;639.990100;1.648695;1.025152
88;2.933332;1984;656.640900;639.990100;1.670405;1.026002
89;2.966665;1984;657.090900;639.990100;1.688936;1.026704
90;2.999999;1984;657.441300;639.990100;1.703991;1.027253
91;3.033332;1984;657.689800;639.990100;1.715325;1.027640
92;3.066665;1984;657.833000;639.990100;1.722742;1.027865
93;3.099998;1984;657.872600;639.990100;1.726102;1.027928
94;3.133332;1984;657.815000;639.990100;1.725330;1.027835
95;3.166665;1984;657.658700;639.990100;1.720430;1.027590
96;3.199998;1984;657.399500;639.990100;1.711484;1.027187
97;3.233332;1984;657.037600;639.990100;1.698638;1.026620
98;3.266665;1984;656.580500;639.990100;1.682110;1.025905
99;3.299998;1984;656.040500;639.990100;1.662195;1.025064
100;3.333332;1984;655.431500;639.990100;1.639266;1.024113
101;3.366665;1984;654.768100;639.990100;1.613764;1.023075
102;3.399998;1984;654.059400;639.990100;1.586156;1.021968
103;3.433331;1984;653.313300;639.990100;1.556918;1.020802
104;3.466665;1984;652.529200;639.990100;1.526496;1.019578
105;3.499998;1984;651.711400;639.990100;1.495300;1.018298
106;3.533331;1984;650.865700;639.990100;1.463677;1.016977
107;3.566665;1984;650.005500;639.990100;1.431941;1.015635
108;3.599998;1984;649.148100;639.990100;1.400384;1.014293
109;3.633331;1984;648.304000;639.990100;1.369264;1.012975
110;3.666665;1984;647.483300;639.990100;1.338804;1.011693
111;3.699998;1984;646.698400;639.990100;1.309164;1.010466
112;3.733331;1984;645.955400;639.990100;1.280516;1.009305
113;3.766665;1984;645.268600;639.990100;1.253057;1.008231
114;3.799998;1984;644.642600;639.990100;1.227002;1.007254
115;3.833331;1984;644.083900;639.990100;1.202579;1.006379
116;3.866664;1984;643.582300;639.990100;1.179999;1.005599
117;3.899998;1984;643.140200;639.990100;1.159430;1.004907
118;3.933331;1984;642.752900;639.990100;1.141008;1.004302
119;3.966664;1984;642.423300;639.990100;1.124846;1.003786
120;3.999998;1984;642.152600;639.990100;1.111045;1.003364
121;4.033331;1984;641.943700;639.990100;1.099702;1.003036
122;4.066664;1984;641.795800;639.990100;1.090912;1.002806
123;4.099998;1984;641.707400;639.990100;1.084774;1.002667
124;4.133331;1984;641.671100;639.990100;1.081390;1.002611
125;4.166664;1984;641.680600;639.990100;1.080847;1.002626
126;4.199997;1984;641.732100;639.990100;1.083204;1.002707
127;4.233331;1984;641.823600;639.990100;1.088479;1.002851
128;4.266664;1984;641.960400;639.990100;1.096638;1.003062
129;4.299997;1984;642.146000;639.990100;1.107598;1.003351
130;4.333331;1984;642.384800;639.990100;1.121215;1.003725
131;4.366664;1984;642.681000;639.990100;1.137294;1.004191
132;4.399997;1984;643.042900;639.990100;1.155599;1.004756
133;4.433331;1984;643.471600;639.990100;1.175869;1.005424
134;4.466664;1984;643.966100;639.990100;1.197850;1.006200
135;4.499997;1984;644.527600;639.990100;1.221309;1.007073
136;4.533330;1984;645.146200;639.990100;1.246052;1.008039
137;4.566664;1984;645.813600;639.990100;1.271901;1.009083
138;4.599997;1984;646.521000;639.990100;1.299037;1.010190
139;4.633330;1984;647.262400;639.990100;1.326968;1.011348
140;4.666664;1984;648.028300;639.990100;1.355196;1.012545
141;4.699997;1984;648.813800;639.990100;1.383549;1.013773
142;4.733330;1984;649.617600;639.990100;1.411824;1.015027
143;4.766664;1984;650.429000;639.990100;1.439791;1.016294
144;4.799997;1984;651.234900;639.990100;1.467202;1.017555
145;4.833330;1984;652.020500;639.990100;1.493797;1.018781
146;4.866663;1984;652.770400;639.990100;1.519298;1.019954
147;4.899997;1984;653.474100;639.990100;1.543415;1.021053
148;4.933330;1984;654.119300;639.990100;1.565865;1.022062
149;4.966663;1984;654.697800;639.990100;1.586367;1.022965
150;4.999997;1984;655.197400;639.990100;1.604658;1.023746
151;5.033330;1984;655.606800;639.990100;1.620484;1.024386
152;5.066663;1984;655.914500;639.990100;1.634395;1.024867
153;5.099997;1984;656.111300;639.990100;1.645581;1.025173
154;5.133330;1984;656.201400;639.990100;1.653582;1.025314
155;5.166663;1984;656.194300;639.990100;1.658125;1.025304
156;5.199996;1984;656.105600;639.990100;1.659008;1.025164
157;5.233330;1984;655.952000;639.990100;1.656132;1.024924
158;5.266663;1984;655.742800;639.990100;1.649528;1.024599
159;5.299996;1984;655.485000;639.990100;1.639373;1.024195
160;5.333330;1984;655.178600;639.990100;1.625979;1.023715
161;5.366663;1984;654.814200;639.990100;1.609755;1.023148
162;5.399996;1984;654.381500;639.990100;1.591169;1.022471
163;5.433330;1984;653.864800;639.990100;1.570667;1.021664
164;5.466663;1984;653.262600;639.990100;1.548596;1.020720
165;5.499996;1984;652.582500;639.990100;1.525183;1.019661
166;5.533329;1984;651.853700;639.990100;1.500646;1.018522
167;5.566663;1984;651.100200;639.990100;1.475240;1.017344
168;5.599996;1984;650.348000;639.990100;1.449259;1.016168
169;5.633329;1984;649.613000;639.990100;1.422997;1.015021
170;5.666663;1984;648.902800;639.990100;1.396713;1.013911
171;5.699996;1984;648.219200;639.990100;1.370626;1.012843
172;5.733329;1984;647.562300;639.990100;1.344922;1.011815
173;5.766663;1984;646.927700;639.990100;1.319752;1.010826
174;5.799996;1984;646.319000;639.990100;1.295268;1.009873
175;5.833329;1984;645.735300;639.990100;1.271632;1.008962
176;5.866663;1984;645.180400;639.990100;1.248988;1.008096
177;5.899996;1984;644.659100;639.990100;1.227451;1.007280
178;5.933329;1984;644.176700;639.990100;1.207120;1.006525
179;5.966662;1984;643.741600;639.990100;1.188115;1.005847
180;5.999996;1984;643.362400;639.990100;1.170574;1.005252
181;6.033329;1984;643.042200;639.990100;1.154659;1.004754
182;6.066662;1984;642.788800;639.990100;1.140548;1.004359
183;6.099996;1984;642.604100;639.990100;1.128428;1.004068
184;6.133329;1984;642.484900;639.990100;1.118947;1.003882
185;6.166662;1984;642.427400;639.990100;1.113004;1.003792
186;6.199996;1984;642.422900;639.990100;1.109519;1.003785
187;6.233329;1984;642.459800;639.990100;1.108604;1.003844
188;6.266662;1984;642.523400;639.990100;1.110310;1.003943
189;6.299995;1984;642.606100;639.990100;1.114609;1.004073
190;6.333329;1984;642.703700;639.990100;1.121404;1.004225
191;6.366662;1984;642.824500;639.990100;1.130534;1.004413
192;6.399995;1984;642.979300;639.990100;1.141808;1.004654
193;6.433329;1984;643.179100;639.990100;1.155035;1.004969
194;6.466662;1984;643.440600;639.990100;1.170048;1.005376
195;6.499995;1984;643.770900;639.990100;1.186695;1.005893
196;6.533329;1984;644.173500;639.990100;1.206192;1.006521
197;6.566662;1984;644.647300;639.990100;1.227794;1.007261
198;6.599995;1984;645.184100;639.990100;1.250610;1.008101
199;6.633328;1984;645.774400;639.990100;1.274405;1.009021
200;6.666662;1984;646.404900;639.990100;1.298911;1.010008
201;6.699995;1984;647.060900;639.990100;1.323840;1.011034
