frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio
105;3.499998;1984;645.879600;639.990100;1.276089;1.009189
106;3.533331;1984;645.654800;639.990100;1.267192;1.008834
107;3.566665;1984;645.477400;639.990100;1.260106;1.008559
108;3.599998;1984;645.350100;639.990100;1.254886;1.008360
109;3.633331;1984;645.270600;639.990100;1.251554;1.008235
110;3.666665;1984;645.239300;639.990100;1.250130;1.008187
111;3.699998;1984;645.254600;639.990100;1.250602;1.008210
112;3.733331;1984;645.316400;639.990100;1.252939;1.008308
113;3.766665;1984;645.425000;639.990100;1.257093;1.008477
114;3.799998;1984;645.577800;639.990100;1.262993;1.008714
115;3.833331;1984;645.772800;639.990100;1.270552;1.009020
116;3.866664;1984;646.009900;639.990100;1.279662;1.009391
117;3.899998;1984;646.285900;639.990100;1.290204;1.009822
118;3.933331;1984;646.597700;639.990100;1.302048;1.010311
119;3.966664;1984;646.945400;639.990100;1.315039;1.010854
120;3.999998;1984;647.324300;639.990100;1.329025;1.011445
121;4.033331;1984;647.728900;639.990100;1.343843;1.012077
122;4.066664;1984;648.156600;639.990100;1.359308;1.012745
123;4.099998;1984;648.601500;639.990100;1.375246;1.013439
124;4.133331;1984;649.059000;639.990100;1.391457;1.014154
125;4.166664;1984;649.524500;639.990100;1.407749;1.014879
126;4.199997;1984;649.987800;639.990100;1.423916;1.015605
127;4.233331;1984;650.444800;639.990100;1.439754;1.016321
128;4.266664;1984;650.889500;639.990100;1.455058;1.017015
129;4.299997;1984;651.313800;639.990100;1.469620;1.017678
130;4.333331;1984;651.709900;639.990100;1.483243;1.018296
131;4.366664;1984;652.072100;639.990100;1.495742;1.018863
132;4.399997;1984;652.394800;639.990100;1.506931;1.019367
133;4.433331;1984;652.670700;639.990100;1.516648;1.019799
134;4.466664;1984;652.899200;639.990100;1.524746;1.020155
135;4.499997;1984;653.074600;639.990100;1.531101;1.020429
136;4.533330;1984;653.194400;639.990100;1.535621;1.020616
137;4.566664;1984;653.257300;639.990100;1.538237;1.020714
138;4.599997;1984;653.261800;639.990100;1.538928;1.020721
139;4.633330;1984;653.205500;639.990100;1.537689;1.020635
140;4.666664;1984;653.090800;639.990100;1.534566;1.020454
141;4.699997;1984;652.923900;639.990100;1.529633;1.020193
142;4.733330;1984;652.707900;639.990100;1.523004;1.019855
143;4.766664;1984;652.452200;639.990100;1.514821;1.019457
144;4.799997;1984;652.163600;639.990100;1.505257;1.019004
145;4.833330;1984;651.848100;639.990100;1.494513;1.018510
146;4.866663;1984;651.509900;639.990100;1.482796;1.017984
147;4.899997;1984;651.155800;639.990100;1.470326;1.017431
148;4.933330;1984;650.789900;639.990100;1.457325;1.016860
149;4.966663;1984;650.417800;639.990100;1.444005;1.016279
150;4.999997;1984;650.046000;639.990100;1.430566;1.015696
151;5.033330;1984;649.677900;639.990100;1.417200;1.015119
152;5.066663;1984;649.318700;639.990100;1.404080;1.014560
153;5.099997;1984;648.973800;639.990100;1.391362;1.014021
154;5.133330;1984;648.647500;639.990100;1.379191;1.013510
155;5.166663;1984;648.341300;639.990100;1.367690;1.013032
156;5.199996;1984;648.060000;639.990100;1.356971;1.012592
157;5.233330;1984;647.802800;639.990100;1.347127;1.012191
158;5.266663;1984;647.574400;639.990100;1.338247;1.011835
159;5.299996;1984;647.374800;639.990100;1.330402;1.011523
160;5.333330;1984;647.205800;639.990100;1.323647;1.011258
161;5.366663;1984;647.066400;639.990100;1.318030;1.011042
162;5.399996;1984;646.958500;639.990100;1.313595;1.010872
163;5.433330;1984;646.880300;639.990100;1.310365;1.010751
164;5.466663;1984;646.832500;639.990100;1.308356;1.010677
165;5.499996;1984;646.815200;639.990100;1.307575;1.010649
166;5.533329;1984;646.827600;639.990100;1.308011;1.010670
167;5.566663;1984;646.871300;639.990100;1.309647;1.010737
168;5.599996;1984;646.944100;639.990100;1.312457;1.010850
169;5.633329;1984;647.046000;639.990100;1.316391;1.011010
170;5.666663;1984;647.176900;639.990100;1.321399;1.011213
171;5.699996;1984;647.333400;639.990100;1.327409;1.011458
