frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio
0;0.000000;1984;639.990100;639.990100;1.000000;1.000000
1;0.033333;1984;640.031100;639.990100;1.006094;1.000056
2;0.066667;1984;640.126900;639.990100;1.015537;1.000205
3;0.100000;1984;640.293500;639.990100;1.028003;1.000463
4;0.133333;1984;640.540300;639.990100;1.043234;1.000842
5;0.166667;1984;640.868400;639.990100;1.060984;1.001355
6;0.200000;1984;641.277300;639.990100;1.080998;1.001995
7;0.233333;1984;641.766000;639.990100;1.102978;1.002759
8;0.266667;1984;642.329300;639.990100;1.126576;1.003640
9;0.300000;1984;642.966100;639.990100;1.151478;1.004635
10;0.333333;1984;643.671300;639.990100;1.177625;1.005735
11;0.366667;1984;644.440200;639.990100;1.204624;1.006937
12;0.400000;1984;645.266900;639.990100;1.232274;1.008229
13;0.433333;1984;646.140400;639.990100;1.260423;1.009596
14;0.466667;1984;647.050500;639.990100;1.288914;1.011017
15;0.500000;1984;647.980900;639.990100;1.317568;1.012470
16;0.533333;1984;648.913900;639.990100;1.346128;1.013929
17;0.566667;1984;649.837000;639.990100;1.374250;1.015371
18;0.600000;1984;650.726800;639.990100;1.401508;1.016762
19;0.633333;1984;651.562100;639.990100;1.427370;1.018066
20;0.666667;1984;652.325400;639.990100;1.451218;1.019259
21;0.700000;1984;653.005800;639.990100;1.472447;1.020321
22;0.733334;1984;653.587000;639.990100;1.491142;1.021229
23;0.766667;1984;654.056800;639.990100;1.509610;1.021963
24;0.800000;1984;654.400500;639.990100;1.522915;1.022501
25;0.833334;1984;654.611800;639.990100;1.530748;1.022830
26;0.866667;1984;654.683000;639.990100;1.532957;1.022942
27;0.900000;1984;654.613200;639.990100;1.529567;1.022832
28;0.933334;1984;654.403700;639.990100;1.520776;1.022507
29;0.966667;1984;654.064900;639.990100;1.506939;1.021976
30;1.000000;1984;653.604600;639.990100;1.489227;1.021256
31;1.033334;1984;653.039700;639.990100;1.471710;1.020374
32;1.066667;1984;652.386300;639.990100;1.451583;1.019354
33;1.100000;1984;651.662900;639.990100;1.429421;1.018222
34;1.133334;1984;650.887000;639.990100;1.405792;1.017014
35;1.166667;1984;650.085300;639.990100;1.381249;1.015759
36;1.200000;1984;649.280000;639.990100;1.356325;1.014500
37;1.233333;1984;648.489700;639.990100;1.331511;1.013263
38;1.266667;1984;647.725700;639.990100;1.307218;1.012073
39;1.300000;1984;647.001500;639.990100;1.283774;1.010938
40;1.333333;1984;646.315900;639.990100;1.261434;1.009869
41;1.366667;1984;645.676500;639.990100;1.240398;1.008870
42;1.400000;1984;645.087000;639.990100;1.220811;1.007947
43;1.433333;1984;644.549100;639.990100;1.202795;1.007108
44;1.466667;1984;644.068900;639.990100;1.186442;1.006358
45;1.500000;1984;643.651600;639.990100;1.171831;1.005708
46;1.533333;1984;643.299700;639.990100;1.159020;1.005156
47;1.566666;1984;643.007400;639.990100;1.148072;1.004700
48;1.600000;1984;642.772600;639.990100;1.139048;1.004332
49;1.633333;1984;642.592400;639.990100;1.132018;1.004051
50;1.666666;1984;642.468300;639.990100;1.127055;1.003856
51;1.700000;1984;642.400100;639.990100;1.124224;1.003749
52;1.733333;1984;642.388200;639.990100;1.123566;1.003732
53;1.766666;1984;642.434400;639.990100;1.125094;1.003805
54;1.800000;1984;642.538500;639.990100;1.128793;1.003966
55;1.833333;1984;642.697600;639.990100;1.134605;1.004213
56;1.866666;1984;642.907800;639.990100;1.142444;1.004544
57;1.899999;1984;643.171100;639.990100;1.152197;1.004955
58;1.933333;1984;643.483400;639.990100;1.163731;1.005445
59;1.966666;1984;643.847500;639.990100;1.176887;1.006012
60;1.999999;1984;644.260800;639.990100;1.191480;1.006657
61;2.033333;1984;644.723500;639.990100;1.207315;1.007380
62;2.066666;1984;645.228500;639.990100;1.224165;1.008170
63;2.099999;1984;645.770900;639.990100;1.241803;1.009017
64;2.133333;1984;646.341900;639.990100;1.259990;1.009908
65;2.166666;1984;646.927800;639.990100;1.278491;1.010825
66;2.199999;1984;647.524600;639.990100;1.297064;1.011757
67;2.233333;1984;648.118600;639.990100;1.315460;1.012686
68;2.266666;1984;648.703200;639.990100;1.333417;1.013600
69;2.299999;1984;649.265400;639.990100;1.350665;1.014477
70;2.333333;1984;649.795400;639.990100;1.366919;1.015305
71;2.366666;1984;650.282600;639.990100;1.381902;1.016068
72;2.399999;1984;650.718200;639.990100;1.395343;1.016747
73;2.433332;1984;651.091800;639.990100;1.406986;1.017331
74;2.466666;1984;651.398500;639.990100;1.416615;1.017809
75;2.499999;1984;651.628400;639.990100;1.424041;1.018171
76;2.533332;1984;651.781700;639.990100;1.429128;1.018410
77;2.566666;1984;651.853600;639.990100;1.431796;1.018522
78;2.599999;1984;651.844700;639.990100;1.432024;1.018508
79;2.633332;1984;651.756800;639.990100;1.429845;1.018370
80;2.666666;1984;651.593900;639.990100;1.425362;1.018115
81;2.699999;1984;651.361700;639.990100;1.418722;1.017753
82;2.733332;1984;651.066800;639.990100;1.410122;1.017291
83;2.766665;1984;650.715900;639.990100;1.399790;1.016744
84;2.799999;1984;650.320000;639.990100;1.387983;1.016127
85;2.833332;1984;649.888600;639.990100;1.374968;1.015452
86;2.866665;1984;649.430700;639.990100;1.361022;1.014734
87;2.899999;1984;648.956200;639.990100;1.346420;1.013994
88;2.933332;1984;648.476300;639.990100;1.331431;1.013243
89;2.966665;1984;647.997600;639.990100;1.316312;1.012498
90;2.999999;1984;647.531000;639.990100;1.301300;1.011767
91;3.033332;1984;647.080700;639.990100;1.286618;1.011063
92;3.066665;1984;646.652900;639.990100;1.272457;1.010396
93;3.099998;1984;646.253100;639.990100;1.258996;1.009770
94;3.133332;1984;645.883200;639.990100;1.246379;1.009192
95;3.166665;1984;645.546600;639.990100;1.234744;1.008666
96;3.199998;1984;645.244300;639.990100;1.224196;1.008196
97;3.233332;1984;644.980800;639.990100;1.214830;1.007783
98;3.266665;1984;644.755700;639.990100;1.206731;1.007431
99;3.299998;1984;644.570100;639.990100;1.199960;1.007140
100;3.333332;1984;644.425000;639.990100;1.194569;1.006912
101;3.366665;1984;644.317300;639.990100;1.190600;1.006746
102;3.399998;1984;644.250200;639.990100;1.188069;1.006641
103;3.433331;1984;644.221600;639.990100;1.186985;1.006597
104;3.466665;1984;644.232400;639.990100;1.187339;1.006613
105;3.499998;1984;644.280000;639.990100;1.189103;1.006687
106;3.533331;1984;644.365700;639.990100;1.192240;1.006821
107;3.566665;1984;644.488500;639.990100;1.196683;1.007014
108;3.599998;1984;644.646700;639.990100;1.202367;1.007261
109;3.633331;1984;644.840000;639.990100;1.209206;1.007563
110;3.666665;1984;645.065900;639.990100;1.217099;1.007916
111;3.699998;1984;645.322400;639.990100;1.225937;1.008316
112;3.733331;1984;645.607500;639.990100;1.235590;1.008762
113;3.766665;1984;645.917700;639.990100;1.245930;1.009247
114;3.799998;1984;646.250500;639.990100;1.256811;1.009764
115;3.833331;1984;646.598900;639.990100;1.268080;1.010312
116;3.866664;1984;646.961300;639.990100;1.279581;1.010878
117;3.899998;1984;647.330100;639.990100;1.291149;1.011454
118;3.933331;1984;647.698200;639.990100;1.302616;1.012031
119;3.966664;1984;648.064600;639.990100;1.313811;1.012600
120;3.999998;1984;648.414900;639.990100;1.324568;1.013150
121;4.033331;1984;648.747900;639.990100;1.334713;1.013668
122;4.066664;1984;649.054000;639.990100;1.344089;1.014147
123;4.099998;1984;649.327300;639.990100;1.352536;1.014575
124;4.133331;1984;649.562300;639.990100;1.359921;1.014941
125;4.166664;1984;649.753000;639.990100;1.366118;1.015239
126;4.199997;1984;649.897000;639.990100;1.371026;1.015464
127;4.233331;1984;649.994800;639.990100;1.374568;1.015615
128;4.266664;1984;650.045300;639.990100;1.376698;1.015696
129;4.299997;1984;650.053800;639.990100;1.377401;1.015709
130;4.333331;1984;650.020200;639.990100;1.376695;1.015657
131;4.366664;1984;649.947400;639.990100;1.374628;1.015541
132;4.399997;1984;649.832900;639.990100;1.371271;1.015364
133;4.433331;1984;649.679300;639.990100;1.366722;1.015126
134;4.466664;1984;649.493500;639.990100;1.361101;1.014833
135;4.499997;1984;649.276400;639.990100;1.354539;1.014495
136;4.533330;1984;649.034500;639.990100;1.347184;1.014117
137;4.566664;1984;648.775900;639.990100;1.339184;1.013711
138;4.599997;1984;648.503100;639.990100;1.330696;1.013287
139;4.633330;1984;648.224400;639.990100;1.321871;1.012852
140;4.666664;1984;647.943400;639.990100;1.312858;1.012411
141;4.699997;1984;647.662800;639.990100;1.303794;1.011974
142;4.733330;1984;647.387700;639.990100;1.294812;1.011543
143;4.766664;1984;647.120800;639.990100;1.286031;1.011127
144;4.799997;1984;646.867600;639.990100;1.277568;1.010730
145;4.833330;1984;646.629200;639.990100;1.269525;1.010358
146;4.866663;1984;646.407400;639.990100;1.261997;1.010013
147;4.899997;1984;646.207200;639.990100;1.255069;1.009699
148;4.933330;1984;646.027000;639.990100;1.248817;1.009418
149;4.966663;1984;645.870300;639.990100;1.243306;1.009173
150;4.999997;1984;645.737600;639.990100;1.238593;1.008963
151;5.033330;1984;645.626600;639.990100;1.234722;1.008793
152;5.066663;1984;645.540500;639.990100;1.231723;1.008658
153;5.099997;1984;645.479300;639.990100;1.229625;1.008562
154;5.133330;1984;645.441500;639.990100;1.228437;1.008504
155;5.166663;1984;645.429400;639.990100;1.228159;1.008484
156;5.199996;1984;645.442400;639.990100;1.228778;1.008504
157;5.233330;1984;645.481000;639.990100;1.230278;1.008563
158;5.266663;1984;645.544400;639.990100;1.232625;1.008662
159;5.299996;1984;645.633300;639.990100;1.235776;1.008802
160;5.333330;1984;645.745100;639.990100;1.239680;1.008977
161;5.366663;1984;645.880700;639.990100;1.244272;1.009189
162;5.399996;1984;646.035900;639.990100;1.249478;1.009431
163;5.433330;1984;646.209100;639.990100;1.255220;1.009701
164;5.466663;1984;646.398700;639.990100;1.261411;1.009998
165;5.499996;1984;646.601300;639.990100;1.267955;1.010314
166;5.533329;1984;646.813000;639.990100;1.274756;1.010647
167;5.566663;1984;647.034900;639.990100;1.281711;1.010991
168;5.599996;1984;647.257700;639.990100;1.288719;1.011342
169;5.633329;1984;647.482200;639.990100;1.295676;1.011690
170;5.666663;1984;647.703600;639.990100;1.302477;1.012036
171;5.699996;1984;647.917800;639.990100;1.309028;1.012371
172;5.733329;1984;648.120900;639.990100;1.315232;1.012690
173;5.766663;1984;648.313000;639.990100;1.320999;1.012989
174;5.799996;1984;648.488200;639.990100;1.326250;1.013262
175;5.833329;1984;648.641800;639.990100;1.330908;1.013503
176;5.866663;1984;648.775800;639.990100;1.334907;1.013713
177;5.899996;1984;648.883300;639.990100;1.338188;1.013881
178;5.933329;1984;648.965500;639.990100;1.340708;1.014010
179;5.966662;1984;649.021200;639.990100;1.342432;1.014094
180;5.999996;1984;649.047400;639.990100;1.343339;1.014137
181;6.033329;1984;649.047700;639.990100;1.343421;1.014137
182;6.066662;1984;649.021400;639.990100;1.342685;1.014096
183;6.099996;1984;648.968600;639.990100;1.341158;1.014014
184;6.133329;1984;648.890800;639.990100;1.338872;1.013893
185;6.166662;1984;648.789200;639.990100;1.335884;1.013734
186;6.199996;1984;648.666000;639.990100;1.332251;1.013541
